N,lnPi(N),U(N)
0,-462.5284067480351,0.0
1,-455.69961509452327,-13.951198639872018
2,-449.5736373768205,-27.955512436041317
3,-443.84503450382294,-41.94692643931194
4,-438.3941564572199,-56.03170696304733
5,-433.17951136180346,-70.0874108707867
6,-428.13127194722847,-84.27213698330888
7,-423.2311730531267,-98.43281322064286
8,-418.4854388184009,-112.55931731290912
9,-413.84881547180964,-126.84595011962665
10,-409.31987371968484,-141.08039743535483
11,-404.8727569652622,-155.39205643832975
12,-400.49387311580915,-169.73115626721847
13,-396.2129321230796,-184.00355216281605
14,-391.9919094806188,-198.3795290857961
15,-387.83762063857756,-212.91526429039368
16,-383.75673176711535,-227.39897459522763
17,-379.7212906106435,-241.93191857045895
18,-375.7478553211921,-256.57534009369556
19,-371.8184272650933,-271.14744966250873
20,-367.94831248920724,-285.7085955129005
21,-364.1295064894632,-300.4808117618595
22,-360.3517359385557,-315.12766346113494
23,-356.6181077916048,-329.7648696075921
24,-352.92696093061056,-344.5485770480591
25,-349.27963368605884,-359.41178929452144
26,-345.6644091581527,-374.29054105316754
27,-342.0970410059633,-389.2164144201379
28,-338.5584353305104,-404.20558486024674
29,-335.0503116222132,-419.13570097539196
30,-331.57159677758955,-434.1233155939917
31,-328.1246924497265,-449.20988843540545
32,-324.7021532376803,-464.30406402836525
33,-321.31287347067473,-479.4560884263192
34,-317.9541839602355,-494.7044809792569
35,-314.6272987880255,-509.55554483315063
36,-311.3317335086809,-524.5873019660139
37,-308.06100227609414,-539.9151453886298
38,-304.81011996235,-555.1457635682091
39,-301.58941647966304,-570.6207646270923
40,-298.3954259764342,-585.9686590494894
41,-295.2217441460415,-601.3716407557949
42,-292.0724091378052,-616.8805603668006
43,-288.94972811229815,-632.315668787538
44,-285.84003777981724,-647.786373737159
45,-282.76469796493643,-663.2436870537058
46,-279.70662942641053,-678.6088446006033
47,-276.6698637584678,-694.4098333148722
48,-273.6568643109466,-710.2240734724546
49,-270.65786835259627,-726.1164072121901
50,-267.6835304860137,-741.9412097115783
51,-264.72666977244603,-757.7402793384172
52,-261.79028951881975,-773.6469659421491
53,-258.87407646904086,-789.4529933788726
54,-255.9768320972919,-805.4235545440606
55,-253.08817067195227,-821.243603212868
56,-250.2225607215889,-837.333164965974
57,-247.37975305090671,-853.3777151271715
58,-244.56058110258334,-869.4628591178989
59,-241.75004941939739,-885.5866776688927
60,-238.9635353891252,-901.5663961148384
61,-236.18818033333693,-917.7217211872485
62,-233.4304913999301,-933.9287517604462
63,-230.6906008299362,-950.1917668638489
64,-227.97247266394356,-966.5795466170457
65,-225.2641355730264,-983.1793318596829
66,-222.57196195556494,-999.8060109655562
67,-219.8986251010275,-1016.1490183769492
68,-217.24849740894638,-1032.8889090894518
69,-214.606198709996,-1049.1153159126625
70,-211.9809034543045,-1065.7859999871944
71,-209.3694618337385,-1082.4293322371086
72,-206.76965223290588,-1098.9606676745098
73,-204.19246068032479,-1115.3868237662246
74,-201.63331598188208,-1132.480291201835
75,-199.08618300929916,-1149.4450484395347
76,-196.5543611820785,-1166.3459004889592
77,-194.02804382603503,-1183.4275568096418
78,-191.52740728472676,-1200.2246771327555
79,-189.0339367813078,-1216.9552122819732
80,-186.55026659241653,-1234.0167481248282
81,-184.09542090883414,-1251.053883343593
82,-181.65033327032833,-1268.0114652155462
83,-179.2260476777573,-1285.023724945473
84,-176.81195072700345,-1302.1246101024226
85,-174.40771886453038,-1319.363329863787
