N,lnPi(N),U(N)
0,-273.8844352298914,0.0
1,-267.8234798818849,-13.177025578523171
2,-262.47272586588554,-26.364727373154892
3,-257.5198711219042,-39.58128345903242
4,-252.85435382197295,-52.86044059314008
5,-248.41671157964208,-66.12322506128112
6,-244.1649372712987,-79.53716399734549
7,-240.05754013085595,-92.90778550643154
8,-236.0888677437806,-106.34216059884784
9,-232.233881929216,-119.75973928236635
10,-228.48347903962423,-133.2937884203493
11,-224.83045602600373,-146.7900917395673
12,-221.26767981281566,-160.33760947556584
13,-217.78551298740658,-174.0000729773892
14,-214.38473682275617,-187.73043925484671
15,-211.04233839801196,-201.42363786250644
16,-207.77008496988327,-215.16138196533575
17,-204.55705541249483,-228.96254831166152
18,-201.40305968155812,-242.87215176728205
19,-198.30090992347647,-256.7141446408641
20,-195.24348912653375,-270.50053453983855
21,-192.24216869655095,-284.32729321491934
22,-189.29037203620112,-298.3174229205615
23,-186.38006644529872,-312.3219950636849
24,-183.51912695682455,-326.3176664872735
25,-180.6953285085607,-340.4107574927257
26,-177.90850399365058,-354.43677383042086
27,-175.16421653961987,-368.72011750737875
28,-172.45991774208926,-382.8479177446934
29,-169.7840917996039,-397.04291826829285
30,-167.1532632839134,-411.369816251834
31,-164.54743757929845,-425.7511560084604
32,-161.9777083833211,-440.06148561204463
33,-159.43816213505545,-454.46960425544967
34,-156.93488786356664,-468.8578901521614
35,-154.45829826449244,-483.6134006828943
36,-152.00816216114055,-498.32096170612203
37,-149.58437416294092,-512.8231881332176
38,-147.19065455328916,-527.3302441454725
39,-144.8284606049314,-541.8953002787384
40,-142.4915082226085,-556.5854250053162
41,-140.18321923501267,-571.2524060910946
42,-137.89741570230845,-586.0432585917224
43,-135.6427858896909,-600.8442958305823
44,-133.40926511081332,-615.7514920889953
45,-131.20054839973463,-630.903148571866
46,-129.01512257800817,-645.6413379985315
47,-126.86026393918853,-660.5224142379229
48,-124.72506170107421,-675.6434791775464
49,-122.61046278711738,-690.8619858451784
50,-120.51480718737689,-706.1233673266324
51,-118.43792369978688,-721.2189729216843
52,-116.38840843531695,-736.3925911423867
53,-114.36259492378547,-751.5882338079246
54,-112.35954510704111,-766.9673841634722
55,-110.36996785043625,-782.4319998589854
56,-108.40447418046314,-797.6229483459174
57,-106.46342034820348,-812.8000603253095
58,-104.53636924857868,-828.2548905864969
59,-102.632474755247,-843.6982966568394
60,-100.75697227528524,-859.3437180695037
61,-98.89799996314842,-874.8606699865268
62,-97.05383962068841,-890.539074235865
63,-95.23470499771197,-906.3861946468969
64,-93.43183914604656,-922.2707787688996
65,-91.64435642035467,-937.7504014732476
66,-89.87521846028558,-953.1937804808185
67,-88.13254494284759,-968.8568919151876
68,-86.40691609124526,-984.7970970449387
69,-84.69399038161914,-1000.8453616523329
70,-83.00654712959219,-1016.8508401746294
71,-81.33232713607855,-1032.7582922429574
72,-79.67907830869653,-1048.7548531396897
73,-78.0429707705219,-1064.7738663939454
74,-76.4212679239324,-1081.6557326440088
75,-74.81921692226304,-1098.3332808824925
76,-73.23450866494899,-1114.541912094668
77,-71.66490148404903,-1130.774068361512
78,-70.11636747348906,-1147.172826314527
79,-68.57827359092373,-1163.426575683232
80,-67.06163607073627,-1179.8255990416
81,-65.56345646053425,-1196.559552282044
82,-64.08218866368343,-1212.9799518331492
83,-62.61882936941604,-1229.4175447456
84,-61.164743201328754,-1246.0322414351322
85,-59.728047902786905,-1262.7870248896943
86,-58.32088624677392,-1279.2980729779883
87,-56.92472569450704,-1296.1471175352926
88,-55.54610938821808,-1312.9589692413065
89,-54.181207745513696,-1329.9119633193332
90,-52.836698637281934,-1347.2239570468228
91,-51.507847405949214,-1364.2320061892678
92,-50.18763309369056,-1381.3089000160617
93,-48.88832294560377,-1398.1647102413335
94,-47.61283867429501,-1415.581723310781
95,-46.35004500172622,-1432.7693560546468
96,-45.10846008368194,-1450.080451780872
97,-43.87892731838955,-1467.2464212124614
98,-42.67030347405825,-1484.5943534375474
99,-41.476511013383295,-1502.0756180179524
100,-40.299826103893004,-1519.4994343206054
101,-39.14265264792079,-1536.9504136742908
102,-38.000037737293304,-1554.4361456400293
103,-36.87399330527749,-1572.074316984028
104,-35.76417478129884,-1589.9979786104668
105,-34.67262761046644,-1608.058445651477
106,-33.59659707110169,-1625.7008126653745
107,-32.53754656693557,-1643.6707604168041
108,-31.49538809722052,-1661.6564313155322
109,-30.470634478910632,-1679.6073382955801
110,-29.46249146804633,-1697.5908468226262
111,-28.472326535755947,-1715.8903030212969
112,-27.499722287109087,-1734.1968392009076
