N,lnPi(N),U(N)
0,-462.41594759646546,0.0
1,-455.613482498608,-13.939331389236031
2,-449.48585260121644,-27.95209807975334
3,-443.75319684988773,-41.96392311945965
4,-438.30410566788885,-55.99637176554097
5,-433.08877158700346,-70.069881141324
6,-428.0495936721399,-84.25084905112453
7,-423.16575257465075,-98.39580275956541
8,-418.4018175260377,-112.66005624776153
9,-413.75648107781575,-126.84686479720403
10,-409.212758276569,-141.09501808902132
11,-404.76863593712056,-155.34624426239316
12,-400.4084601596994,-169.6651284328982
13,-396.1258324332129,-184.09643231277005
14,-391.9175305809983,-198.61188638710155
15,-387.7589733564907,-213.0710129350191
16,-383.6754421593541,-227.63994288941467
17,-379.64925200505206,-242.14834297898778
18,-375.675947137411,-256.65936593160586
19,-371.7549410695268,-271.19270396142383
20,-367.887217847421,-285.73091668669804
21,-364.0709027061512,-300.4114069262796
22,-360.29658054460094,-315.2055341327432
23,-356.5606011221832,-330.0324199150127
24,-352.8655184664961,-344.8179591673761
25,-349.20846483906917,-359.6262656848412
26,-345.5915078957134,-374.3741802624354
27,-342.0134418249825,-389.2044189665976
28,-338.46539327431077,-404.1691975775102
29,-334.9582611282816,-419.06527093212935
30,-331.48811120326445,-434.0401236132093
31,-328.04129389314147,-449.1012528786232
32,-324.6231516994388,-464.1259285252381
33,-321.2462672425262,-479.2029296277542
34,-317.89610780107085,-494.3997775757234
35,-314.56679778812133,-509.5133314573395
36,-311.26566500891994,-524.6715793347175
37,-307.99688745970053,-539.8589028257848
38,-304.74627894327017,-555.021382626328
39,-301.5310626106818,-570.2869429970742
40,-298.3413365048726,-585.6198075204666
41,-295.1764072691447,-601.1587750140825
42,-292.02529944221055,-616.6136611888869
43,-288.90778448761836,-631.9560973133994
44,-285.80282877641474,-647.5274574397772
45,-282.72073431727813,-663.229196297063
46,-279.6625191848099,-678.8606407542757
47,-276.6288450280692,-694.6305456919508
48,-273.6103596373282,-710.3253622944467
49,-270.6124068818039,-725.9758900298912
50,-267.63761234453494,-741.6711307204096
51,-264.6852377378754,-757.3747392301157
52,-261.74845352989064,-773.1615718907051
53,-258.8366238772107,-789.0438652560406
54,-255.9414335261235,-804.9733251861326
55,-253.06904869486806,-820.7863502851178
56,-250.20946363971441,-837.2154593038722
57,-247.3566167490151,-853.6928353615222
58,-244.52785625090783,-869.6909425632475
59,-241.72316386898953,-885.8170583894025
60,-238.9337537860594,-901.9347437868273
61,-236.1613820811295,-918.1109549427711
62,-233.41354657521984,-934.300145568217
63,-230.67829988312658,-950.4446215210191
64,-227.96250309289064,-966.8255228163471
65,-225.25530361125485,-983.4154804852296
66,-222.55979229888766,-1000.1529280282411
67,-219.87961422997296,-1016.6416491149939
68,-217.21709406361668,-1033.0473387021557
69,-214.5761454467143,-1049.4894147321538
70,-211.946992426933,-1065.9491852676729
71,-209.3371796204481,-1082.647779801271
72,-206.7399380628809,-1099.2440142625055
73,-204.1568817948396,-1115.9988259675738
74,-201.59067212988782,-1132.4869240439075
75,-199.04926007679427,-1149.0444395267114
76,-196.51697784499646,-1165.811527973492
77,-193.9958631105576,-1182.8397861465783
78,-191.48949606050098,-1199.6212310731207
79,-189.00429740712917,-1216.5949820495152
80,-186.53035646336605,-1233.5616776966563
81,-184.07152282253384,-1250.6154660704851
82,-181.6316844370633,-1267.98740617359
83,-179.20120418604824,-1285.2676711110107
84,-176.78546222726976,-1302.5010402124099
85,-174.38236841487998,-1319.6913542402108
86,-171.9914710486475,-1337.040584058952
87,-169.61693241999757,-1354.0739764985337
88,-167.262233250243,-1371.2892439988063
89,-164.9176605716794,-1388.94970638027
90,-162.59002581325853,-1406.6546278748865
91,-160.2726125895814,-1424.1863785915775
92,-157.96759531695068,-1441.6251384412099
93,-155.67865447016885,-1459.3967656322347
94,-153.40012121369023,-1476.9166318485222
95,-151.12994038914184,-1494.663252640661
96,-148.88504412994854,-1512.4126043424476
97,-146.64805999067454,-1530.5898611037192
98,-144.42477615519175,-1548.558760215914
99,-142.22479128044517,-1566.4095175744005
100,-140.03379205680034,-1584.2879204054043
101,-137.8569415413898,-1602.4128912818778
102,-135.69217024746115,-1620.5126500992046
103,-133.54219093552547,-1638.7356962940758
104,-131.40715602280676,-1656.7324803574156
105,-129.28258271423022,-1674.713549558306
106,-127.18100717337802,-1692.9757738624248
107,-125.08833267484852,-1711.3863692682498
108,-123.01153095938537,-1729.942447076348
109,-120.94414254394303,-1748.5075014950198
110,-118.89274848175086,-1767.018777460551
111,-116.85218955457242,-1785.241244539342
112,-114.82666394298968,-1803.6585974734116
113,-112.81720625673972,-1822.2535746173453
114,-110.81812711815797,-1840.881104058557
115,-108.83203024019667,-1859.7541655451714
116,-106.86369448358465,-1878.6634296309348
117,-104.90728951411643,-1897.425370096018
118,-102.9676641354996,-1916.628263289822
119,-101.04312435267514,-1935.9029997733596
120,-99.13147875303662,-1954.812965908306
