N,lnPi(N),U(N)
0,-462.3481653970152,0.0
1,-455.51286623629966,-13.976956314581912
2,-449.37439324054617,-27.970011169054487
3,-443.6578064504049,-41.97021916333324
4,-438.2086696755145,-56.01523831141094
5,-432.99457654322117,-70.09197904670145
6,-427.9614159077696,-84.16684345652902
7,-423.07013960288,-98.2921110097086
8,-418.3060843827902,-112.49610183382174
9,-413.66717656550264,-126.7038764166864
10,-409.136514935833,-140.93063327120763
11,-404.6833280648672,-155.32534799175482
12,-400.31679560749234,-169.67254934704397
13,-396.0232585167496,-183.9655508413489
14,-391.8164291501917,-198.32258458287833
15,-387.67476333651393,-212.8487513835571
16,-383.60125124617684,-227.33169405480294
17,-379.57514922967675,-241.84538098937628
18,-375.60424401952486,-256.41705258162983
19,-371.6910856988696,-271.0151237934624
20,-367.82546808056605,-285.70884904972627
21,-364.0093232182552,-300.40368142107764
22,-360.2310246654459,-315.0242812395227
23,-356.51116968380734,-329.5756519795759
24,-352.82320164528954,-344.2991721173239
25,-349.17633821117863,-359.166441166446
26,-345.56725952233876,-374.115486151044
27,-341.9895368129377,-389.04478291139094
28,-338.4470548278147,-403.965883546487
29,-334.93793835439027,-418.9200840470803
30,-331.46578690848185,-433.957356798157
31,-328.01660450806,-448.9435413878746
32,-324.59957880524473,-464.07798195156647
33,-321.21444931910264,-479.1420375761372
34,-317.85633798097115,-494.33004119795805
35,-314.5274833412067,-509.49966053870594
36,-311.2321282552426,-524.7121734961111
37,-307.95995655393335,-539.8458763955714
38,-304.7151368701369,-555.0288372739305
39,-301.4969784084078,-570.389191227805
40,-298.30336116285434,-585.7574897005616
41,-295.1335838925587,-601.0801027159396
42,-291.98167297514357,-616.592112067141
43,-288.8615394786125,-632.0846626161001
44,-285.7564699096796,-647.7214291466007
45,-282.6754198183539,-663.1829626607287
46,-279.62169286591154,-678.740753124257
47,-276.59135782280873,-694.5852183534662
48,-273.58065546582003,-710.3912012221117
49,-270.58659230940464,-726.1718575932828
50,-267.6089281897055,-741.8563185301318
51,-264.6582695602832,-757.6798923231981
52,-261.7232561575316,-773.37604210883
53,-258.811170942894,-789.2384953947621
54,-255.90965379049857,-805.3389967969924
55,-253.02579903157243,-821.2540292855047
56,-250.16349949207373,-837.266053465537
57,-247.31873306653216,-853.2042231175656
58,-244.49202972718223,-869.082480519879
59,-241.69370373638807,-885.168436298205
60,-238.90787304742489,-901.4124423605463
61,-236.14035296167106,-917.6347455892683
62,-233.38157789774615,-933.8753386543322
63,-230.64678162629005,-950.1582997594596
64,-227.9257182980054,-966.4895443837522
65,-225.21702137048774,-983.3029104900925
66,-222.52404307114918,-999.8447984900922
67,-219.84920996652144,-1016.0883837566289
68,-217.18469830035056,-1032.3872170419709
69,-214.54034107653172,-1048.6534262140194
70,-211.92101994177582,-1065.0771654561613
71,-209.309151079483,-1081.5872684604183
72,-206.71620316704886,-1098.1429466027475
73,-204.14213821333672,-1114.8541812419571
74,-201.57979897060133,-1132.3087153522501
75,-199.03310801114034,-1149.4911861370128
76,-196.4965007049765,-1166.2790567280172
77,-193.9761857120087,-1183.2791911541644
78,-191.47375690376666,-1200.035336998575
79,-188.98803597984525,-1216.909148267805
80,-186.5125158274258,-1233.93658007442
81,-184.05161316735368,-1250.955399216553
82,-181.60515974802738,-1268.0286217571702
83,-179.1740734898909,-1285.0166032441703
84,-176.75621969147684,-1302.2537040286916
85,-174.35290450166312,-1319.4476808629406
86,-171.96563979578005,-1336.800433370052
87,-169.59307050777383,-1353.8475336011834
88,-167.24103048869458,-1371.3747235321061
89,-164.89424726455658,-1388.8152580572569
90,-162.5606953165939,-1406.5867075875067
91,-160.24732317792288,-1424.277970831441
92,-157.94390597131988,-1441.6590721482207
93,-155.64940829502015,-1459.0650129610585
94,-153.3759643722125,-1476.5489638163926
95,-151.11174239896067,-1494.4608448879953
96,-148.8679558033189,-1512.126634604916
97,-146.63495620918215,-1530.1589947282337
98,-144.41308456649628,-1548.0787911868902
99,-142.20641556704223,-1566.0276819561695
100,-140.01614615051952,-1584.0309664605302
101,-137.83710496365953,-1602.148285698342
102,-135.6719468670769,-1620.2609005211561
103,-133.52632955523242,-1638.4061907815412
104,-131.3912413325697,-1656.6642580248226
105,-129.26872994755675,-1674.9367457335466
106,-127.15858298999271,-1693.1730504193984
107,-125.0628260710287,-1711.5175437850485
108,-122.97976621068617,-1729.8790651988384
109,-120.9142373598929,-1748.332169617308
110,-118.8597415070578,-1766.922487187163
111,-116.8227638913053,-1785.5982887578866
112,-114.79663572206178,-1804.382057281473
113,-112.78447033729921,-1823.013555128804
114,-110.78972994939821,-1841.8044559247646
115,-108.80668170747802,-1860.565197599768
116,-106.83471475504345,-1879.4293782938548
117,-104.88176911736943,-1898.4101956554514
118,-102.94188095040963,-1916.468381027291
119,-101.02172152526467,-1934.6351954264828
120,-99.1125320235615,-1953.6220294348605
121,-97.21837743295177,-1972.8549723695323
122,-95.33489807655442,-1992.2444798926444
123,-93.46769742788265,-2011.4508181384954
124,-91.61554164294708,-2030.704362790304
125,-89.77562636534358,-2050.449104413652
126,-87.95510622420099,-2070.188294078107
127,-86.14551299335378,-2089.654709633389
128,-84.34959496336356,-2109.098244110275
129,-82.56928769257186,-2128.5823713163772
130,-80.80730725403313,-2148.035527252119
131,-79.06107091348909,-2167.420841064566
132,-77.32850447702154,-2186.8695374023664
133,-75.61363081519508,-2206.569546823732
134,-73.91422050959315,-2226.446094438703
135,-72.2322002635083,-2246.259887183398
136,-70.56298387232843,-2266.2621406755206
137,-68.90616154918652,-2286.6736032413464
138,-67.26714166185761,-2306.9196971118145
139,-65.64683765755504,-2327.0173959023305
140,-64.03943203264433,-2347.42552895518
141,-62.44991546759898,-2367.5861345286175
142,-60.87596320794521,-2388.1205509269203
143,-59.321875069047486,-2408.3341912964534
144,-57.787225731074194,-2428.663239522095
145,-56.2634007984062,-2449.147339323208
