N,lnPi(N),U(N)
0,-273.8921938106178,0.0
1,-267.831069060922,-13.15259890411835
2,-262.48302315030224,-26.325783011525346
3,-257.53177836050537,-39.58239959457569
4,-252.86599813024984,-52.881866937997984
5,-248.4361011157466,-66.11593493363034
6,-244.1750409523538,-79.56150606615847
7,-240.06945096449974,-92.96116434672876
8,-236.1089975223035,-106.28716129813984
9,-232.25845445762585,-119.80337236784544
10,-228.50046576036078,-133.35757436510175
11,-224.85114127515908,-146.8528129610495
12,-221.28053323371878,-160.45400406804401
13,-217.7919264965357,-174.07758215222566
14,-214.38545355831434,-187.71981490644976
15,-211.0454210792224,-201.4161283870053
16,-207.765067177772,-215.0930366127359
17,-204.54815576660909,-228.85519958869554
18,-201.3887141012824,-242.6910960706373
19,-198.28868557187232,-256.6132103365453
20,-195.22227622183485,-270.57147433247883
21,-192.22185516964316,-284.3712218837827
22,-189.268528020874,-298.29937000205973
23,-186.35985844619356,-312.2829059463329
24,-183.49706364225025,-326.4043057798772
25,-180.67390748613954,-340.51735899873165
26,-177.8881951933004,-354.56759395397967
27,-175.14330013652682,-368.681732226185
28,-172.42586475438517,-382.96500374657626
29,-169.75669549957396,-397.1778555160563
30,-167.12144034302423,-411.33014768193243
31,-164.52302677247835,-425.69797442125855
32,-161.94997870124075,-440.148050142765
33,-159.40502150672538,-454.5346338087111
34,-156.89200005814527,-469.0591279113578
35,-154.4155941061878,-483.5334245861304
36,-151.96548510534123,-497.9750855901584
37,-149.54805849624555,-512.5049229986325
38,-147.16314941279975,-527.1060379589326
39,-144.80489522292058,-541.672602978666
40,-142.4681854934139,-556.5170823602166
41,-140.16207733831786,-571.2379415043324
42,-137.87495583599437,-585.9406461275648
43,-135.62556872371664,-600.5650670484756
44,-133.39835013771702,-615.5206951814544
45,-131.19561617546262,-630.4754152169771
46,-129.00759900084972,-645.7045067336658
47,-126.85037290577283,-660.847941246655
48,-124.70936701369907,-675.8328782793251
49,-122.59017491474113,-690.9363621439552
50,-120.49795826339935,-706.1549885008208
51,-118.4284531052639,-721.2087748836129
52,-116.37891084154954,-736.3877518759618
53,-114.35608785066727,-751.4192513080343
54,-112.35583066482364,-766.7439761010537
55,-110.37114332061934,-782.1625893543387
56,-108.40771700497324,-797.723595577052
57,-106.4652972891691,-813.1345371467396
58,-104.54251400705458,-828.5627395657648
59,-102.63726225117809,-843.9680891579628
60,-100.75716116118458,-859.454063490899
61,-98.89042650813893,-875.2371755074346
62,-97.04747926363034,-890.8724616727923
63,-95.2206367722343,-906.414651162966
64,-93.42538280988107,-922.1430749962383
65,-91.63685696560718,-937.8001122027053
66,-89.86690496219778,-953.4294803383309
67,-88.12127793201999,-969.1423689980584
68,-86.3990705164792,-985.1840671020473
69,-84.68317007933335,-1001.224821705473
70,-82.98639563017578,-1017.3004818603877
71,-81.30995452632781,-1033.1760386670867
72,-79.64817131686603,-1049.3689284759457
73,-78.01222469428437,-1065.469162381698
74,-76.39107844402515,-1081.5833738113797
75,-74.78951994928555,-1098.136160705646
76,-73.20338620590984,-1114.4048031621787
77,-71.63291633211374,-1130.9284961934536
78,-70.08252684107937,-1147.4051074101153
79,-68.54334370890881,-1163.7311365825153
80,-67.02530568438381,-1180.1141870010542
81,-65.52841401250824,-1196.896683554558
82,-64.05163257783992,-1212.9193701829063
83,-62.58802697706633,-1229.3319028233964
84,-61.146290624380065,-1245.9224247457823
85,-59.7241963844234,-1262.7674060339632
86,-58.3133452753278,-1279.5035145363072
87,-56.922635978466666,-1296.6072868692063
88,-55.53806009524495,-1313.2821192453557
89,-54.17384031117992,-1330.0839704089667
90,-52.82532201767605,-1347.2455137892102
91,-51.4974363167239,-1364.2531635817504
92,-50.19166927319042,-1381.3426403427802
93,-48.89901114955489,-1398.4168051032975
94,-47.62487805007557,-1415.6142276118553
95,-46.363407317328374,-1432.7701556750035
96,-45.12381437473692,-1450.1738847585075
97,-43.89759778467964,-1467.3728377942825
98,-42.68753942294193,-1484.78414907564
99,-41.492793417067695,-1502.2742286143766
100,-40.31792802422657,-1519.7670746441217
101,-39.16079664276898,-1537.1819100861248
102,-38.017679566844855,-1554.6696678030348
103,-36.890575737149526,-1572.3057802543917
104,-35.78283554845512,-1590.096462151334
105,-34.691039501127555,-1608.0569512609582
106,-33.6193189388837,-1625.8814432633299
107,-32.55794400226292,-1643.711787912478
108,-31.517280746106813,-1661.6269409969245
109,-30.4925051416973,-1679.701764240359
110,-29.481969852455755,-1697.69679884988
111,-28.48983413572673,-1715.892327565758
112,-27.515566379538136,-1734.0676849770825
113,-26.55482704484489,-1752.2826065032204
114,-25.61940658492022,-1770.2993342031696
115,-24.701250709620943,-1788.5794099940686
116,-23.795323716194382,-1806.8782780378242
117,-22.912611929592053,-1825.2072226468517
118,-22.04719054559208,-1843.7776136057437
119,-21.200022751633178,-1862.4064178990739
120,-20.36581415841058,-1881.1104616854063
121,-19.548063858144864,-1899.743576707784
122,-18.75271156188628,-1918.4128204285953
123,-17.974445994437694,-1936.9898451092522
124,-17.215447486882702,-1955.8496568022456
125,-16.473042270341374,-1974.8340622538744
126,-15.748147240847137,-1993.8460483071322
127,-15.041016842628286,-2012.8947786684002
128,-14.353456182936574,-2031.828708690031
129,-13.683768687531616,-2050.9426760809365
130,-13.036581423110723,-2070.1157102986326
131,-12.406443596407675,-2089.161817262662
132,-11.797316906819068,-2108.1157269418254
133,-11.203996887340699,-2127.4999493909054
134,-10.630870546927516,-2146.8869570020033
135,-10.0767232768301,-2166.3790731558693
136,-9.544300932986479,-2186.090447297225
137,-9.030161845927827,-2205.9166534818723
138,-8.533212718073818,-2225.817581184281
139,-8.057071587676054,-2245.6481854992962
140,-7.6007141469750845,-2265.3602169263904
141,-7.165511647938294,-2285.271869623837
142,-6.746188378798555,-2305.1593757275186
143,-6.348528305639794,-2324.969169930584
144,-5.967669486955819,-2344.9215599063537
145,-5.610240493663772,-2365.2032780236987
146,-5.2755267414667255,-2385.4839424505844
147,-4.963463441282064,-2405.5263611760893
148,-4.666523063089491,-2425.8231399712895
149,-4.391156838309334,-2446.742009222704
150,-4.13922662338509,-2467.8661710833694
151,-3.904078185134344,-2488.534964417151
152,-3.690465985580167,-2509.064384846766
153,-3.504885196895279,-2529.583344135928
154,-3.3391335571316945,-2550.0846490336116
155,-3.1933580750016604,-2570.2976565452773
