N,lnPi(N),U(N)
278,-425.8672315303986,-4098.070404590195
279,-422.7484194466149,-4114.371758677154
280,-419.633013750514,-4130.316984739554
281,-416.5362776543727,-4146.334544942899
282,-413.43119579346626,-4162.388363958789
283,-410.34849152204515,-4178.140825594073
284,-407.2777839754574,-4193.671803575434
285,-404.2154828184339,-4209.5323025587995
286,-401.16804476323045,-4225.353279842173
287,-398.1192551234692,-4241.662577420408
288,-395.0973129089364,-4257.634593806466
289,-392.0774254823407,-4273.366573818269
290,-389.0677822809207,-4290.419909403463
291,-386.07273380263496,-4307.222910293052
292,-383.08094056381174,-4323.054689262397
293,-380.092304138248,-4339.097457536616
294,-377.12783204335824,-4355.170701853157
295,-374.1679918406023,-4371.360172204206
296,-371.2139070233177,-4387.347628704245
297,-368.27511665385646,-4403.430255604125
298,-365.33817791643537,-4419.504688380469
299,-362.4184771082796,-4435.423874560301
300,-359.50764830250023,-4451.379346676843
301,-356.6056747226014,-4467.475155903272
302,-353.7176389856488,-4483.231027452946
303,-350.83489113890687,-4499.11909631815
304,-347.96010483061536,-4515.298006419107
305,-345.1049844854356,-4531.463745055624
306,-342.25525825867544,-4547.401649169865
307,-339.42269443729106,-4563.602628145806
308,-336.5903064069098,-4579.1127063117565
309,-333.77324740815334,-4595.48349426031
310,-330.9700531485703,-4611.748430424248
311,-328.16510526217075,-4628.441498142229
312,-325.3660129643531,-4644.734776941275
313,-322.5788889503556,-4661.060978305486
314,-319.80769412781706,-4677.15211919874
315,-317.0364589980445,-4693.652073957151
316,-314.2798321960804,-4709.808273979587
317,-311.5447990832565,-4726.223787863463
318,-308.81379074286247,-4742.466832620352
319,-306.089159190132,-4758.58664323999
320,-303.37661331807703,-4774.445161554216
321,-300.67586327712183,-4790.246383059532
322,-297.9813615828789,-4806.103397524227
323,-295.30313653687404,-4821.290261172454
324,-292.64320169288703,-4836.088694917732
325,-289.98634248213307,-4852.541831840327
326,-287.3313514143622,-4868.973445594432
327,-284.6945983432888,-4884.864971539322
328,-282.0619169831348,-4900.9444791795795
329,-279.4449412171332,-4917.289257546993
330,-276.8365394292796,-4933.496630441347
331,-274.2349821590699,-4949.49344743076
332,-271.6467675733047,-4965.741324518935
333,-269.06001424714714,-4982.041508262844
334,-266.4829419909347,-5000.149123562392
335,-263.9098650501726,-5017.615006521691
336,-261.35401217544563,-5033.33403042883
337,-258.80559670580783,-5049.448473574514
338,-256.2768083078454,-5065.559241047004
339,-253.75792398117596,-5081.69355113119
340,-251.2461912799422,-5098.127446586638
341,-248.73826884684263,-5114.648674593511
342,-246.25245441988045,-5130.911834700974
343,-243.7738949003617,-5148.019568032253
344,-241.2996332495552,-5165.388101065216
345,-238.83170583870833,-5181.5947133967975
346,-236.37316173597947,-5197.432689022626
347,-233.9183695291431,-5214.037949155611
348,-231.48106392508635,-5230.2495884030195
349,-229.063831471924,-5246.77390362315
350,-226.6487983174345,-5262.998025115101
351,-224.24827617409187,-5279.434179893661
352,-221.85711305237896,-5295.829292152487
353,-219.46978950834023,-5310.660431768106
354,-217.10660554412425,-5325.559636408648
355,-214.74755694168425,-5341.964219792279
356,-212.39535136627933,-5358.532194091246
357,-210.05002347344202,-5374.468233716062
358,-207.7185932805537,-5390.414133148486
359,-205.39792369861675,-5406.624884714022
360,-203.0847732258119,-5423.546168625867
361,-200.79046983352555,-5440.276375019584
362,-198.4996312770952,-5455.810461208982
363,-196.22241451459445,-5471.311222118379
364,-193.956370695558,-5487.7164513536745
365,-191.69341921472164,-5503.545681476824
366,-189.44856276878977,-5519.931390755258
367,-187.22214140475467,-5536.0931662512785
368,-184.99749217286217,-5552.485593426612
369,-182.7839835920522,-5568.671557401672
370,-180.57847996356827,-5584.797218732098
371,-178.3876057495586,-5600.9797381700455
372,-176.20311485345655,-5617.399978109936
373,-174.0244947533945,-5633.589515774195
374,-171.86311932636704,-5649.33178200077
375,-169.7061460713428,-5665.729320513671
376,-167.5655068255478,-5681.784183316063
377,-165.42884561639585,-5698.142420072476
378,-163.31643722707395,-5714.465922511489
379,-161.21184754097476,-5730.564846982076
380,-159.1123938493854,-5746.957779171786
381,-157.02363991540165,-5763.352599953997
382,-154.94691188736965,-5779.654285120539
383,-152.87687499215167,-5795.4050476713
384,-150.82141364417248,-5810.873109753245
385,-148.77134484473754,-5827.148423896427
386,-146.74277883811965,-5842.9655833273455
387,-144.72726697712574,-5859.349746248001
388,-142.7214983912461,-5875.6317862001
389,-140.72051053511746,-5892.238407647664
390,-138.72427118037263,-5907.709738714235
391,-136.75003846713435,-5923.66743807208
392,-134.7819849447551,-5939.903174372788
393,-132.82721754769568,-5955.650561129172
394,-130.897184230907,-5971.396515762836
395,-128.97358679526724,-5987.587646139439
396,-127.05023850834391,-6005.464625666456
397,-125.14096087637267,-6022.897495271504
398,-123.23739484296811,-6038.895561633664
399,-121.34355653252692,-6054.9155916438895
400,-119.46465655979,-6070.565649963226
401,-117.59914430459958,-6086.8695641967515
402,-115.75299931312588,-6102.857874116159
403,-113.9229066168134,-6118.6112604904265
404,-112.10018287370235,-6134.756111313953
405,-110.28734044877115,-6150.793835323612
406,-108.49374306538743,-6166.849264827094
407,-106.70289272994705,-6182.762066379108
408,-104.92662998381047,-6199.100900363417
409,-103.1583917534349,-6215.3874032791055
410,-101.4027460371417,-6231.322669992075
411,-99.65810915927023,-6247.737881731502
412,-97.92084773503166,-6264.186655253082
413,-96.19656324020366,-6281.070937796663
414,-94.48583059251814,-6297.119617979063
415,-92.77738811079462,-6313.740438335306
416,-91.09586688375771,-6329.496278263974
417,-89.42631278485374,-6344.701435288096
418,-87.76409493082224,-6359.949939135236
419,-86.1151233691046,-6375.853654465006
420,-84.48789124705695,-6390.724241579621
421,-82.87417719182326,-6407.42796376329
422,-81.2624926912481,-6423.777631542395
423,-79.6665409722275,-6439.893762408456
424,-78.08893045813079,-6455.35964834618
425,-76.52254718764061,-6470.717666208848
426,-74.9718068562122,-6486.998399912167
427,-73.4386987557366,-6503.0965729067
428,-71.90267644182131,-6518.76248561349
429,-70.38874007546383,-6534.706179043988
430,-68.88538282163086,-6550.502342971405
431,-67.40776805715177,-6566.2781233865535
432,-65.94187243879128,-6581.873732692092
433,-64.48860435594997,-6598.280664423735
434,-63.047344345546655,-6613.958581519864
435,-61.612378887353536,-6630.398250306653
436,-60.18566439728669,-6646.096406065465
437,-58.781948229057654,-6661.5952564894615
438,-57.40943913800924,-6676.904337305018
439,-56.04930578617745,-6692.357239890073
440,-54.68719930741144,-6707.832262002429
441,-53.356705355815386,-6723.033042369595
442,-52.04273047358242,-6738.699644828294
443,-50.74142917944868,-6754.142047569647
444,-49.449621490743986,-6769.7912424731985
445,-48.17780389682866,-6785.546875009961
446,-46.924590759048435,-6801.6381534624015
447,-45.678979898190384,-6816.099401971119
448,-44.452229585565185,-6830.617230629795
449,-43.24850000093078,-6846.618877532051
450,-42.05350285472172,-6862.127998318751
451,-40.872637254549765,-6878.12151666459
452,-39.70280166491465,-6893.3630692402585
453,-38.555515095032426,-6908.917543749169
454,-37.42414131275245,-6924.565352420174
455,-36.31520978561888,-6940.448225371033
456,-35.216943562797944,-6956.418505269112
457,-34.145039022159146,-6972.00737605906
458,-33.090781086685176,-6987.233391096573
459,-32.054133447369615,-7002.400135300192
460,-31.02933412657671,-7017.702884141627
461,-30.02151371206787,-7033.318009786208
462,-29.040328238703975,-7047.795956174265
463,-28.06627644873515,-7062.823699523187
464,-27.12053273770948,-7077.537499293163
465,-26.186578982933494,-7093.340294751798
466,-25.2637169119273,-7108.791804328137
467,-24.359679291767403,-7124.457274055997
468,-23.487470119076757,-7139.48807103275
469,-22.63959295066888,-7154.975114952853
470,-21.805093147625254,-7170.2740492875455
471,-20.99879747790737,-7185.238283731566
472,-20.20073158958439,-7200.501105922075
473,-19.421768152213186,-7216.196653610096
474,-18.660095431179794,-7229.543720609932
475,-17.919429450197637,-7243.528157520661
476,-17.201854288470937,-7258.533915134215
477,-16.505801562452913,-7272.783516769457
478,-15.831953221449336,-7287.5075421927795
479,-15.174925613109504,-7302.672233792193
480,-14.530846010434058,-7318.007143735278
481,-13.906567010255454,-7333.491490296729
482,-13.294073572830708,-7348.158475724757
483,-12.711489078845485,-7362.32195558362
484,-12.14192155635578,-7376.5445720372345
485,-11.59415750896687,-7391.542070626512
486,-11.085281231325776,-7406.207568422126
487,-10.576547366225892,-7419.98066171626
488,-10.087746080499297,-7433.671831657461
489,-9.624551484961554,-7447.92575930325
490,-9.182850382919693,-7462.21184825012
491,-8.753741926272365,-7476.630765918058
492,-8.355464664886764,-7491.277009363207
493,-7.963718906024038,-7507.0308649390145
494,-7.585808981465103,-7522.1255886216595
495,-7.2249551757256505,-7536.208620531302
496,-6.879564906320635,-7549.5151600457
497,-6.5661100583388325,-7563.869205259983
498,-6.2602690760213555,-7577.351107386967
499,-5.975403014497484,-7591.160105758858
500,-5.70338499981926,-7604.560128856645
501,-5.447879013955113,-7617.434719588645
502,-5.208483644861868,-7631.423828335087
503,-4.975969740260549,-7645.398124082457
504,-4.760481593170649,-7659.8896404738225
505,-4.558784171679459,-7675.33418232007
506,-4.38988202540008,-7689.864073049196
507,-4.22109395375605,-7704.341718234471
508,-4.054394018686249,-7718.468378330215
509,-3.9218721053036876,-7732.470585310518
510,-3.7992120228921027,-7746.361931175217
511,-3.680430080542233,-7760.267209295977
512,-3.5689219113924042,-7774.0004741382045
513,-3.4715923455125863,-7786.8985542886285
514,-3.389791501211444,-7800.968907427913
515,-3.311139624261155,-7814.87778808099
516,-3.2430592374726035,-7829.223191002725
517,-3.1940281973040743,-7844.142869589528
518,-3.1610553590778596,-7857.372904271328
519,-3.1311598897254913,-7871.564433853988
520,-3.127298493608801,-7885.9291305761035
521,-3.129247165843704,-7899.915149265482
522,-3.143257697912755,-7914.296674945966
523,-3.168637084330608,-7928.52964926264
524,-3.2168486816233286,-7942.285659416676
525,-3.284112053027225,-7956.38311147723
526,-3.349702720372075,-7970.470334842113
527,-3.4270653140163136,-7984.208607777226
528,-3.515347301110747,-7998.766192934868
529,-3.6184422642652367,-8013.6965615952295
530,-3.7247990011398957,-8027.24715959204
531,-3.8327990338841533,-8041.535079140742
532,-3.9637590799509286,-8055.657504409808
533,-4.099068945583891,-8069.833457006262
534,-4.240302454554463,-8083.641250993709
535,-4.374890868764165,-8098.359079583384
536,-4.5215888637992485,-8113.4342166036895
537,-4.675547668522309,-8128.336270543084
538,-4.839152602374039,-8142.863618976277
539,-5.022420309934429,-8154.78372983936
540,-5.205691938532706,-8168.617038533873
541,-5.394424981354856,-8182.2300477792
542,-5.60271148530364,-8196.880727139724
543,-5.8259285487372345,-8210.78326679962
544,-6.055067266226384,-8225.440540860503
545,-6.28811919056761,-8240.428923100082
546,-6.538652166093694,-8255.477045523858
547,-6.773112676258275,-8269.480482918552
548,-7.041637494683069,-8282.450204263087
549,-7.305779376951701,-8296.481328038062
550,-7.5932467928528204,-8310.68545250479
551,-7.880147548255305,-8325.813754016901
552,-8.175868591801414,-8340.886321805045
553,-8.474037870859316,-8355.171711241856
554,-8.771271252685434,-8370.033564526975
555,-9.085922782084022,-8382.940144913777
556,-9.411463157695604,-8396.116368698
557,-9.745639870919828,-8410.282592876953
558,-10.098683717186756,-8424.300274504465
559,-10.45144460486085,-8438.473587349463
560,-10.811914397221923,-8454.200697339793
561,-11.186150158916913,-8467.60937430408
562,-11.561259757254899,-8481.27790334798
563,-11.934104024122458,-8495.6569574242
564,-12.31866136728399,-8510.340216898478
565,-12.715104923344594,-8523.078467885525
566,-13.132814337319129,-8536.919330501434
567,-13.54309943068142,-8551.006373822827
568,-13.972167629836346,-8565.975540465759
569,-14.391912470458006,-8580.094917826229
570,-14.82581900206446,-8596.406758351332
571,-15.27707751538264,-8611.503811294313
572,-15.723794614722461,-8627.292270478112
573,-16.201336282425014,-8641.904486509233
574,-16.68011991357866,-8654.452933996006
575,-17.16364547935427,-8667.991843903314
576,-17.671041381167694,-8682.723197954629
577,-18.162232616798516,-8698.106689124155
578,-18.659357919658756,-8712.800768683215
579,-19.179650905629156,-8725.922216988007
580,-19.69184933248425,-8740.427768214378
581,-20.212125670534075,-8755.218566563048
582,-20.741634331157226,-8770.696698803255
583,-21.287500889334293,-8785.763438052069
584,-21.832325159641183,-8800.208660703187
585,-22.39056677223675,-8813.27723151527
586,-22.950609956302966,-8826.309094587245
587,-23.516388816261948,-8840.494963567033
588,-24.098727339230205,-8854.56377704028
589,-24.6837881527299,-8868.535429176569
590,-25.26793537666344,-8882.750090569867
591,-25.852091781654277,-8897.151659869676
592,-26.46351578469807,-8912.004479884272
593,-27.058644400827003,-8926.370726056724
594,-27.665094205196507,-8941.67791580955
595,-28.28270583447988,-8955.613562526252
596,-28.916265423873707,-8969.62226961696
597,-29.55142823612118,-8985.013676588245
598,-30.20354280633205,-8998.851611875954
599,-30.847985751426673,-9013.85449503269
600,-31.507375220625587,-9028.955596418877
601,-32.18616053669461,-9045.280353443939
602,-32.86986518882485,-9059.870805119388
603,-33.55054269839683,-9072.930022202832
604,-34.230217175205546,-9087.314972656286
605,-34.933981095342226,-9101.53851670807
606,-35.64846195854965,-9116.281351100493
607,-36.36642595436455,-9130.549697328446
608,-37.112365772230525,-9146.120890939887
609,-37.85801430516221,-9160.515038199153
610,-38.60780416980514,-9173.40449977719
611,-39.37018495697588,-9188.461171988407
612,-40.13196837933241,-9204.41123206426
613,-40.889189896084865,-9218.119519524338
614,-41.64159766555121,-9230.925188233688
615,-42.39816001579242,-9245.388592302666
616,-43.163735581449366,-9260.46161962011
617,-43.958068144140945,-9274.378328744455
618,-44.75377384863054,-9290.280618373741
619,-45.56524406684343,-9304.805224448744
620,-46.38321737230489,-9318.306617532951
621,-47.189071209176966,-9331.654371834817
622,-48.01257035692719,-9345.203972089872
623,-48.85200101059035,-9360.959859136588
624,-49.69770887138406,-9374.247354027024
625,-50.53306438345225,-9389.89498740402
626,-51.37648521715527,-9405.74682335656
627,-52.24036525341716,-9420.254507279262
628,-53.11668140488677,-9434.640482242508
629,-54.021433456777906,-9448.56394641904
630,-54.92513106949968,-9463.215582200477
631,-55.834470370478805,-9477.38937025673
632,-56.75710947250149,-9492.943572253302
633,-57.68146772237582,-9508.550133689014
634,-58.60351195275711,-9521.988962501207
635,-59.53585471023006,-9536.963469068369
636,-60.485096126856654,-9551.809997425358
637,-61.43998756257451,-9566.537034448771
638,-62.40632952414125,-9581.950595922117
639,-63.37797382047574,-9596.131769200561
640,-64.36075697364322,-9611.33191550589
641,-65.35993837302999,-9625.561470389519
642,-66.38354461543827,-9639.428240951222
643,-67.39622246527529,-9654.024950509294
644,-68.42584366545339,-9668.078532457042
645,-69.45154394758697,-9682.836287167866
646,-70.48575560051131,-9699.423557917244
647,-71.53773448902962,-9714.30620510532
648,-72.61709453895128,-9729.067699421621
649,-73.68772715041746,-9743.102303467147
650,-74.80036146328757,-9757.371845987602
651,-75.90962210642647,-9771.604795909856
652,-77.02411162361841,-9786.14332032818
653,-78.16904367180246,-9802.036873109471
654,-79.31877909361106,-9817.469313413443
655,-80.46293418067921,-9833.4601235589
656,-81.61197796009515,-9847.432102226412
657,-82.79324690139629,-9863.291211018222
658,-83.97109001795411,-9876.507860964963
659,-85.160349908218,-9891.13436999339
660,-86.38311690808496,-9906.039368946189
661,-87.61769860503159,-9922.01940408354
662,-88.86593712356444,-9938.03872441042
663,-90.14516144744198,-9953.600004912872
664,-91.41816842731032,-9968.88743256811
665,-92.73123393952278,-9982.202522214035
666,-94.03712594020408,-9996.489326437984
667,-95.35329344332945,-10011.213057472341
668,-96.6752941901675,-10025.719585092334
669,-98.02801995003392,-10043.346019577488
670,-99.38500111703638,-10058.604921540955
671,-100.77121306658364,-10072.41655161122
672,-102.1696122727576,-10086.907109225229
673,-103.58716632240794,-10102.667878819611
674,-105.02254587834545,-10117.808709981096
675,-106.49482017971582,-10134.364572827168
676,-108.01377633626612,-10149.818001028216
677,-109.5163719890113,-10166.654428433025
678,-111.06047364469964,-10182.062148368816
679,-112.63715855663486,-10196.358642764906
680,-114.24191413742756,-10212.975762118218
681,-115.91650024157525,-10228.123163705179
682,-117.61283435477844,-10244.879737762298
683,-119.29765551280207,-10259.69953127901
684,-121.03195377272596,-10275.730103084128
685,-122.7913678815537,-10291.512057787231
