N,lnPi(N),U(N)
0,-1472.563485586164,0.0
1,-1461.940886148086,-14.904463026751534
2,-1452.1279843969298,-29.771103801860637
3,-1442.8848757371236,-44.645959055337194
4,-1433.7412747177616,-59.52263326824188
5,-1424.7966674767702,-74.38943587444044
6,-1416.1275349663542,-89.23832161966106
7,-1407.557626991778,-104.06955239480699
8,-1399.1283357024192,-118.90224418474794
9,-1390.8338220622188,-133.7231429698595
10,-1382.6718685034648,-148.5937219843558
11,-1374.6302399613164,-163.30653787655106
12,-1366.6561007713326,-178.04826370453424
13,-1358.7897351340089,-192.80850641885556
14,-1350.9949988328308,-207.61015837423
15,-1343.2967362113732,-222.34108286810473
16,-1335.6646019112707,-237.06421594836596
17,-1328.1365074557646,-251.800499855559
18,-1320.6387446545998,-266.4615936522501
19,-1313.2190447741311,-281.12282079942486
20,-1305.9021137756115,-295.76540034998794
21,-1298.6297764083452,-310.4378136763217
22,-1291.3949297535498,-325.08950524150464
23,-1284.2165430580053,-339.77856227714796
24,-1277.0817201962043,-354.364514460288
25,-1269.9579413561473,-368.9568876236709
26,-1262.9241882574395,-383.54139048284986
27,-1255.9408877259725,-398.07105239743663
28,-1249.008341827958,-412.62756898310755
29,-1242.0950777450614,-427.18294247128205
30,-1235.2681952011883,-441.8037000423428
31,-1228.4734390686165,-456.2342176145281
32,-1221.7291966332032,-470.64066015886755
33,-1215.020079841215,-485.0670965597834
34,-1208.3406538908027,-499.6004198940261
35,-1201.6846296421543,-514.022820119748
36,-1195.0676944413146,-528.5178059543499
37,-1188.5216927465256,-542.9289457933249
38,-1182.017849828242,-557.2618358320353
39,-1175.5399877318252,-571.7236288939688
40,-1169.1047919957052,-586.1819375060678
41,-1162.6899889488125,-600.5705605807947
42,-1156.3389076028216,-614.9206018869771
43,-1149.9837801852975,-629.0663067249313
44,-1143.6771110440945,-643.1747643555352
45,-1137.3993076093916,-657.488081432729
46,-1131.1537122271784,-671.8022538471041
47,-1124.9505744404087,-686.0329902124399
48,-1118.787912585109,-700.1795311988889
49,-1112.6492928683979,-714.4187421526567
50,-1106.555922326846,-728.5852587536485
51,-1100.5098569029865,-742.777852349817
52,-1094.467181338152,-756.8882428887905
53,-1088.4640746846592,-770.9028531165573
54,-1082.5010092040816,-785.0810755867155
55,-1076.5786308731945,-799.1409821399869
56,-1070.6587725191478,-813.1653250893984
57,-1064.7859039483685,-827.2522781201554
58,-1058.9400158709313,-841.3807180842335
59,-1053.0942723312928,-855.4098230410507
60,-1047.3220562219517,-869.4503091608408
61,-1041.5760664815684,-883.4460956336877
62,-1035.8656080821763,-897.6008314838641
63,-1030.1697436381503,-911.5002452685532
64,-1024.4816816304356,-925.5387506714466
65,-1018.8412274988076,-939.3457350776877
66,-1013.2115924563996,-953.1798277933132
67,-1007.5928319428604,-967.1609465763474
68,-1002.0190827525697,-981.0300252561279
69,-996.4730966910007,-994.7095074810002
70,-990.9471695472791,-1008.7063751617745
71,-985.4442928988198,-1022.6204360543015
72,-979.9613867362938,-1036.3614750009474
73,-974.5339488557466,-1050.0605743206165
74,-969.1104437299108,-1063.853654777976
75,-963.7050373631163,-1077.4441456199165
76,-958.3402629284935,-1091.402537199632
77,-952.9824638341098,-1105.2231671460802
78,-947.6877015531369,-1118.8849030246724
79,-942.3859924520201,-1132.64638693818
80,-937.1167818657349,-1146.1442107862824
81,-931.8684087411922,-1159.7534749042336
82,-926.619527139006,-1173.414786593994
83,-921.4187224983306,-1187.0173314996503
84,-916.2549698854091,-1200.509924430781
85,-911.1030502099778,-1214.238588426183
86,-905.9658515704865,-1227.8250645915853
87,-900.8583101458279,-1241.6263481487358
88,-895.7752013395726,-1255.4016287238396
89,-890.7157313032377,-1269.1182864694968
90,-885.6742036502285,-1282.5616713320683
91,-880.661299465781,-1296.2529037262711
92,-875.6540310734827,-1309.9652484802864
93,-870.6927908120048,-1323.5525029144353
94,-865.7373880849525,-1337.0556226950262
95,-860.7920878692846,-1350.6289306009207
96,-855.8842116184331,-1364.3064157853898
97,-850.9773617502655,-1377.8837445480158
98,-846.0942988772734,-1391.396257651941
99,-841.2471346692746,-1404.915301197799
100,-836.427661668238,-1418.4351804643586
101,-831.6145047142367,-1431.8977940673506
102,-826.8276709687156,-1445.4974375079473
103,-822.0618441885983,-1458.9762721198979
104,-817.3148294285837,-1472.5374698751957
105,-812.5978273626257,-1486.0771565700852
106,-807.8754440325516,-1499.713539296898
107,-803.1854288143111,-1513.1962756619312
108,-798.5250419821242,-1526.8389049559232
109,-793.8775491265009,-1540.4022856559848
110,-789.2396451028698,-1553.7772479462467
111,-784.6242875246438,-1567.193484720397
112,-780.0507214212925,-1580.5988248449328
113,-775.4776359907825,-1594.0627739230752
114,-770.9389609204675,-1607.6337053886707
115,-766.4082235630977,-1621.136536641742
116,-761.8888008133893,-1634.711631400914
117,-757.399124764889,-1648.060651334438
118,-752.9247719752085,-1661.2942363857646
119,-748.4765882366901,-1674.8580675372602
120,-744.0327282013303,-1688.3196624212821
121,-739.6233930378401,-1701.8414179815393
122,-735.2337693128516,-1715.3423818926751
123,-730.8546125246352,-1728.8434331025626
124,-726.4924623419201,-1742.4337403198433
125,-722.1535735780373,-1755.9841722452982
126,-717.8311912207752,-1769.441403833745
127,-713.5332073877138,-1782.9957796895046
128,-709.2441824990418,-1796.335038120075
129,-704.9600770895553,-1809.8749748339555
130,-700.7092328629857,-1823.3180884495123
131,-696.4760793080883,-1836.888961508225
132,-692.2556498916948,-1850.3803500735446
133,-688.0641675030362,-1863.8014893912243
134,-683.8799757793005,-1877.2606125025827
135,-679.7125706480671,-1890.7520082129165
136,-675.5609217786149,-1904.2394971533242
137,-671.4274606461021,-1917.7499771722373
138,-667.3156587761014,-1931.3584265634893
139,-663.2231303791219,-1944.7564514299738
140,-659.1465124105771,-1958.2109438415855
141,-655.0783559962679,-1971.7681856829504
