N,lnPi(N),U(N)
0,-1894.230960203632,0.0
1,-1882.9496058462578,-15.272087314472145
2,-1872.5266513672395,-30.54191130175525
3,-1862.122532884534,-45.77989174666863
4,-1852.238475223236,-61.01618984646913
5,-1842.5076332327565,-76.244426223441
6,-1833.0322257511255,-91.50006582892168
7,-1823.575925348814,-106.74427436806185
8,-1814.3488971271527,-121.94260074317539
9,-1805.2598682078215,-137.15732015583419
10,-1796.2762486248525,-152.33425916712744
11,-1787.316935768524,-167.53757865983152
12,-1778.473185179604,-182.7048245790726
13,-1769.7896346619716,-197.92358743293124
14,-1761.2052707056453,-213.11150306355907
15,-1752.658711140296,-228.27156150562234
16,-1744.1800554451543,-243.3686944501743
17,-1735.7831694800896,-258.4834019271217
18,-1727.4458058504356,-273.6373068860095
19,-1719.2016750014586,-288.7634020863114
20,-1710.9625219954198,-303.8407196937396
21,-1702.8350784314607,-318.96730679529634
22,-1694.6870893854523,-334.0625846502981
23,-1686.6872244190586,-349.1159879656942
24,-1678.6949665864418,-364.1099977317548
25,-1670.797115606076,-379.16594447218
26,-1662.9463555710504,-394.24327173662243
27,-1655.120447638789,-409.3442592206253
28,-1647.3463943835138,-424.37936367576725
29,-1639.6845204086796,-439.3692626856713
30,-1631.987207750842,-454.39837281120265
31,-1624.3279369775134,-469.3469987620786
32,-1616.7498459276164,-484.2944214228179
33,-1609.1884455632578,-499.1983891936452
34,-1601.7152079134733,-514.2205499870373
35,-1594.2340945154679,-529.142840977836
36,-1586.8176422128183,-544.0709789669926
37,-1579.4301373592746,-559.0704918869745
38,-1572.098116775131,-573.9272737714226
39,-1564.7636803029955,-588.8509695999784
40,-1557.4738823610362,-603.6758315027845
41,-1550.2290634552364,-618.5253480528414
42,-1543.0147861098224,-633.2602486743693
43,-1535.8427363191497,-648.0667570320553
44,-1528.7105445918248,-662.7990009562318
45,-1521.5884623165919,-677.5150555711856
46,-1514.5898996906544,-692.2072020706215
47,-1507.638003195753,-706.9874651381407
48,-1500.6390026976599,-721.7103333002054
49,-1493.6887402523766,-736.6221558200676
50,-1486.760437091937,-751.451505853322
51,-1479.8672156176694,-766.2420866087598
52,-1473.0110068379722,-780.9878591433924
53,-1466.1970625473227,-795.6287187319093
54,-1459.38104829308,-810.328686436726
55,-1452.6253440110195,-824.8846159244434
56,-1445.8818177257044,-839.5167215075127
57,-1439.1633686062269,-854.199527982448
58,-1432.5301460593216,-868.8463707532769
59,-1425.8648471567883,-883.2880991993252
60,-1419.2634150062265,-897.8639074601261
61,-1412.6525240925203,-912.4300217856612
62,-1406.1177462403373,-926.9406376879385
63,-1399.6107869101968,-941.477492675011
64,-1393.1005415906723,-955.8820276012015
65,-1386.6077263603227,-970.4512794345908
66,-1380.1437033153177,-984.8191436883666
67,-1373.733622168993,-999.1279426684077
68,-1367.3205333068506,-1013.6891066462282
69,-1360.971821792088,-1028.0074348602045
70,-1354.6254219615728,-1042.5786504492814
71,-1348.3311666023867,-1056.9859271388705
72,-1342.0838530971453,-1071.3368103989678
73,-1335.8170264061926,-1085.706087332172
74,-1329.5967681160048,-1100.1394991396087
75,-1323.402911980833,-1114.2704797672616
76,-1317.2167159409735,-1128.6003439247042
77,-1311.0469404980547,-1142.9848768244285
78,-1304.9047538138382,-1157.3976965478353
79,-1298.8119938843176,-1171.6737548528074
80,-1292.7221025098013,-1185.9688504743008
81,-1286.6562411574853,-1200.2010820191836
82,-1280.5978122894462,-1214.6454622422452
83,-1274.5882160151466,-1228.9138391690983
84,-1268.6175980388052,-1243.121347773944
85,-1262.6550873978283,-1257.1687632589496
86,-1256.7277303000546,-1271.3099571455637
87,-1250.814958369076,-1285.5833914925208
88,-1244.9271542138401,-1299.669287697249
89,-1239.053140568438,-1313.7962680075502
90,-1233.19925836457,-1328.0209249618906
91,-1227.3694343269522,-1342.2082353636974
92,-1221.56113180329,-1356.323108533091
93,-1215.79072058627,-1370.832494392922
94,-1210.0621758522936,-1384.773925181187
95,-1204.3383059369298,-1398.9739890231906
96,-1198.6221693535979,-1413.234259531507
97,-1192.945009740534,-1427.0991603594568
98,-1187.2855682449815,-1441.0574980075094
99,-1181.6443289122924,-1455.5847853356677
100,-1176.0264351795204,-1469.7372940093799
101,-1170.4131197179195,-1483.7103951143288
102,-1164.835759616065,-1497.7998009277485
103,-1159.2845209156483,-1511.7620422227637
104,-1153.7344946526755,-1525.9877611149159
105,-1148.2001528051626,-1540.1049634684402
106,-1142.7069896248884,-1554.2483758608819
107,-1137.2308061736583,-1568.4293011842828
108,-1131.7840792700947,-1582.6020130573777
109,-1126.343717835172,-1596.6092492665803
110,-1120.9205781087387,-1610.576043201975
111,-1115.529289743143,-1624.6961901213451
112,-1110.160463311841,-1638.7210037143147
113,-1104.809809624045,-1652.9214513046313
114,-1099.4672504996838,-1667.0133380481122
115,-1094.1365702417886,-1681.049814959056
116,-1088.8365306139576,-1695.1008100090005
117,-1083.5565525427678,-1709.0479977678801
118,-1078.2959630951466,-1723.1232966512962
119,-1073.0434285754452,-1737.2704993561067
120,-1067.8151875711749,-1751.489872567727
121,-1062.6128556708734,-1765.5140555587482
122,-1057.4109635867546,-1779.6382872533632
123,-1052.2450609969442,-1793.592307960339
124,-1047.0947578525481,-1807.484745543204
125,-1041.9583367337398,-1821.4490690301118
126,-1036.848146549157,-1835.520795917831
127,-1031.7510039997692,-1849.7028524131078
128,-1026.6656343061306,-1863.7784494005418
129,-1021.6208089692634,-1877.7406801606567
130,-1016.5717325768492,-1891.962244667381
131,-1011.5479738489217,-1905.9482264224482
132,-1006.537746846515,-1919.8794365333413
133,-1001.5310203953111,-1933.6753416988845
134,-996.5749601264797,-1947.7689836026516
135,-991.6190263246722,-1961.782867788623
136,-986.6822711458043,-1976.2798479870917
137,-981.7562125104781,-1990.5264922862125
138,-976.838152897265,-2004.7203434572125
139,-971.9481887783643,-2018.8785814860312
140,-967.0709670220868,-2032.8520468342142
141,-962.2128316036926,-2046.9225780109973
142,-957.3728795666473,-2061.1531627633813
143,-952.5485742084228,-2075.2613605213887
144,-947.7446462123611,-2089.4125466850273
145,-942.9486360708659,-2103.4732619940532
146,-938.1607939485715,-2117.805981982201
147,-933.4151482761373,-2131.929912918536
148,-928.6707916959604,-2146.0073441280288
149,-923.9438577920896,-2159.987040466901
150,-919.2392726698115,-2174.068372004635
151,-914.5489048028958,-2188.3369645407106
152,-909.8756004886342,-2202.464915180806
153,-905.2122369267973,-2216.770767831404
154,-900.5714600122135,-2231.006240772742
155,-895.9399614976037,-2245.010378300729
156,-891.3147680586129,-2259.1622604731565
157,-886.7195655182813,-2273.262367605632
158,-882.1268221311132,-2287.4267343599863
159,-877.5512475064074,-2301.6138529802793
160,-872.9998298012058,-2315.6859505053208
161,-868.4491874666035,-2329.8248846418974
162,-863.9300026000344,-2344.0962232820098
163,-859.42334338807,-2358.8730992237515
164,-854.9258198341442,-2373.3558943627563
165,-850.4397025145056,-2387.7852321085115
166,-845.9821773383796,-2402.2801053128014
167,-841.5394605124029,-2416.478015883202
168,-837.0942265783231,-2430.7258639966753
169,-832.6643732664454,-2445.139210690402
170,-828.2449772557077,-2459.4752527031455
171,-823.849128249873,-2473.793499047852
172,-819.4657026212028,-2488.319655839527
173,-815.1011766438928,-2502.733294490603
174,-810.7430244548382,-2517.354962693121
175,-806.4025929460763,-2531.7972696713755
176,-802.0754637777077,-2546.1995251378203
177,-797.7783497347109,-2560.619357362698
178,-793.4800796422971,-2575.250016971472
179,-789.1939605838438,-2589.766394674878
180,-784.925657457271,-2604.078623278418
181,-780.6690493612873,-2618.81109982483
182,-776.4202622216394,-2633.500039122167
183,-772.2011282246558,-2648.1506252644344
184,-767.9830427518341,-2662.6183929724025
185,-763.7891790628948,-2676.44941097533
186,-759.6063271686776,-2690.6945594878357
187,-755.4296706865152,-2705.533833610542
188,-751.2668202390262,-2720.279026541693
189,-747.1203154895597,-2734.747086860695
190,-742.9868113993066,-2749.3027685163943
191,-738.8697216670514,-2764.002530290746
192,-734.7549161108418,-2778.660816247899
193,-730.6604736753584,-2793.4155934489195
194,-726.5845474696632,-2808.0128709027263
195,-722.5192241000195,-2822.6556043907176
196,-718.4736652689744,-2837.4036309076873
197,-714.4280614606878,-2852.213478723873
198,-710.4011205638353,-2867.002209518694
199,-706.3867812396388,-2881.8747602827466
200,-702.3784177489872,-2896.6894005356735
201,-698.397088846508,-2911.5475315440035
202,-694.4202116740078,-2926.4430779620434
203,-690.4569421903675,-2941.091936836276
204,-686.5071841896454,-2956.704750673746
205,-682.5621856104499,-2972.2925536075923
206,-678.6310752160196,-2987.152339528199
207,-674.708858895056,-3002.151985444577
208,-670.8066890106224,-3017.0431896172195
209,-666.9115494946691,-3032.079847157008
210,-663.0331338722174,-3047.1161764683948
211,-659.1670447086865,-3062.140776607955
212,-655.3176977437911,-3077.0195403706216
213,-651.4641858634207,-3092.22198369116
214,-647.6331875130404,-3106.89744306899
215,-643.8235686533333,-3121.9906036530906
216,-640.0138684148367,-3137.1942287042434
217,-636.2225489946538,-3152.4949122893586
218,-632.4407276434106,-3167.698731104096
219,-628.6633338947845,-3182.9281610115713
220,-624.8945762152946,-3198.2629288976646
221,-621.1421831947855,-3213.8171545236655
222,-617.4091382905303,-3228.095305473762
223,-613.6817802186001,-3242.4025761213584
224,-609.969466026316,-3257.585868310527
225,-606.2660421009568,-3272.8505211674483
226,-602.5769642610799,-3287.783958912659
227,-598.9013372173526,-3303.0448936946273
228,-595.2375808076356,-3318.3517663717
229,-591.5808084693997,-3333.5412862923026
230,-587.9328006763897,-3348.7153502154424
231,-584.300799307563,-3363.703116604813
232,-580.6862572721984,-3379.2017058446318
233,-577.0809215719814,-3394.3763047078546
234,-573.4796898269642,-3409.689660918867
235,-569.8903345886299,-3424.804677548595
236,-566.3201768872505,-3440.320777752819
237,-562.7605541442967,-3456.2824848358723
238,-559.2072504685552,-3471.6338110019074
239,-555.661461104014,-3486.9725280279135
240,-552.1315508259083,-3502.3673222574425
241,-548.6049118018136,-3517.8354433978607
242,-545.097277675754,-3533.0499539686243
243,-541.6029916099101,-3548.805782120941
244,-538.1018670196033,-3564.012823321884
245,-534.6241790590329,-3579.673404148672
246,-531.1689982617845,-3595.058188314316
247,-527.7095776056358,-3610.5695239343727
248,-524.2635305358428,-3626.2129320300737
249,-520.8276032298254,-3641.42785876796
250,-517.4078210212783,-3656.820392914686
251,-513.9920469022029,-3672.410751561774
252,-510.5898866651157,-3688.341862870666
253,-507.19943146073615,-3704.111271477656
254,-503.82218295716666,-3719.563673933704
255,-500.4555729127019,-3735.240256933068
256,-497.08556341378244,-3750.8418525544553
257,-493.7376928095555,-3766.328026195759
258,-490.4007095010936,-3782.297926876784
259,-487.0776259613308,-3797.8497838178464
260,-483.7605824310963,-3813.5575294759433
261,-480.4524082940966,-3829.4230731041935
262,-477.16197619803324,-3845.0844996255564
263,-473.8810899341272,-3860.5887119411223
264,-470.61454006320264,-3876.3495137729637
265,-467.3554588733557,-3892.337930786215
266,-464.1016206188401,-3908.161379875452
267,-460.8540484624616,-3924.2697954165606
