N,lnPi(N),U(N)
0,-1472.7677507934457,0.0
1,-1462.1813244185746,-14.900346350550487
2,-1452.3049887521372,-29.791754770004474
3,-1442.8841091067675,-44.684295822617244
4,-1433.7138177825605,-59.52711065580878
5,-1424.7774790697786,-74.38313416975707
6,-1416.046959421486,-89.2844930413694
7,-1407.544724882925,-104.0642017903176
8,-1399.1341476206014,-118.88207270039787
9,-1390.9121355178215,-133.72056637076582
10,-1382.7150028195051,-148.55645022574348
11,-1374.6132572378087,-163.3656066731572
12,-1366.6684622041748,-178.11905282531848
13,-1358.7866374066587,-192.87573786706062
14,-1350.9911513434045,-207.5959691163839
15,-1343.2743122973131,-222.29583427029397
16,-1335.6432113972544,-237.01013216551297
17,-1328.067013138611,-251.7123043076294
18,-1320.5965788699032,-266.43947207032295
19,-1313.1689125767728,-281.1154809807261
20,-1305.8274198740048,-295.81923768865505
21,-1298.5087728328172,-310.5436342591395
22,-1291.2734812212952,-325.18571781115185
23,-1284.0717905185406,-339.83898001657633
24,-1276.9542756466774,-354.28541031444865
25,-1269.890040856336,-368.80406348986793
26,-1262.8690271410833,-383.48864807799595
27,-1255.891131821983,-398.07819142578796
28,-1248.9819947875149,-412.65413085359535
29,-1242.0962966981099,-427.25366723859713
30,-1235.2338796008646,-441.78909041684983
31,-1228.435011267618,-456.40528999957286
32,-1221.6657512538118,-470.7727593957799
33,-1214.9407742095002,-485.13429506376076
34,-1208.25443142416,-499.5639412260075
35,-1201.6194276647348,-514.0935688486355
36,-1195.039046041544,-528.5162304805409
37,-1188.4931128460496,-542.9718340730185
38,-1181.988450395689,-557.2635105374031
39,-1175.505572415093,-571.6210953766629
40,-1169.0886364473188,-586.0122081435003
41,-1162.6754789275265,-600.4909911890937
42,-1156.2932623691038,-614.833856970983
43,-1149.9714852180648,-629.125144195989
44,-1143.6757949008859,-643.4576310828512
45,-1137.401034217282,-657.591356958039
46,-1131.1891221115045,-671.7549279616782
47,-1124.9995142321352,-685.9024086801577
48,-1118.8534804061544,-700.1321219593323
49,-1112.7303861516752,-714.3969452333664
50,-1106.635736833251,-728.3515998655649
51,-1100.5635826902608,-742.5211332532101
52,-1094.5305134781663,-756.5400996583284
53,-1088.5278453112155,-770.7617556183699
54,-1082.5583336042087,-784.920113646831
55,-1076.6132741287988,-799.1950216780664
56,-1070.7015998427128,-813.3039269901682
57,-1064.8346264293843,-827.5554358386061
58,-1058.9990153872523,-841.5324628585248
59,-1053.167984882521,-855.6369046280095
60,-1047.3869440793474,-869.5508691193547
61,-1041.6110965577197,-883.4862846501735
62,-1035.853652368272,-897.493722179303
63,-1030.1367094363204,-911.3301541571691
64,-1024.4497114056774,-925.1369332058466
65,-1018.7930165320064,-939.1379502198789
66,-1013.1567160803695,-952.8877839632216
67,-1007.5544573015734,-966.7258804378051
68,-1001.9670238046302,-980.5346150566199
69,-996.4349992585983,-994.5936075240578
70,-990.9223027626366,-1008.5288692888794
71,-985.4059397904431,-1022.3280142599259
72,-979.9577714574172,-1036.105608331307
73,-974.5091528686486,-1049.8299345917746
74,-969.0814733838223,-1063.6906723519746
75,-963.6967062854482,-1077.189778499078
76,-958.3225098450288,-1091.1097054495497
77,-952.9505855657194,-1104.8648052991016
78,-947.626865928413,-1118.8278875090252
79,-942.333819542247,-1132.6140232074729
80,-937.0596650891544,-1146.5228770918009
81,-931.7957950413819,-1160.0285000235538
