N,lnPi(N),U(N)
0,-1472.5282250534008,0.0
1,-1461.8937675243258,-14.908443328622004
2,-1452.0899878866064,-29.789381351148073
3,-1442.726630491923,-44.66443495718119
4,-1433.6885084107053,-59.5607436383741
5,-1424.778384919223,-74.39191679676722
6,-1416.0368259881557,-89.25135998809759
7,-1407.5531846391436,-104.10119038863816
8,-1399.2072300909954,-118.91030476039546
9,-1390.9727317631296,-133.71909485412036
10,-1382.7757736856659,-148.55067304195902
11,-1374.7280592041473,-163.28788752465007
12,-1366.7282415184307,-178.0705016196497
13,-1358.8973941497645,-192.85692368786476
14,-1351.1620952653298,-207.59352143602743
15,-1343.4647345488045,-222.3323908481792
16,-1335.881847405847,-237.07063136239822
17,-1328.3463776502701,-251.72542270413467
18,-1320.8430860364442,-266.51928800527367
19,-1313.399113034858,-281.229924383924
20,-1306.0452105699367,-295.97161716622804
21,-1298.7319439845471,-310.57255235239336
22,-1291.4735534757358,-325.172040576902
23,-1284.305445874635,-339.77772074915765
24,-1277.1664607696096,-354.3946956592141
25,-1270.0763716036965,-368.88203855721196
26,-1263.0584087814434,-383.46792658827434
27,-1256.0814858706583,-398.1202826528833
28,-1249.160125506282,-412.6730251539261
29,-1242.2736451928313,-427.2260776631479
30,-1235.4064438766964,-441.66057603954147
31,-1228.5880252951165,-456.130828798504
32,-1221.8527738466814,-470.53603165366826
33,-1215.1666565783119,-485.066475475797
34,-1208.4744340639477,-499.53069064744244
35,-1201.8144970404778,-514.0292730502348
36,-1195.2286568504057,-528.3263531140947
37,-1188.7022230191194,-542.6868739186867
38,-1182.2102175385473,-557.1153497891618
39,-1175.75564307444,-571.4013287475896
40,-1169.3512052839592,-585.7293057521209
41,-1162.9527042959007,-600.0735050495115
42,-1156.581101028255,-614.3974087446301
43,-1150.27329577539,-628.6188550129202
44,-1144.0003391677567,-642.9318528962831
45,-1137.7369622746999,-657.221788278556
46,-1131.5174456855746,-671.5600062171073
47,-1125.3304807952131,-685.8189894230651
48,-1119.1685503250983,-700.0241142324207
49,-1113.0473615390722,-714.1411882809542
50,-1106.9549532690628,-728.3475686691327
51,-1100.8890464453434,-742.5700717815263
52,-1094.8824274264675,-756.6240229057196
53,-1088.8932775359656,-770.8215513846098
54,-1082.93935595526,-785.1476436986443
55,-1077.004610879326,-799.2128644174674
56,-1071.088073156055,-813.3430423226444
57,-1065.2193789904588,-827.2691958388165
58,-1059.3704396590272,-841.2240093164743
59,-1053.5408240787945,-855.3382204114214
