N,lnPi(N),U(N)
0,-403.47501689077865,0.0
1,-396.02918944843054,-7.03241497708361
2,-389.27622698363484,-14.10293019539439
3,-382.9281438941608,-21.181807001082774
4,-376.8856314334787,-28.26556301662015
5,-371.072770962906,-35.363171802339785
6,-365.44714045540417,-42.522191901234066
7,-359.979873997607,-49.684064545186686
8,-354.63938413480236,-56.914529987164336
9,-349.4153111857294,-64.14533322898433
10,-344.3115072759024,-71.38155303860125
11,-339.30674296633407,-78.650654338571
12,-334.3895791852007,-85.96024356021563
13,-329.56753976768505,-93.27191876160688
14,-324.8109679033237,-100.66380997563645
15,-320.13082000373697,-108.03486257262865
16,-315.52350396804314,-115.39463596825439
17,-310.9776497822251,-122.8019757444861
18,-306.5001732490951,-130.29070592968148
19,-302.0742368181368,-137.7386459366106
20,-297.70922636198776,-145.21127738263039
21,-293.3932558897107,-152.7825253460592
22,-289.13031046267946,-160.39539940817644
23,-284.9164142216145,-167.9615030937433
24,-280.7439906833281,-175.53465084098676
25,-276.61974444058256,-183.17711282778185
26,-272.55166898819147,-190.85155290103694
27,-268.5190449190321,-198.5586301910414
28,-264.52318406867306,-206.23350445873174
29,-260.5680288832098,-213.92224732589838
30,-256.6626203701772,-221.67826176930473
31,-252.79180710212253,-229.51543033384942
32,-248.95731761185607,-237.33748437032776
33,-245.16085859775814,-245.16841823164225
34,-241.3965722323503,-253.02867969274544
35,-237.66525750966503,-260.9127018264956
36,-233.9663950760209,-268.84518118276117
37,-230.30514939049098,-276.74801886775776
38,-226.68181444815568,-284.7076237215896
39,-223.08930208588902,-292.6556276857405
40,-219.53165021730177,-300.71899329763863
41,-216.00313877529325,-308.87355898370413
42,-212.5080185496832,-316.9915275378637
43,-209.04144995009497,-325.0926139123408
44,-205.60719683665786,-333.24040443434006
45,-202.2038262068013,-341.4173726830303
46,-198.83363375808847,-349.6532378077654
47,-195.48397785539504,-357.98855171548394
48,-192.16285827518297,-366.26050334350447
49,-188.87307219461582,-374.6204746635827
50,-185.61757600051973,-382.9906420975632
51,-182.38518718033038,-391.34415864564545
52,-179.1777345537309,-399.8019397911161
53,-176.00128758999477,-408.23621065889853
54,-172.85159740862252,-416.7997100976473
55,-169.7238872668395,-425.14566746358844
56,-166.62571264184484,-433.77243967788075
57,-163.55060455672017,-442.3797405689621
58,-160.51026203596405,-451.0606668076235
59,-157.49263535278868,-459.71210317456627
