N,lnPi(N),U(N)
0,-488.89919585252926,0.0
1,-481.0525527280456,-7.4701121830769415
2,-473.88720551335376,-14.973737405405364
3,-467.1359310650957,-22.475583269821723
4,-460.6741671818849,-30.018986399390755
5,-454.43778401150524,-37.59069630910108
6,-448.3719939658769,-45.172197249178936
7,-442.47088763281334,-52.77535142773769
8,-436.71550767966824,-60.38196708808983
9,-431.0722660260848,-68.0393679841684
10,-425.5304300941406,-75.68479406409304
11,-420.09585393081284,-83.34716684057277
12,-414.75261990095163,-91.10514405360216
13,-409.4882842393856,-98.76834426743011
14,-404.3028543280524,-106.49987327535878
15,-399.1953085887037,-114.22112696834638
16,-394.148457417848,-121.95358367552873
17,-389.16708479347733,-129.72912365697022
18,-384.24853945515815,-137.5411953258282
19,-379.3886562409855,-145.35705587919549
20,-374.57766034856115,-153.2789104418409
21,-369.81409773594,-161.12036611071827
22,-365.11338434352155,-168.9692677793748
23,-360.44731288738126,-176.94641342539538
24,-355.8365016117815,-184.90398059740716
25,-351.2745882222338,-192.8687014033841
26,-346.75620015899625,-200.87518188145813
27,-342.26852809710863,-208.90697607322133
28,-337.8261793253399,-216.88764031728383
29,-333.4166205013935,-224.9058091336316
30,-329.0479907971488,-233.04225247396127
31,-324.72278265296814,-241.11894158422507
32,-320.4272493046381,-249.13856652820255
33,-316.17508320371564,-257.23945162021926
34,-311.9549359838991,-265.3729812946892
35,-307.76279251345284,-273.523412845457
36,-303.61653542893373,-281.67016177823206
37,-299.49740763492673,-289.9161358927487
38,-295.40527595514254,-298.20273478475366
39,-291.3445879913724,-306.67392082496485
40,-287.30725061278906,-315.0275396786742
41,-283.30387313405527,-323.4088641742485
42,-279.3356670061679,-331.75734839413644
43,-275.39583827146214,-340.10845300960415
44,-271.48882122170295,-348.53545264084613
45,-267.6073698753378,-356.9515563452455
46,-263.7477495826252,-365.38773909991653
47,-259.9257060867279,-373.8500774360246
48,-256.12742432239935,-382.3895995300056
49,-252.35316022365407,-391.0035067543982
50,-248.60413725371274,-399.6269846687931
51,-244.88311974148502,-408.22401974740296
52,-241.19364017017134,-416.8465549745655
53,-237.522403534888,-425.50706373326
54,-233.87769306489724,-434.2287107076728
55,-230.26098335000614,-442.97599836171156
56,-226.67180261363768,-451.7129280975939
57,-223.1050106682244,-460.5883269420584
58,-219.55740529317154,-469.42764279808654
59,-216.03181508619264,-478.2783051927067
60,-212.53153741003962,-487.12385003929126
61,-209.05997966883405,-496.0560452503651
62,-205.61560161700703,-505.07252743894065
63,-202.1874340022302,-514.0925879441015
64,-198.79135951747213,-523.1474729544409
65,-195.42064472656784,-532.1719826918484
66,-192.0638769020092,-541.3019259547759
67,-188.73658447110546,-550.3362686546553
68,-185.43369191532497,-559.562800147112
69,-182.15015846808762,-568.7777569565093
70,-178.89279585097466,-578.0783620591349
71,-175.6562436162285,-587.3492320992468
72,-172.45007259357402,-596.7452412509475
73,-169.26370099322986,-606.1815129730232
74,-166.10114252704278,-615.6366704963887
75,-162.95882129333512,-625.1018562899495
76,-159.83805095942586,-634.614024427505
77,-156.74105628480805,-644.0480622052529
