N,lnPi(N),U(N)
0,-403.55610164228506,0.0
1,-396.10777821639044,-7.034780488037965
2,-389.3626827123434,-14.095086685792998
3,-383.01773160846824,-21.16126256756292
4,-376.98169160528005,-28.264108803310386
5,-371.16175228415665,-35.40458198688016
6,-365.52136001199545,-42.53855599895765
7,-360.04343780011527,-49.69353911135116
8,-354.6944225485192,-56.893050668253736
9,-349.4758697484255,-64.13543478801314
10,-344.3639397244645,-71.36380306032656
11,-339.35881622785985,-78.66457539385635
12,-334.43341000308396,-85.99086817716832
13,-329.60257619381764,-93.31494127090674
14,-324.8526138569474,-100.68054077557335
15,-320.17483525474904,-108.02482789231019
16,-315.5656813535487,-115.41097433810619
17,-311.0213120705729,-122.84445469989379
18,-306.535923696371,-130.26201364767414
19,-302.11300343171916,-137.70200441264495
20,-297.73605860544296,-145.2364934328325
21,-293.41890133888097,-152.75444450144357
22,-289.14924166404853,-160.36536448587606
23,-284.9341361223577,-167.95538373039446
24,-280.7686162885888,-175.5654980612593
25,-276.6454012709802,-183.1834621448419
26,-272.5658680832191,-190.81296460229308
27,-268.53132627433797,-198.53487378913715
28,-264.5417417220196,-206.18206799961195
29,-260.5894242127,-213.90956525154596
30,-256.677975393647,-221.69626818201695
31,-252.7972947842113,-229.5281588331496
32,-248.9630320882035,-237.28835334490515
33,-245.16218833793374,-245.1012170181986
34,-241.39832322436956,-252.9779296859067
35,-237.6671265932848,-260.95248067262054
36,-233.98247520942627,-268.8110344952276
37,-230.32259831227935,-276.7344733662805
38,-226.69791067285576,-284.69623669771545
39,-223.10416457392444,-292.76905942621016
40,-219.54333894851368,-300.8528251348924
41,-216.01097018947237,-308.9055395378031
42,-212.5135988163872,-317.0235167956335
43,-209.04539201753965,-325.19603463031365
44,-205.6016024857492,-333.3705304509155
45,-202.19984433643265,-341.58683797456445
46,-198.82053144144697,-349.7956464074159
47,-195.4766714942753,-358.0774725789255
48,-192.15725849893272,-366.3488465367686
49,-188.86888494819718,-374.6161006184769
50,-185.60891868236436,-383.024496862962
51,-182.37496314976815,-391.436543497386
52,-179.1651407567366,-399.8436761607546
53,-175.98826597168843,-408.2363447611893
54,-172.83779388992528,-416.74864930586466
55,-169.7120813693842,-425.3098571539698
56,-166.61176472991602,-433.8904800145714
57,-163.5416696088938,-442.58652489659056
58,-160.4964615652497,-451.1074806725113
59,-157.47891604292073,-459.72127461591987
60,-154.4872974858145,-468.3967284813827
61,-151.52465739824598,-477.10188899647187
62,-148.58546108906265,-485.8621923738566
63,-145.67384796590375,-494.6398683079621
64,-142.78888684254878,-503.44966923414955
65,-139.9257359349112,-512.3124404711655
66,-137.0894990077748,-521.129131362165
67,-134.2768421721904,-530.1072176762748
68,-131.48945539397602,-539.1735357784694
69,-128.73071687158506,-548.0866055924045
70,-125.99590719889665,-557.13995314828
71,-123.28536742092791,-566.2318454021705
72,-120.60318855016948,-575.311839912074
73,-117.95110732237345,-584.4908344148646
74,-115.31890078316695,-593.7104170717145
75,-112.71717917700158,-602.9809501496206
76,-110.14075867579572,-612.3430488497946
77,-107.58437550008608,-621.5172696727268
78,-105.05693407355437,-630.713404861799
79,-102.55449546060561,-640.0146796015952
80,-100.076809255846,-649.4379339322322
81,-97.62447438350137,-658.9456545205182
82,-95.19628715409732,-668.4302933084623
83,-92.79902434913845,-678.0536295468428
84,-90.427950770559,-687.6445440334735
85,-88.07791434836679,-697.3120598980624
86,-85.75495077201242,-706.9530631730545
87,-83.45835405640827,-716.5885532529446
88,-81.18788133396072,-726.424175905059
89,-78.94790749443973,-736.1871934601717
90,-76.72792623471315,-745.9116995050061
91,-74.53601549597914,-755.7711892167621
92,-72.36748473450575,-765.514161768965
93,-70.2316587829099,-775.3784149196212
94,-68.11596571946097,-785.3476120051902
95,-66.03330267883723,-795.2406937272336
96,-63.976416529048386,-805.3333851005974
97,-61.948689262387184,-815.4798302004473
98,-59.95296492061426,-825.6273733875462
99,-57.9808170221964,-835.9035382596787
100,-56.0376134746673,-846.1765287540605
101,-54.129409177230066,-856.3839587598119
102,-52.248878179436254,-866.6049640065484
103,-50.39000716209927,-876.9845317477647
104,-48.5642745202855,-887.0896975334468
105,-46.76970780906186,-897.2450948767664
106,-45.00495866559135,-907.812772723996
107,-43.26612672230937,-918.2218861181923
108,-41.559094493834785,-928.7800930046153
109,-39.88095662274123,-939.3631308145857
110,-38.23590541654875,-949.9477806077705
111,-36.62299719286029,-960.3779723357384
112,-35.051777543317435,-970.7627347530205
113,-33.50143866935367,-981.492452521124
114,-31.986817109381438,-992.2733364244083
115,-30.505460122128344,-1003.103443472363
116,-29.05540131298466,-1013.9539195296552
117,-27.636264621152637,-1024.701850308675
118,-26.24990675892241,-1035.5479232454193
119,-24.89394694610178,-1046.5209930009457
120,-23.57690382976563,-1057.271351739314
121,-22.29526704873945,-1068.202180077653
122,-21.04397390608739,-1079.2133944933214
123,-19.829020646779444,-1090.0618088167223
124,-18.64766816309515,-1100.9259574458042
125,-17.508383865591444,-1111.8386100069113
126,-16.406132141912853,-1122.8564291695732
127,-15.338748560910577,-1133.9731903348916
128,-14.313142886322456,-1144.9077181137068
129,-13.329524567622915,-1156.062797558325
130,-12.384097781367704,-1167.1443830991936
131,-11.472280203304823,-1178.2961997946845
132,-10.604147186514812,-1189.5292185623925
133,-9.782149079316415,-1200.6631632005603
134,-8.99120892237227,-1211.7248152871932
135,-8.239543070067217,-1222.9134256981717
136,-7.534462843081887,-1233.9628182379133
137,-6.870143674749504,-1245.1345077757255
138,-6.2530560991483,-1256.5687503419074
139,-5.67494763027094,-1267.898735570613
140,-5.137845736581544,-1279.4513440322307
141,-4.647231085603214,-1290.680908535574
142,-4.203493435594969,-1301.8072835237676
143,-3.812049185264418,-1313.3611012537826
144,-3.4641481681831623,-1324.4058212000025
145,-3.171696162638857,-1335.855235662592
146,-2.915916508444586,-1347.2207952749022
147,-2.717734588072635,-1358.3814647202696
148,-2.5642437582319575,-1369.9697288047018
149,-2.462488892105914,-1381.4006861189253
150,-2.4188017879553216,-1392.2956608036209
151,-2.4169506044024773,-1403.5517622886632
152,-2.467640045008072,-1414.5959708612888
153,-2.5583574306857075,-1425.8854712153839
154,-2.7119203626929265,-1437.261118470665
155,-2.9210846633372443,-1448.508362162707
156,-3.178602720006727,-1459.6810890759084
157,-3.5095596287883994,-1471.012716534783
158,-3.880441082022803,-1482.303300661151
159,-4.313243924307476,-1493.576362892835
160,-4.7970051758498515,-1504.6750981939056
161,-5.34334070452815,-1515.6014949225676
162,-5.945708984135085,-1526.5205041912898
163,-6.603536201996239,-1537.5744661001404
164,-7.334816594688054,-1548.7436725960902
165,-8.120663636976705,-1559.4225008317967
166,-8.975753962576963,-1570.1761157427736
167,-9.895865945051984,-1580.9541277105498
168,-10.883695468776924,-1592.337354200052
169,-11.933387663836928,-1602.8625120984805
170,-13.049920752363736,-1613.8928054066473
171,-14.222412747552031,-1624.435532896223
172,-15.471552322801873,-1635.1668731458396
173,-16.767256737196764,-1645.7450858749096
174,-18.13593185532699,-1656.5291894775594
175,-19.5660624570279,-1667.1269885312477
176,-21.077895466649753,-1677.2935550690281
177,-22.660905296159743,-1687.9258722250845
178,-24.30082969425104,-1698.3346107554148
179,-26.023581233878307,-1709.5895933720572
180,-27.807943908207225,-1719.6786818525054
181,-29.665963157901903,-1729.4949588231893
182,-31.58682771956035,-1739.51049385602
183,-33.58408735681014,-1749.7500279597643
184,-35.667233035463944,-1759.818788247112
185,-37.82062318942821,-1771.2870794732519
186,-40.05131933791427,-1781.1156441278695
187,-42.34873410324219,-1791.2253164852787
188,-44.721406828136374,-1801.3502652967506
189,-47.18262354519863,-1811.4980698013371
190,-49.72783381850531,-1821.2767877619258
191,-52.35907213610319,-1831.1798349293117
192,-55.03008992036934,-1841.7030809852852
193,-57.78558216290009,-1851.4670085252087
194,-60.61399551394431,-1862.052629696904
195,-63.52338005526372,-1872.8620438736455
196,-66.49475134421209,-1881.279146173517
197,-69.56496262757742,-1890.263921709065
198,-72.74794950186174,-1899.0893641610098
199,-75.98531321863777,-1909.9956257754056
200,-79.27521149064324,-1920.1033537653977
201,-82.69071184612551,-1929.4850761553114
202,-86.15721710762773,-1938.7888001360827
203,-89.69494282184974,-1949.5587917533967
204,-93.3600194063921,-1959.123402787535
205,-97.09253206691795,-1967.5580366566167
206,-100.90990394591358,-1978.3870354521644
207,-104.80640036977064,-1988.659778711845
208,-108.80246517944545,-1998.9629272544653
209,-112.94783309145339,-2006.7195684013639
210,-117.12337324193618,-2015.5084462917016
211,-121.43847838803111,-2023.7051543220477
212,-125.80939941825079,-2034.076499267854
213,-130.26672802911622,-2043.9595160801193
214,-134.8996237225138,-2052.1625639132144
215,-139.66908075710012,-2059.6409825435144
216,-144.43917996902724,-2069.3081032027226
217,-149.30509207651198,-2079.2474943851316
218,-154.32267000634124,-2088.961780043846
219,-159.41064324279068,-2097.4699845422947
220,-164.67777689679247,-2104.3309563238026
221,-170.09165282210697,-2114.478600895345
222,-175.58740450452422,-2120.3030750979074
223,-181.22362672569068,-2129.1984257015747
224,-186.89455113254095,-2136.9064004187826
225,-192.7219637338945,-2147.811822973962
226,-198.6681449303106,-2149.3487701619074
227,-204.80225451798685,-2153.7137814159314
228,-210.97864160406334,-2162.004293260541
229,-217.36780240064036,-2169.0171956807485
230,-223.85393554565033,-2179.9351304714555
231,-230.5005181563354,-2186.7797715296842
232,-237.456044303377,-2188.2104406778744
233,-244.49777244411632,-2196.8225517737283
234,-251.60385434946411,-2201.2964200953284
235,-258.8674113678726,-2203.0762258456784
236,-266.31582367863865,-2209.274215622211
237,-273.7220031987798,-2229.3874250520976
238,-281.41208169612855,-2229.0416143008692
239,-289.4542128252298,-2238.563312130444
