N,lnPi(N),U(N)
0,-488.8642780156407,0.0
1,-481.01412761449575,-7.475459624028284
2,-473.8558916300087,-14.993413229383531
3,-467.0971798040866,-22.515587134749932
4,-460.6266055578618,-30.076025598526076
5,-454.3870922796833,-37.62692266811888
6,-448.3292758587556,-45.177664113921054
7,-442.430871035822,-52.777186827744934
8,-436.6644161393643,-60.400667684699236
9,-431.0223760430593,-68.02786451521278
10,-425.48540579263624,-75.63459901154144
11,-420.05228320480717,-83.2912785680767
12,-414.7086959522299,-90.9797175596489
13,-409.4474689966679,-98.68346025359511
14,-404.2637763748075,-106.4346639166525
15,-399.14954361140406,-114.2202858492271
16,-394.103175407997,-121.97876945093059
17,-389.11513378637665,-129.76843041082319
18,-384.19626870054316,-137.55423061154016
19,-379.33142982945697,-145.41892199381488
20,-374.52516706075374,-153.21758037030347
21,-369.76785975331643,-161.09072054175658
22,-365.0627539589721,-169.0241761768296
23,-360.4057641962879,-176.95169897463506
24,-355.78857898642786,-184.91011264156722
25,-351.2224381221066,-192.88405469139508
26,-346.69352481002863,-200.8060568245567
27,-342.2159924819857,-208.7943932892079
28,-337.7742363998383,-216.8224732956855
29,-333.3693794218441,-224.83420902049963
30,-329.00638253385455,-232.90175267289592
31,-324.6860906823292,-241.05207998357247
32,-320.39838096485425,-249.24660248769837
33,-316.14395782406206,-257.3820450928301
34,-311.92434691842345,-265.5543579143859
35,-307.73982313626937,-273.7769565268777
36,-303.5816971629757,-282.01234947616734
37,-299.4509523691845,-290.2651206460396
38,-295.35539172567644,-298.48634883384784
39,-291.293403866468,-306.66812784065127
40,-287.2639184942074,-314.96591420110406
41,-283.2596195569662,-323.34326719203557
42,-279.2892234385295,-331.6421345145974
43,-275.34928833106386,-340.0295249664857
44,-271.4402762011641,-348.422659144637
45,-267.5597941944115,-356.8933390409472
46,-263.7025407043237,-365.3993146031147
47,-259.86997882590504,-373.86980023356693
48,-256.0735366227903,-382.3875965758249
49,-252.3049255242952,-391.00158698214153
50,-248.56560007468886,-399.6443592802851
51,-244.8526580810656,-408.2507297545371
52,-241.16669504909282,-416.91289965928985
