N,lnPi(N),U(N)
0,-488.8419354689676,0.0
1,-480.9968649078677,-7.474334367605435
2,-473.8279877531237,-14.99018045323632
3,-467.05948084165914,-22.507289066664885
4,-460.5989672968165,-30.049115486582426
5,-454.35426390784676,-37.611372562944595
6,-448.3031595651888,-45.19515632807651
7,-442.4077843532929,-52.78587141597226
8,-436.64105312912966,-60.39829796184464
9,-430.9963925036779,-68.06609749963567
10,-425.46002864043203,-75.7003275364928
11,-420.02748770595787,-83.36572543202112
12,-414.6776513876132,-91.03641894906029
13,-409.4101829080046,-98.74384163310958
14,-404.23148238828423,-106.44386354612635
15,-399.11298798275567,-114.15963156692685
16,-394.0706242556274,-121.89917795004283
17,-389.09351288470174,-129.68303916861723
18,-384.17747776198803,-137.53305120753961
19,-379.31220904630277,-145.41113396299787
20,-374.49949649223186,-153.2803190125245
21,-369.73833306414895,-161.15555320283437
22,-365.0440030209334,-169.00248326842362
23,-360.38751255626346,-176.91147720936945
24,-355.7763984272924,-184.87230336368938
25,-351.208638656488,-192.90531541578116
26,-346.69313102883393,-200.91432320004904
27,-342.2071551847149,-208.88991932880572
28,-337.7679689999886,-216.90248098412556
29,-333.37120313107056,-224.92296235719954
30,-329.0125169926838,-232.9476204128633
31,-324.68516718345523,-241.03229720252676
32,-320.3946649671835,-249.15056586878123
33,-316.1349419235345,-257.24716469735336
34,-311.9135508810756,-265.3345684399927
35,-307.7254372355409,-273.5628679211035
36,-303.57823356400627,-281.7410886480168
37,-299.45099467918567,-289.95829517871186
38,-295.3695031138236,-298.1338522645407
39,-291.31336540076927,-306.57181948099344
40,-287.28535831177936,-315.02591590281787
41,-283.286719536844,-323.43596979798156
42,-279.31793228150616,-331.7508098294351
43,-275.3831340300482,-340.16684370383143
44,-271.47413159943784,-348.6348709343619
45,-267.59197548643647,-357.0545319469711
46,-263.7372343012717,-365.488564510017
47,-259.9058145339071,-373.96942392228567
48,-256.1027560753637,-382.5276770434971
49,-252.3271545975213,-391.0829077615919
50,-248.58034717732286,-399.61990648809297
51,-244.85883756731988,-408.20813635589036
52,-241.16328861286541,-416.8957139637806
53,-237.49292740907111,-425.5449918359661
54,-233.8490638324417,-434.1949184588408
55,-230.2310313338583,-443.0837012028807
56,-226.63942860306025,-451.86209183875707
57,-223.06663478988992,-460.69084449984433
58,-219.51449896791559,-469.54079392355555
59,-215.99440883776265,-478.4022360637761
60,-212.50199623597075,-487.3448610037374
61,-209.02753476980917,-496.3351592555831
62,-205.5764522821368,-505.26173766704915
63,-202.1522188227824,-514.2527364988846
64,-198.75557109496827,-523.2754567366034
65,-195.37809923841252,-532.3399792411384
66,-192.01702369555454,-541.4439149747758
67,-188.69100323823255,-550.5477961671968
68,-185.38746848766755,-559.6919101576474
69,-182.10433270235666,-568.8814036618204
70,-178.84987429243176,-578.0899609455344
71,-175.6201305086006,-587.396233143964
72,-172.40564247464084,-596.7432741675763
73,-169.21320994015474,-606.197071484997
74,-166.04348942874918,-615.6349797990865
75,-162.90480289556905,-625.134685389642
76,-159.78849564531066,-634.571648398143
77,-156.6927162423812,-644.0510121706718
78,-153.62088752881903,-653.708681576021
79,-150.57373211188224,-663.31908981109
80,-147.55699878904056,-672.9663497450484
81,-144.56204908792859,-682.5544591101685
82,-141.58643655307026,-692.2567185512378
83,-138.62793014977098,-702.0337000346307
84,-135.6989420137176,-711.7175729320965
85,-132.79120803656622,-721.5378866494482
86,-129.905860696599,-731.3822494684359
87,-127.04829143861967,-741.2114508372008
88,-124.216829106443,-751.2038435303331
89,-121.4097380684921,-761.1888062628826
90,-118.62815945412886,-771.0651863433451
91,-115.86904222863471,-781.2789774696996
92,-113.13993319964446,-791.4437632348769
93,-110.4296894760294,-801.5309122941818
94,-107.73509639043003,-811.8129357859468
95,-105.06850437384405,-822.0685939903423
96,-102.43662531560919,-832.2728024542322
97,-99.82792621956706,-842.499918734994
98,-97.24797783915851,-852.8670632284063
99,-94.68958040964121,-863.3327185387951
100,-92.15869820252026,-873.7691157212985
101,-89.65355003327805,-884.2189471137442
102,-87.17710520111909,-894.6920504795107
103,-84.72849363108234,-905.3521288923691
104,-82.30729432246413,-915.9248655209561
105,-79.9094156129617,-926.5713440889056
106,-77.54353081659586,-937.1580412382893
107,-75.20261870903919,-947.9509814683408
108,-72.88795686293064,-958.6395102904108
109,-70.60138878124728,-969.5038874445584
110,-68.34529291826077,-980.4318069616074
111,-66.11254169445674,-991.3181091382631
112,-63.916222004020135,-1002.187921081096
113,-61.75373407370011,-1013.2410049598842
114,-59.61552039237636,-1024.1870083178626
115,-57.50808677562184,-1035.0400704982144
116,-55.4288502926883,-1046.0409488901885
117,-53.38879097459505,-1057.105252105529
118,-51.377985466326315,-1068.5281777456642
119,-49.394515763696454,-1079.8807860587988
120,-47.450152702413384,-1090.936262928153
121,-45.538840235209754,-1102.3864434485893
122,-43.652569066766254,-1113.7231384517215
123,-41.80514869056872,-1125.054573862399
124,-39.99553256935439,-1136.3106286200996
125,-38.223041324123294,-1147.6013436742696
126,-36.473023911081945,-1159.0967405344452
127,-34.75778396949402,-1170.6137817094161
128,-33.08894977528819,-1182.0336584458616
129,-31.449809411563468,-1193.4667045954127
130,-29.850915196466236,-1204.9617262305671
131,-28.281862184744444,-1216.1401354959573
132,-26.757396481116405,-1227.772891504931
133,-25.26897713567296,-1239.4587141211298
134,-23.824935465791373,-1251.1845253234249
135,-22.426183809790007,-1262.824148601574
136,-21.0610696162659,-1274.4783054101003
137,-19.737325606273078,-1285.9138682828543
138,-18.461916490208967,-1297.7159696402343
139,-17.222719860342853,-1309.6390733658168
140,-16.021354909670425,-1321.2900508369528
141,-14.878352185801125,-1333.0800243657116
142,-13.778135978288608,-1344.9026494349548
143,-12.727987383874895,-1356.6451418899765
144,-11.726780499255701,-1368.3474447184515
145,-10.762199020869835,-1380.2674670847478
146,-9.851990665805763,-1392.2534890408645
147,-8.983275742418916,-1404.2405864871862
148,-8.166548172558114,-1415.8086736583266
149,-7.395277737966287,-1427.5809354929988
150,-6.679963560826414,-1439.347941414704
151,-6.010152896917466,-1451.0318550459897
152,-5.397685816235983,-1463.1210558581417
153,-4.83317089590229,-1475.2057205642616
154,-4.327000548114645,-1486.8821639387538
155,-3.869161035966433,-1498.4956017638685
156,-3.469987942095647,-1510.6720829294209
157,-3.1346046994004175,-1522.3084860139938
158,-2.847486780138174,-1533.7255558953962
159,-2.623402984493841,-1545.481128462482
160,-2.460260132781618,-1557.3100954860738
161,-2.35851596925095,-1568.8216129289958
162,-2.3190207889997416,-1580.7375136564242
163,-2.331985711577308,-1592.295082906446
164,-2.4004763202391266,-1604.146288962791
165,-2.542977560132092,-1615.745686365838
166,-2.769531336687398,-1626.8386936244217
167,-3.045049331090117,-1638.8346784015118
168,-3.3706722907612536,-1650.7256181544024
169,-3.7838823949448304,-1661.911780469355
170,-4.250027478668576,-1673.2638271858195
171,-4.787695902815406,-1685.150021846256
172,-5.401899718657139,-1696.6081411501984
173,-6.074245657044051,-1707.8997660172195
174,-6.823682056808414,-1718.8922762900436
175,-7.627589149021096,-1729.7629592002638
176,-8.526898750988371,-1741.451174890094
177,-9.500395497594573,-1752.5790780711156
178,-10.548541624748045,-1763.680191012412
179,-11.662686049691095,-1774.8067475305777
180,-12.847371982169127,-1786.140387391567
181,-14.084279545623806,-1797.4580876552313
182,-15.395998989115744,-1808.3724513079114
183,-16.77742494715527,-1820.6229413932604
184,-18.23378074678026,-1831.3838017303426
185,-19.796774738054797,-1841.595318852657
186,-21.447923633006145,-1852.2980157093277
187,-23.159677643748683,-1864.3467794127407
188,-24.937333946319416,-1876.2264800042474
189,-26.75019150155366,-1886.7468325877983
190,-28.66381774281506,-1897.3874291860513
191,-30.66350899046255,-1908.7325033214556
192,-32.75166919143185,-1919.533815287199
193,-34.9081762770686,-1930.4084562544674
194,-37.125807577620655,-1941.3631613955222
195,-39.43649685865909,-1951.8168926064345
196,-41.83091630645878,-1963.4428107196497
197,-44.30999532963909,-1975.034281527415
198,-46.85006919012073,-1985.7742577533545
199,-49.47024392388544,-1997.027884756129
200,-52.1832304437251,-2007.0607738770225
201,-54.97893239540763,-2018.1932635911508
202,-57.84565786004645,-2029.4354918641156
203,-60.82969573444438,-2040.9558375563033
204,-63.90354944837173,-2050.814847957314
205,-67.08348609997618,-2061.5752629124795
206,-70.33087697540786,-2072.4822274988014
207,-73.61701549392824,-2083.453531052022
208,-77.03293745497153,-2095.1507856912294
209,-80.50165775743464,-2106.096799504858
210,-84.08988978851413,-2115.7697524537534
211,-87.83986950567787,-2125.416394968198
212,-91.65774081574646,-2137.115783746671
213,-95.58304237408412,-2147.9609248216348
214,-99.55777393034212,-2159.4486840235086
215,-103.67077384012502,-2167.688746144751
216,-107.94956900676947,-2176.6393939239015
217,-112.26675834949661,-2187.0607620680084
218,-116.75355300776043,-2198.9431927678133
219,-121.32095482168454,-2207.827974653747
220,-125.98640110490116,-2214.2520954201827
221,-130.71139586779367,-2224.063478700064
222,-135.7829849794939,-2232.9918742652035
223,-140.91938362575706,-2245.392591618764
224,-146.12977716556736,-2253.772799623249
225,-151.5740884958658,-2262.204579971429
226,-157.09741226858978,-2271.314494948866
227,-162.73708430843766,-2279.1695241579773
228,-168.58178702846038,-2284.980686464728
229,-174.43229652738086,-2295.5766836876355
230,-180.42806654155333,-2296.5473216919245
231,-186.56981736335337,-2314.697196768349
232,-192.65900672387653,-2323.0594411515967
233,-199.05263887518623,-2335.061413264878
