N,lnPi(N),U(N)
0,-826.1588528329586,0.0
1,-817.0291897830795,-10.337672752719923
2,-808.6654941953067,-20.69353039960232
3,-800.6526008590065,-31.07734615935791
4,-792.9161882660496,-41.486392081734124
5,-785.4222288445093,-51.92968495861281
6,-778.1038774730991,-62.34942596772884
7,-770.9703947842447,-72.77832113011539
8,-763.9891409190986,-83.27855158399612
9,-757.1245739590352,-93.78084382825415
10,-750.3553631315543,-104.32274707327882
11,-743.681504899649,-114.85295404064351
12,-737.0803904613565,-125.4482576423615
13,-730.5876465409603,-135.99908126326847
14,-724.1791485536866,-146.57326305419633
15,-717.8384721503447,-157.27027597372566
16,-711.563749592468,-167.87729671270904
17,-705.3497704761528,-178.5448920913273
18,-699.20102333145,-189.28734403293004
19,-693.1032759549735,-200.01238536272334
20,-687.0497369531498,-210.68967368879214
21,-681.0518267687697,-221.45876806956358
22,-675.0936689957772,-232.1790797523717
23,-669.1943663176601,-243.02422618251452
24,-663.3455281453824,-253.88261678437533
25,-657.5540323173955,-264.70369535934174
26,-651.7865562709532,-275.4712597568443
27,-646.0796296596294,-286.28571516432845
28,-640.3889436173529,-297.25340332258105
29,-634.7306154865229,-308.2427193939072
30,-629.1444508399577,-319.19687002102137
31,-623.5873786032931,-330.1090690665028
32,-618.0649718454301,-341.1304572969688
33,-612.5817461563646,-352.0413043612089
34,-607.1210017300357,-363.0251314427901
35,-601.7085182668663,-374.0861374917786
36,-596.3235394863802,-385.2141975437159
37,-590.9935305796098,-396.2007276315478
38,-585.6756166917866,-407.3092666909694
39,-580.3636084539265,-418.4448760047541
40,-575.1066154826319,-429.5865460246992
41,-569.8786215858986,-440.7376597328612
42,-564.6696608935586,-451.87492991137077
43,-559.5000022506467,-463.1039654212157
44,-554.3589280343219,-474.3257090724177
45,-549.2296740017168,-485.67375126894035
46,-544.1361714855428,-497.00506039930883
47,-539.0691609836734,-508.33946198990014
48,-534.045607174751,-519.6657110555238
49,-529.0334728583899,-530.8481749275896
50,-524.0524001776748,-542.2327078940685
51,-519.0968010909444,-553.5557846828557
52,-514.1669620912589,-564.9794866297287
53,-509.27470188436456,-576.3760107413437
54,-504.3871728997065,-587.8620790804292
55,-499.5319044817552,-599.3717347570623
56,-494.68991272240544,-610.8459100000748
57,-489.8818731315672,-622.1495151715461
