N,lnPi(N),U(N)
0,-834.2370723949585,0.0
1,-823.7627611522819,-9.178043364358018
2,-814.0074406638288,-18.252493513384252
3,-804.7002175048844,-27.222014094979386
4,-795.654094173506,-36.088306231977185
5,-786.8484143817684,-44.84696227111999
6,-778.2808151531938,-53.45309584219649
7,-769.8733792029408,-62.0452444559196
8,-761.6003321079589,-70.54968462947
9,-753.4749144726983,-79.01159696860122
10,-745.4455975095137,-87.42699481177988
11,-737.5479949973218,-95.72965240046324
12,-729.7727752268992,-103.96301992222288
13,-722.0745531318962,-112.1031719927123
14,-714.4414764860717,-120.2462638332654
15,-706.898283792588,-128.3803084043975
16,-699.4170526469546,-136.48840032360022
17,-692.0370012217658,-144.57330072182958
18,-684.7306949866063,-152.59265580022475
19,-677.4804657964934,-160.51793739520508
20,-670.2875726006387,-168.55871321710583
21,-663.1558718359335,-176.55604114899324
22,-656.1060443601058,-184.4915076098332
23,-649.1032142361107,-192.32287854856258
24,-642.1397466663267,-200.07918724376214
25,-635.2386024558781,-207.96174966319813
26,-628.3943315491955,-215.83762209361157
27,-621.6042271492182,-223.71451659150625
28,-614.8494154543856,-231.49743149772985
29,-608.1662316000295,-239.28634531825082
30,-601.5307467868626,-247.11231317595957
31,-594.9185199350848,-254.89315681448352
32,-588.3482180107569,-262.69985496131994
33,-581.8360351584637,-270.5969749007709
34,-575.3622054040478,-278.4106743457887
35,-568.9245371441101,-286.22475419569673
36,-562.5467996557746,-294.0455142759092
37,-556.2026138334776,-301.8704734329949
38,-549.8776758753912,-309.76882429645775
39,-543.6090293914928,-317.6171725422537
40,-537.3844592581981,-325.44844457031286
41,-531.19933196821,-333.287611003223
42,-525.0322605966147,-341.1278265443907
43,-518.9218107011644,-349.0260933255631
44,-512.8367409804313,-356.94505856720207
45,-506.78380262074705,-364.80885989106173
46,-500.7648234215588,-372.7604138735187
47,-494.79027155941213,-380.70487250691076
48,-488.84383092329523,-388.5221001858372
49,-482.9269138752943,-396.36437171026046
50,-477.054485204875,-404.36383965155255
51,-471.2168387436637,-412.3363492925928
52,-465.42326204758194,-420.25793042859004
53,-459.65320334733116,-428.36805967186956
54,-453.91673057242105,-436.4711159420185
55,-448.20341633021565,-444.4905222779271
56,-442.53962361820726,-452.47397067714337
57,-436.90981619849225,-460.5821707629366
58,-431.30227789287187,-468.6345521667099
59,-425.7180391690193,-476.75224466410145
60,-420.1625650507895,-484.9287640741459
61,-414.64655129748974,-493.0517057951438
62,-409.16274911601636,-501.1207651271325
63,-403.71862161327806,-509.16994472622173
64,-398.30649940703734,-517.3515188912061
65,-392.9217743271856,-525.6078470792199
66,-387.57977553321126,-533.9041451022931
67,-382.24928454077036,-542.1186062635024
68,-376.96208367372384,-550.4528045399784
69,-371.691415275672,-558.6884537445585
70,-366.4590420658153,-567.2690550968109
71,-361.2543826568843,-575.8575225761379
72,-356.08435714513746,-584.1876122450049
73,-350.9365931947355,-592.492058471129
74,-345.8160573124133,-600.8136357276453
75,-340.73210788549954,-609.1901098355956
76,-335.68278597864526,-617.6467773665645
77,-330.65904733546046,-626.0658004338984
78,-325.67737148136575,-634.4455516546004
79,-320.7235486673255,-643.0136023717132
80,-315.795270814175,-651.3989185197424
81,-310.90242395356626,-659.9100295455937
82,-306.03495439134457,-668.5459807075895
83,-301.1926731911364,-677.061053256024
84,-296.38090118558904,-685.9152541836374
85,-291.60495561567694,-694.7059446620624
86,-286.8577605620432,-703.2685504109832
87,-282.1454268199813,-711.9711986419279
88,-277.45556340607567,-720.7933088629507
89,-272.80921365123703,-729.6438512571403
90,-268.1868955986135,-738.2219051666907
91,-263.6001173761478,-746.7626187148708
92,-259.0448304039199,-755.5394332190117
93,-254.5247358305258,-764.3018464443812
94,-250.0178683436588,-773.2342135691069
95,-245.5478587044234,-781.9971599644778
96,-241.10048998481562,-790.8146190687403
97,-236.70529747998472,-799.8073396986292
98,-232.33606661421203,-808.3426890849296
99,-227.98311133243197,-816.8642317309568
100,-223.67215141003663,-825.805994164315
101,-219.40495912505997,-834.8659378051962
102,-215.15572808180417,-844.1016957623797
103,-210.95612426719316,-853.2128127979595
104,-206.7745154171651,-862.5175762433937
105,-202.62857240026943,-871.8097044234237
106,-198.517429819749,-881.0771986254404
107,-194.44010372474946,-890.0495805778191
108,-190.3837122325445,-898.8941585847206
109,-186.37178394455913,-907.8322893420991
110,-182.37948751459913,-917.0536337509257
111,-178.43611634816563,-926.1125777810084
112,-174.5259207195615,-935.1277287851772
113,-170.65188810282592,-944.2422841297303
114,-166.8167359522143,-953.429925351149
115,-163.01397442683043,-962.5083857263744
116,-159.23593461368745,-971.9150355706224
117,-155.49713222894212,-981.6183144721508
118,-151.8140675147551,-991.2393085152798
119,-148.1500837300569,-1000.4097870978294
120,-144.50813851619552,-1009.8916992417726
121,-140.90658444640252,-1018.7903934388523
122,-137.35334668014758,-1028.0361541869934
123,-133.8323767535705,-1037.3702606338193
124,-130.3431827294624,-1046.070412626883
125,-126.88649359305595,-1055.4475254641366
126,-123.47270876825161,-1064.8063883017749
127,-120.09813868248517,-1073.947204755299
128,-116.76273461256056,-1083.371967535255
129,-113.45864057951229,-1093.9784567304523
130,-110.18985297979333,-1104.3324682193925
131,-106.97109853462433,-1113.7637807992942
132,-103.78137875637509,-1122.9400675662691
133,-100.64429270355373,-1131.9405815035134
134,-97.53127379189976,-1141.6106212882587
135,-94.46733016510535,-1150.7145238528683
136,-91.43161063738916,-1159.8099644527247
137,-88.44373254434566,-1169.4554375866574
138,-85.50073324214583,-1178.9365669110484
139,-82.60001355493802,-1188.0077239917373
140,-79.7518912052538,-1198.1718607568764
141,-76.94801019082894,-1208.3622930202546
142,-74.17519597579093,-1217.7985125463674
143,-71.45515805877318,-1226.9397978287307
144,-68.76943276705225,-1236.922640706951
145,-66.14085750069609,-1246.7303491736966
146,-63.54059395327357,-1256.3083307300403
147,-60.99719405327522,-1266.30148083331
148,-58.484032533258016,-1275.6206801903754
149,-56.0336484542874,-1285.4605947424934
150,-53.619990232686575,-1294.4841816848202
151,-51.24123360981349,-1303.709427849244
152,-48.92153624969745,-1313.1207754941352
153,-46.65951361367189,-1322.532558021856
154,-44.43732857189599,-1331.9837034153607
155,-42.265877349060986,-1341.503197393613
156,-40.133815829669004,-1350.9633116034674
157,-38.047039804404164,-1361.301665095969
158,-36.02329624841474,-1370.637494230199
159,-34.047186538171616,-1379.669833789354
160,-32.11144109689127,-1389.6554516681717
161,-30.233690636028715,-1398.8484683123097
162,-28.40459680090061,-1407.8376121216716
163,-26.642522973283068,-1416.4011817723076
164,-24.93053942890805,-1425.0576063704648
165,-23.298437232570624,-1434.278842239015
166,-21.694746419954132,-1443.882274182266
167,-20.15925720148056,-1453.2637511526773
168,-18.675467677587395,-1462.6898086155998
169,-17.24657440853463,-1471.603431259391
170,-15.894001010638991,-1481.0413947079069
171,-14.572956257658408,-1489.7263563706583
172,-13.323860208222133,-1498.6040653381715
173,-12.127230509991197,-1507.6004739415366
174,-11.000611407055036,-1516.5205987344016
175,-9.949230570746469,-1525.5852790407444
176,-8.955370082025357,-1534.028636866773
177,-8.02002311851044,-1542.1129886587441
178,-7.131477684042185,-1551.32801796079
179,-6.3392162349345575,-1559.793393904889
180,-5.61629873515955,-1567.5467534203053
181,-4.941468420572452,-1576.1680725246333
182,-4.34574158815764,-1584.8378296024093
183,-3.8213837299446745,-1593.9194015773173
184,-3.3514102950354676,-1601.915774368179
185,-2.973779882360933,-1609.6698600165328
186,-2.6583713489383776,-1617.891650362857
187,-2.4365408695786677,-1626.077263772655
188,-2.265189922507208,-1634.3790984254738
189,-2.189843185413398,-1641.4812707016754
190,-2.205352132780778,-1649.9563982792533
191,-2.2868816781602312,-1659.0640013471202
192,-2.427930036083641,-1667.7333828573246
193,-2.6708176744712695,-1674.255262340601
194,-3.0139016280487034,-1680.5647616826682
195,-3.436653674466303,-1687.9086181271487
196,-3.9290948366033867,-1694.532898062469
197,-4.505421327989499,-1702.1553077333083
198,-5.126153344817286,-1708.9060970739447
199,-5.8824127481219115,-1715.3093950355687
200,-6.738464954411771,-1722.013472613915
201,-7.638570403781674,-1729.232194359014
202,-8.620424890684891,-1737.8703468586027
203,-9.722248351984664,-1743.2599114197874
204,-10.95955730498753,-1749.2497428986753
205,-12.285852417875336,-1755.969042785422
206,-13.661350139821426,-1762.6919468479973
207,-15.138547034312243,-1767.515679618009
208,-16.693674978222877,-1774.575458743304
209,-18.41760963551548,-1779.2085788604527
210,-20.213808776778425,-1784.5813322705726
211,-22.09806846885778,-1792.1391458023354
212,-24.113313854741083,-1796.4825595855873
213,-26.27749739190671,-1800.1416232257616
214,-28.482114607417262,-1804.898187573679
215,-30.82952950944645,-1810.1157141606454
216,-33.267130906809314,-1813.0974398174003
217,-35.812984124046864,-1818.80064094079
218,-38.510832130939264,-1822.919033786624
219,-41.222227001005365,-1827.837177430025
220,-44.01602130484292,-1830.0681708305565
221,-46.98083607363475,-1833.358636671961
222,-50.06745970047115,-1836.5832482016704
223,-53.299183320912164,-1841.2394728699874
224,-56.713459527119596,-1848.5815457720892
225,-60.198005269287535,-1850.1115680551738
226,-63.80710604266966,-1852.5334600295682
227,-67.55760791102267,-1853.9399146215292
228,-71.45312458166921,-1856.7440919598957
229,-75.34037761142196,-1861.935802262822
230,-79.50825825706255,-1862.0062240805128
231,-83.74657287477027,-1862.0573763001885
232,-88.10316548083091,-1865.4910984564558
233,-92.64019026221325,-1866.619394714442
234,-97.24653517505539,-1869.1418249797207
235,-101.98867428756267,-1871.603742905434
236,-106.88834446550703,-1869.6354276220009
237,-111.82361782541881,-1868.459066319614
238,-117.03816771046962,-1869.9306189209965
239,-122.24042260662492,-1872.2353087356169
240,-127.62890472936516,-1868.8802902176103
241,-133.1566904579501,-1867.260984167464
242,-138.80862109801984,-1866.7745799574113
243,-144.72306890293345,-1866.8932332369586
244,-150.47890903263118,-1865.367468665354
245,-156.4330304396829,-1869.2015759763162
246,-162.58306232213823,-1870.6012395352154
247,-168.86462412436396,-1870.2527236961396
248,-175.52533254103452,-1865.0104366484738
249,-182.24921442067836,-1860.0330557761918
