N,lnPi(N),U(N)
0,-409.0846726931906,0.0
1,-401.06008567988795,-10.390998100236175
2,-393.76049196019113,-20.5432848669152
3,-386.896614407721,-30.52289055152505
4,-380.35189125822274,-40.35491161232494
5,-374.03585003734116,-50.02273702874663
6,-367.93317480553213,-59.54455291970953
7,-362.0142598843377,-68.90082189743407
8,-356.23389868469536,-78.19907963590958
9,-350.59049176358246,-87.3321262102545
10,-345.0822254748574,-96.28442210672074
11,-339.68358550333534,-105.21371415432077
12,-334.3835368602589,-113.97685148173332
13,-329.1815544384482,-122.69038281832763
14,-324.0763201550683,-131.39225084040663
15,-319.05584638535873,-139.98512274359382
16,-314.12727521900695,-148.44813949819218
17,-309.2645188092936,-156.8286171321597
18,-304.46998450996637,-165.20985819969064
19,-299.74910863223363,-173.5289663360236
20,-295.09652898434007,-182.11221609783388
21,-290.5111213451677,-190.56526166405092
22,-285.9853055638933,-198.83147243494022
23,-281.51754100783285,-207.02977288799593
24,-277.10451835883987,-215.30404869726772
25,-272.75190718850104,-223.4835444003038
26,-268.4509923410263,-231.6559450337736
27,-264.19761771683744,-239.76753363703028
28,-260.00084536524145,-247.86855322116025
29,-255.8515647116583,-256.08028063688835
30,-251.75167316680805,-264.15708887753135
31,-247.68951089329792,-272.3785387481257
32,-243.67607533828672,-280.520357282483
33,-239.7018701127997,-288.59327517822385
34,-235.7736779999829,-296.7274184765047
35,-231.89391230773762,-304.8471455363833
36,-228.05086116005313,-313.00188274536777
37,-224.2428533780074,-321.18012153104064
38,-220.479224983825,-329.33421862298565
39,-216.75608179379665,-337.4503556337004
40,-213.06834944504902,-345.61842136181804
41,-209.4190781138463,-353.8037707802796
42,-205.80296835765034,-362.0065858533562
43,-202.2270554005717,-370.22614306383184
44,-198.68530335455065,-378.42239038339903
45,-195.17783935162694,-386.6049139380775
46,-191.7112311436685,-394.720654231518
47,-188.27707210443774,-403.03666794921446
48,-184.8770491378364,-411.2467090620703
49,-181.51268740647288,-419.5066305768778
50,-178.17725023153417,-427.7526415964603
51,-174.87270537637946,-436.01254136223724
52,-171.6008328978216,-444.55916390533093
53,-168.3635951224952,-452.9660253052498
54,-165.15445564936417,-461.2451192724402
55,-161.9791734496937,-469.6245495946059
56,-158.83233514748176,-477.9536672869799
57,-155.72154289861604,-486.27912687330536
58,-152.6407710635011,-494.67586786607717
59,-149.59033860889284,-503.13072254808503
60,-146.56887758940482,-511.65382213339035
61,-143.57916578705047,-520.215892138549
62,-140.6253516474848,-528.7299170481565
63,-137.69834716136674,-537.1119472791834
64,-134.79892861057962,-545.7350314010182
65,-131.9300753709986,-554.3143867061226
66,-129.08882695588042,-562.8473690420433
67,-126.27703324437121,-571.5254296421626
