N,lnPi(N),U(N)
0,-834.4161904786636,0.0
1,-823.9625468740825,-9.16668886156549
2,-814.2116990449027,-18.239192471417482
3,-804.9034238422173,-27.215247786945838
4,-795.8485856334191,-36.11090479116683
5,-787.0856331662827,-44.826122803235194
6,-778.5266788277339,-53.491865436204534
7,-770.1048411482003,-62.07659038231941
8,-761.8662832637661,-70.55327244844375
9,-753.7400538943025,-78.99125567558804
10,-745.7268431022977,-87.36531762233062
11,-737.821867073205,-95.68310102373653
12,-729.9982381182393,-103.95453223961522
13,-722.2800571632205,-112.19204238765087
14,-714.6537033654845,-120.30584171428927
15,-707.1247124049478,-128.45530213406892
16,-699.6599947287855,-136.47432876201492
17,-692.2614803025307,-144.4488437395048
18,-684.9398030798245,-152.44163486965408
19,-677.6853952062979,-160.39777114308527
20,-670.4996417536752,-168.43057363296248
21,-663.3890983076169,-176.43322701664147
22,-656.3323234111276,-184.35402300348505
23,-649.3332038771296,-192.2479002137552
24,-642.3734236098165,-200.16198329325562
25,-635.4805448993492,-208.01276640596916
26,-628.6230260935384,-215.84999126309413
27,-621.847495042188,-223.6175575012603
28,-615.114803369783,-231.41148301856447
29,-608.4200148302067,-239.26603013558633
30,-601.7762775274264,-247.0057096577366
31,-595.1715988138666,-254.77901455271785
32,-588.6042520753442,-262.5876759276289
33,-582.0827031452252,-270.57742724914715
34,-575.6139433922741,-278.58648408534646
35,-569.1877401698646,-286.3872529422297
36,-562.7974807348975,-294.27353414754907
37,-556.461402080455,-302.03899127052864
38,-550.1555522889881,-309.85419778031064
39,-543.8855021521772,-317.5992635660368
40,-537.649275436916,-325.41022575581155
41,-531.4656357072355,-333.2284935918433
42,-525.3086923437534,-341.1187887540582
43,-519.1923393273142,-349.03004002632224
44,-513.1029076586487,-356.9593491639607
45,-507.0594899828506,-364.87664598105766
46,-501.0502968573948,-372.73859976282984
47,-495.06948407457,-380.67691655318777
48,-489.12367070626084,-388.57033981128916
49,-483.22650819647725,-396.5091322757071
50,-477.3509046554563,-404.40939616545074
51,-471.51873490070153,-412.30893300058233
52,-465.69910117061124,-420.27140035730554
53,-459.9265522712489,-428.4096221080108
54,-454.16806242630116,-436.52953088057257
55,-448.46075262716687,-444.544480341443
56,-442.7826796166317,-452.534878651335
57,-437.15140686159634,-460.6458785575669
58,-431.545086467593,-468.82623825019255
59,-425.96642122134614,-476.9608029650408
60,-420.4052571248751,-485.1171249145991
61,-414.8942619059334,-493.3170226902221
62,-409.4178328496139,-501.5460063894352
63,-403.9804724126788,-509.7392875911173
64,-398.55970089754135,-517.935148430035
65,-393.1695116849589,-526.0344987442077
66,-387.8127464425161,-534.2619563665212
67,-382.48877513277614,-542.4764484671832
68,-377.19517529701596,-550.821211762297
69,-371.9241808244185,-559.0543292656366
70,-366.69137561856076,-567.3071790359245
71,-361.4814228304993,-575.6391263794576
72,-356.29613473206626,-583.9895337504568
73,-351.147880539676,-592.3031367152871
74,-346.0347014781021,-600.6659121654156
75,-340.9542879026086,-609.089814740757
76,-335.9008642594716,-617.5161996130992
77,-330.8824184166767,-626.0814997589696
78,-325.8924758070613,-634.5689556729776
79,-320.9389477712169,-643.0879991083057
80,-316.01309919519923,-651.5914708723503
81,-311.1067018745087,-660.0631188746993
82,-306.23276737401426,-668.5428550061697
83,-301.3922804370896,-677.125962038459
84,-296.5838184283136,-685.7849602099814
85,-291.8025567615936,-694.5128216556186
86,-287.0628986207377,-703.1425110016571
87,-282.344349633676,-711.8419984108114
88,-277.6536826433972,-720.5365654000561
89,-273.0061788883426,-729.3316340197925
90,-268.38356839003796,-738.0215318080445
91,-263.7970371435545,-746.806736108003
92,-259.24229407758247,-755.5441913183386
93,-254.7184339167099,-764.5679419692824
94,-250.2228001585766,-773.2902979779756
95,-245.75205540398912,-782.2941858487466
96,-241.30665046157714,-791.2006213593995
97,-236.89487286386594,-800.0772096247383
98,-232.51931633050418,-808.7588191685063
99,-228.1648026752335,-817.3462082384576
100,-223.8625550523363,-826.3925616937922
101,-219.60042853546878,-835.4088757293794
102,-215.3374515285497,-844.4724614866209
103,-211.12739054192917,-853.3129074974058
104,-206.94362887610095,-862.2624902314274
105,-202.7858914763852,-871.3477503212052
106,-198.68579396566935,-880.459305143333
107,-194.59659865218993,-889.395592931709
108,-190.55646548083615,-898.4663988544926
109,-186.52356790078994,-907.4339229821489
110,-182.54696202095232,-916.5441401061325
111,-178.6002869909176,-926.195744166529
112,-174.67800194768353,-935.7348779246458
113,-170.78460450501422,-944.8706441848844
114,-166.9434969049815,-953.8981736789283
115,-163.11987905879522,-963.109138429958
116,-159.34709623256475,-972.1675846609869
117,-155.6042942869778,-981.883517104965
118,-151.88785977608012,-991.4975486681869
119,-148.20959729901602,-1000.6768113908256
120,-144.57166729623276,-1009.8223136912566
121,-140.98071876046055,-1019.0358968694854
122,-137.43011097416826,-1028.266335309956
123,-133.8967797979297,-1037.751067347257
124,-130.41690077126708,-1047.4136790093617
125,-126.98013230496923,-1056.7981643269522
126,-123.5665367302592,-1066.0761054249015
127,-120.19153530988484,-1075.4418289430178
128,-116.86148029279519,-1084.7291524650573
129,-113.54904349616203,-1093.84560102893
130,-110.3001893125442,-1102.7143957605585
131,-107.08504866192135,-1112.0429711220495
132,-103.91077753852306,-1121.8041028907537
133,-100.76766636646795,-1131.0981012035918
134,-97.66040019591054,-1140.4648365291578
135,-94.60247327919973,-1150.1663963136743
136,-91.5762134778924,-1159.7644173815643
137,-88.58988204825204,-1169.2430971329013
138,-85.64706613367213,-1178.7980927586977
139,-82.74584764288596,-1187.8361485551868
140,-79.8903029908343,-1198.3152016053427
141,-77.08818536644168,-1209.324799212227
142,-74.30399652300088,-1218.7259962111639
143,-71.56577048292951,-1228.4307076200203
144,-68.88420380408871,-1237.5194123991969
145,-66.24207406408624,-1246.731416523995
146,-63.640043073097154,-1256.956640845172
147,-61.07586399713062,-1266.6273948818853
148,-58.56228236018119,-1276.2716969947214
149,-56.08138066668828,-1285.8376279527292
150,-53.659350560008924,-1294.9447357190584
151,-51.28581646600565,-1304.412652268984
152,-48.94122364791695,-1313.9682348399947
153,-46.656889561678035,-1323.0081644322127
154,-44.429036096592704,-1332.5031500174373
155,-42.244349387078096,-1341.7196340788723
156,-40.11301037552635,-1350.4917539489252
157,-38.0393104540779,-1359.1835926956046
158,-36.01261214723768,-1368.796575612847
159,-34.044791777524715,-1378.390177690504
160,-32.12772306543098,-1387.6123080515245
161,-30.26647136100626,-1396.7081033212962
162,-28.44892528485439,-1405.9051188601152
163,-26.677811011743806,-1415.4326247893696
164,-24.953045244758236,-1425.155604408399
165,-23.302844208118522,-1434.4456432470251
166,-21.711876858578812,-1444.0298853577115
167,-20.173719701008444,-1453.4086877519803
168,-18.680532639763832,-1462.4512040297777
169,-17.288662447188294,-1471.178584838155
170,-15.921533573956872,-1480.041560896374
171,-14.625834520814287,-1489.069148051538
172,-13.37827744579436,-1499.2196481765204
173,-12.177506661196894,-1508.8526231491487
174,-11.037168062681921,-1518.0215792141753
175,-9.974098419627062,-1526.497387364987
176,-8.954256573260118,-1534.701877272717
177,-8.0280807013093,-1542.3321839673008
178,-7.1665749933774165,-1550.9184107259643
179,-6.368059393218736,-1560.5442461615967
180,-5.619266148275578,-1568.46650662733
181,-4.958485442022543,-1576.5403078266536
182,-4.3653057949258525,-1585.1678300223357
183,-3.844141140230981,-1592.4416835346565
184,-3.3749936024908536,-1601.6783126255978
185,-2.981924207067827,-1609.9100384869162
186,-2.6661116378842777,-1617.5414750051714
187,-2.431123875051007,-1626.1563656494618
188,-2.275762273056266,-1633.8124779626814
189,-2.183316011569609,-1642.4747762828192
190,-2.185780590152426,-1650.365147886252
191,-2.2689107574117813,-1657.378607673243
192,-2.445972728119095,-1664.5163753393645
193,-2.6912132787238576,-1671.4047476102933
194,-3.0100695710139505,-1679.465915784138
195,-3.4152422585358906,-1687.1700862016514
196,-3.9001364732143244,-1695.093501326286
197,-4.477036856009185,-1703.2929666399214
198,-5.155969847691772,-1708.7129415779418
199,-5.891556853091792,-1717.241148273104
200,-6.729927740655221,-1723.2350156984394
201,-7.66677597156086,-1729.7432786497375
202,-8.670203502986674,-1736.017565647031
203,-9.76491401090464,-1742.6509000863662
204,-10.944391218012406,-1748.7034097203286
205,-12.242199299505437,-1755.6949323673325
206,-13.65730279984728,-1761.9348656492002
207,-15.13280571273588,-1768.334193182498
208,-16.732114165568014,-1773.3500146447404
209,-18.395910535220132,-1779.7741480127443
210,-20.203176643721854,-1783.4383258433663
211,-22.093080452972963,-1788.0294856541004
212,-24.147277466053133,-1795.4949780342358
213,-26.261756013145877,-1802.155445741184
214,-28.467551491977297,-1805.986206343936
215,-30.773132754603175,-1807.923701032014
216,-33.20810934402373,-1812.0350918103723
217,-35.75089576410908,-1816.2568800869412
218,-38.38839706182767,-1821.0421003075244
219,-41.15288311978741,-1826.2720041034918
220,-44.072164109594546,-1830.6903062123092
221,-47.01709601163514,-1831.6910865655882
222,-50.14937090660299,-1836.615065808648
223,-53.318982197763766,-1839.9461533034482
224,-56.662051934736205,-1841.8174278271035
225,-60.10933075857775,-1846.3331177421933
226,-63.61928982551745,-1851.323725022543
227,-67.33182597843637,-1856.834139119841
228,-71.17265613438207,-1854.805748184459
229,-75.15780975120657,-1857.5137931459903
230,-79.28748254702481,-1862.0163122712256
231,-83.42167563942525,-1865.7451230349543
232,-87.81713570046742,-1865.0025303237562
233,-92.22148454661937,-1864.8351948822383
234,-96.90507213057316,-1867.5372402512075
235,-101.53783921067844,-1870.3288474683723
236,-106.4946015088779,-1868.7672951614077
237,-111.45731422705279,-1871.810086360405
238,-116.45464192000799,-1871.279167699351
239,-121.73389350165854,-1868.175861914322
240,-126.9439806899249,-1876.2361499681283
241,-132.47659102062283,-1873.3270441774366
242,-138.06955699848396,-1870.3101093510486
243,-143.76192337430194,-1867.495411200558
244,-149.7416333723799,-1866.1744792170502
245,-155.83303634843645,-1868.89938981444
246,-161.94132556184644,-1868.4347111826355
247,-168.25875289530808,-1868.128019435433
248,-174.83778443043985,-1863.3579376183116
249,-181.36659004106156,-1860.1334721789535
