N,lnPi(N),U(N)
0,-834.4795929346235,0.0
1,-824.0051464062813,-9.2236442476933
2,-814.3247059305006,-18.26479136649141
3,-804.979612040081,-27.221232933537976
4,-795.9728966609372,-36.07816525051021
5,-787.1768009321852,-44.83768017877446
6,-778.6213734656191,-53.508412323157245
7,-770.21705653051,-62.08259117198031
8,-761.943374526964,-70.61044223597855
9,-753.8100315184381,-79.02884969084698
10,-745.7774814504128,-87.41581685648998
11,-737.8695690860854,-95.69040902591951
12,-730.0824944347004,-103.93971470723773
13,-722.3660659369335,-112.09706220018415
14,-714.7579111747806,-120.26474290980696
15,-707.2141044825562,-128.36182536693377
16,-699.7393228263886,-136.41499295449466
17,-692.339893368659,-144.44143256536336
18,-685.0154658641923,-152.3739552623956
19,-677.7627396064064,-160.3088689326687
20,-670.5685017078348,-168.52203122820356
21,-663.4449143503062,-176.5846665090212
22,-656.376434676039,-184.47136532628065
23,-649.3532623054907,-192.32102115896123
24,-642.4036922579065,-200.15089369211637
25,-635.5025714131192,-208.0344970150254
26,-628.6606639120259,-215.88430280121247
27,-621.8742277130955,-223.66095318559383
28,-615.1172444215722,-231.4596448665252
29,-608.4445624471721,-239.20327145053307
30,-601.7850812874796,-246.99529566522688
31,-595.1778427372528,-254.7623754760789
32,-588.6225655422747,-262.612395448552
33,-582.0979152732046,-270.7438952889788
34,-575.6237411412374,-278.74193658306467
35,-569.1845708565929,-286.5834919243789
36,-562.8080735617713,-294.29043510861084
37,-556.4568042915814,-302.1073818393925
38,-550.1570550487716,-309.92637072612706
39,-543.877574630674,-317.6827618323805
40,-537.6595026662346,-325.4041637392729
41,-531.4698283698965,-333.2428832674923
42,-525.3058910250497,-341.1435512688913
43,-519.186337075761,-349.0225187251126
44,-513.1096808766488,-356.91988821161794
45,-507.0637956408052,-364.70111571128655
46,-501.05445043321134,-372.5293239002931
47,-495.0799124955557,-380.53951409703586
48,-489.13677989250994,-388.49129506047757
49,-483.2383391497096,-396.4468378158126
50,-477.3732227430347,-404.44260303549527
51,-471.5335759349413,-412.4040622629982
52,-465.7298545763434,-420.4286310593088
53,-459.9647062103823,-428.4615685184035
54,-454.22792432442435,-436.5657548903182
55,-448.5203412166866,-444.5006818119291
56,-442.8458709179885,-452.5467606873208
57,-437.20818743018964,-460.53546645655297
58,-431.5934089695544,-468.64322048555186
59,-426.0122609297394,-476.6756563896488
60,-420.47065969785933,-484.7244913532486
61,-414.96065689303657,-492.90663703074824
62,-409.478600914481,-501.155977398681
63,-404.0361543630302,-509.42074997365125
64,-398.60411201748013,-517.5450597109157
65,-393.22226937277185,-525.7315467793742
66,-387.8642871428356,-533.9515036082084
67,-382.53071897056515,-542.2925896085508
68,-377.2278496047214,-550.5328212944951
69,-371.9607626805175,-558.7809961756284
70,-366.7268398562711,-567.2171609853831
71,-361.521876824554,-575.7244436918263
72,-356.3483730200388,-583.9884121187715
73,-351.20674018734707,-592.3162000554876
74,-346.09648291639036,-600.6579123980991
75,-341.01249159288113,-609.0287562160302
76,-335.9593684315966,-617.5468762838282
77,-330.93843996158824,-626.1745798928387
78,-325.9454907403112,-634.7056796697725
79,-320.9875858352329,-643.1428389394787
80,-316.0542488920134,-651.6285922714378
81,-311.1666531970914,-660.1862978210047
82,-306.29171283949705,-668.7171369393109
83,-301.44718381581305,-677.3241779189484
84,-296.63865963462587,-685.8804089873738
85,-291.86169946491583,-694.6249984956667
86,-287.1170218994428,-703.1913258528875
87,-282.40985459200584,-711.8362379634927
88,-277.7306200305441,-720.5698643111828
89,-273.07338540816255,-729.2994189438832
90,-268.4549549312747,-738.1353084139482
91,-263.86099240100515,-746.945447682323
92,-259.29711483961154,-755.8969145093433
93,-254.7602433645871,-764.7807932014548
94,-250.25398841629402,-773.4719255259915
95,-245.7961570271073,-782.2990794763464
96,-241.36568301191636,-791.1998128539199
97,-236.95329621227228,-800.0059046675306
98,-232.57917747373966,-808.7734841890706
99,-228.24585728941662,-817.7600884791245
100,-223.9401027729986,-826.6350807741474
101,-219.6559329477338,-835.4876661317976
102,-215.4163649219093,-844.4965175577454
103,-211.21224681842335,-853.6303277088955
104,-207.0426683894164,-862.597571396167
105,-202.8972997523934,-871.7917521496711
106,-198.78278229663482,-881.0751087123281
107,-194.6838443711078,-890.2458468311524
108,-190.63546017306106,-899.2305360400569
109,-186.63893951683787,-908.3737584752307
