N,lnPi(N),U(N)
154,-2.5881657954445703,-2456.4114312580823
155,-2.651752469021335,-2480.4738422336886
156,-2.747313114180304,-2504.2255884494334
157,-2.8910092705246373,-2527.842601978191
158,-3.068568726141297,-2551.9926703839083
159,-3.2955247086073203,-2575.6062936224553
160,-3.5713842570055365,-2599.1257830662144
161,-3.893808749602687,-2623.424092456673
162,-4.2656815341282375,-2647.9442720179577
163,-4.686101670903231,-2672.6938709104543
164,-5.13673574943768,-2697.075148295131
165,-5.64466521581021,-2721.5297891201226
166,-6.193587157282867,-2746.2725594123986
167,-6.791700469664864,-2771.1835751725303
168,-7.443975297157483,-2796.4891115874925
169,-8.15318875378576,-2821.607532604601
170,-8.91844564883134,-2847.019031326334
171,-9.737499267844232,-2872.1646892917233
172,-10.620910377884531,-2897.687377554281
173,-11.571222961830063,-2922.8863653914013
174,-12.586089116774065,-2948.760004904416
175,-13.660097059655488,-2974.97544519425
176,-14.780800298716304,-3002.1974747372624
177,-15.949758613586102,-3028.9757630675012
178,-17.18942223497125,-3054.495172564202
179,-18.50330530955701,-3080.8689306548295
180,-19.886398859118163,-3106.4750820846893
181,-21.34318936508014,-3132.0922260692605
182,-22.87148858864855,-3158.254003715796
183,-24.463024211934442,-3185.707085456681
184,-26.112257974730216,-3212.3735473486413
185,-27.833774346014668,-3239.0709911308186
186,-29.638524983355342,-3264.4232955065963
187,-31.53790759323481,-3289.87167888345
188,-33.525227860504785,-3317.2478460881903
189,-35.5565567163692,-3345.420092418157
190,-37.68789166965662,-3372.4068306326153
191,-39.88182568754159,-3399.3777744700674
192,-42.20027375743878,-3425.8766694487967
193,-44.59434811390325,-3453.277018564502
194,-47.10344284126971,-3481.09650994778
195,-49.714655114216484,-3508.093810685972
196,-52.40804385154023,-3534.9497982360663
197,-55.19159940735808,-3562.60582527766
198,-58.068326234440875,-3589.7568439043025
199,-61.05018210206005,-3616.926703146906
200,-64.06680491141258,-3644.2621327623783
201,-67.19921063441562,-3672.6234821723374
202,-70.4335124196909,-3700.335876689249
203,-73.752119396991,-3729.3537541504993
204,-77.2183360562333,-3751.226075436527
205,-80.81147371920504,-3779.1751326120466
206,-84.58609362449128,-3808.051082714006
207,-88.42775099245678,-3834.5778953888257
208,-92.37338307706911,-3859.8946302003387
209,-96.39607196141374,-3886.2053978466647
210,-100.57759453146896,-3917.3407351865026
211,-104.8652486617733,-3943.7878031366963
212,-109.23346262892251,-3974.3669457618053
213,-113.73142449895023,-4003.2420513665347
214,-118.32985581474288,-4033.987348376151
215,-123.24791680164944,-4063.4814778434447
216,-128.05381819459,-4089.2427818680044
217,-132.98249271781302,-4118.953747654472
218,-138.1954919084346,-4142.4352591443385
219,-143.49621975615617,-4163.928866485894
220,-148.89666146776946,-4193.590098695273
221,-154.49325285083754,-4222.565815466434
222,-160.2294202803894,-4253.331125731769
223,-165.99321177911978,-4278.743294739426
224,-171.90252118072945,-4293.202583414924
