N,lnPi(N),U(N)
0,-245.48740682577701,0.0
1,-239.9492458504234,-11.624493601360882
2,-235.087532772888,-23.28992489610755
3,-230.638251253609,-34.9668228301889
4,-226.47380975075728,-46.64651883544866
5,-222.52330947463426,-58.31718418600212
6,-218.7524922355906,-70.07523900432352
7,-215.13134423755034,-81.85144769098406
8,-211.64245565798032,-93.61180568895361
9,-208.27184074600862,-105.35239563697178
10,-205.00387617208455,-117.12684520725088
11,-201.82854615062098,-128.92689606746353
12,-198.73219925198657,-140.75332849877304
13,-195.70982902698825,-152.59322160552983
14,-192.7626034074753,-164.55528307863278
15,-189.8767743387282,-176.4063527931794
16,-187.05712014461474,-188.3549371582376
17,-184.2851257261053,-200.33929357123998
18,-181.56985813703992,-212.30077906986116
19,-178.9089202806093,-224.2280619787307
20,-176.29505763846012,-236.29267034962322
21,-173.72427207003133,-248.44966947126886
22,-171.19439996188052,-260.77880738041495
23,-168.7004299073334,-273.0190778286051
24,-166.24566457375934,-285.26599463018283
25,-163.82976318119594,-297.53792101590443
26,-161.45143546614113,-309.81110336067286
27,-159.10835149556542,-322.09956536315804
28,-156.798633498432,-334.3777157284858
29,-154.5190191084923,-346.78442219634235
30,-152.26540268528333,-359.22381815193876
31,-150.0447156627677,-371.73467387881465
32,-147.85531160022768,-384.1696921760922
33,-145.68840385965407,-396.72494475929125
34,-143.5426932907549,-409.35726538551535
35,-141.42425498761324,-421.949923365577
36,-139.33421927744212,-434.73660846239727
37,-137.26584176461384,-447.535439966734
38,-135.2238829063244,-460.2706389226187
39,-133.20504432406656,-473.0565339758541
40,-131.20338093139523,-486.0160012701199
41,-129.220129948525,-498.96097286918666
42,-127.2573214600883,-511.98009000041566
43,-125.320440604691,-524.8455495577691
44,-123.40338583704654,-537.8933091133295
45,-121.49952584933291,-551.114019078992
46,-119.61953051960415,-564.1820288729541
47,-117.75608905915723,-577.5551792936058
48,-115.90505174737875,-590.9769226143908
49,-114.07518546786902,-604.3836393134698
50,-112.26057319790978,-617.8362006812386
51,-110.46853644050314,-631.2652037059197
52,-108.68692392222071,-644.8789225262371
53,-106.92691753333851,-658.5018817952805
54,-105.17916685697479,-672.2010570251732
55,-103.44565168363805,-685.8014614736094
56,-101.73224012627561,-699.5869652188667
57,-100.02577688313899,-713.2113781262015
58,-98.33766059073626,-727.0817863154298
59,-96.66679404275605,-741.0428634015116
60,-95.00763752948238,-755.1037479882434
61,-93.35416112474088,-769.1084102571767
62,-91.72349820325617,-783.1748697275325
63,-90.10357612225236,-797.5135500208708
64,-88.49478540118419,-811.7325089693622
65,-86.90616218659535,-826.0740661566706
66,-85.33043771757768,-840.5559356865815
67,-83.76458191721987,-855.2525757709955
68,-82.21267157526607,-869.7056565321946
69,-80.66517610212706,-884.3311663924105
70,-79.13567213359302,-899.0393011031119
71,-77.62296886147568,-913.6764411652766
72,-76.12156253743102,-928.4991548703874
73,-74.63128169686716,-943.4359901863645
74,-73.15475325402441,-958.2293455630133
75,-71.68778177670468,-973.3815275868692
76,-70.23010139603637,-988.4171198938748
77,-68.78338060318588,-1003.4316129103572
78,-67.35480285933217,-1018.684205142632
79,-65.93235482839522,-1034.0239865465228
80,-64.52216975381974,-1049.4331941206692
81,-63.12088752167792,-1064.75741116079
82,-61.734822989599756,-1080.316951676854
83,-60.36192287510672,-1095.7334886097342
84,-59.000110020209256,-1111.6750974373172
85,-57.64245587065738,-1127.5659070504407
86,-56.30342130511794,-1143.1178658498975
87,-54.978391847882726,-1159.082212266214
88,-53.66323545620963,-1174.9233826103628
89,-52.36482610134717,-1191.0577119731097
90,-51.07784485463679,-1207.1744141568706
91,-49.804013195125485,-1223.1957486185856
92,-48.541231185013366,-1239.6734832511793
93,-47.29233601772693,-1255.8666857206117
94,-46.05536704854429,-1272.4065412909622
95,-44.828305275666615,-1289.060325795912
96,-43.6113668291027,-1305.7203591674406
97,-42.40750937481521,-1322.53388379639
98,-41.218845175283825,-1339.458033401792
99,-40.040068313664754,-1356.4467209635877
100,-38.87434967393451,-1373.3440980718624
101,-37.7234837209784,-1390.3635325963987
102,-36.58342262661545,-1407.5496953009642
103,-35.4564433998079,-1424.8389718973376
104,-34.343706131690986,-1442.3291531289797
105,-33.24574748531739,-1459.9711397858882
106,-32.158033478230344,-1477.562892804879
107,-31.08825015029858,-1494.9025250995182
108,-30.03575993213987,-1512.274567314209
109,-28.99116530130947,-1530.0406671421588
110,-27.963924476682582,-1547.9477381753204
111,-26.951941019425266,-1565.8852566848436
112,-25.957924120264995,-1584.0649893184018
113,-24.976795814952528,-1602.374775122993
114,-24.006594728712987,-1621.3327856459837
115,-23.05306096586823,-1640.1432468843632
116,-22.114611022967512,-1658.8326149474087
117,-21.196822371967745,-1677.4453860403628
118,-20.29357223442783,-1696.0380899963457
119,-19.40402271100685,-1714.9402191979898
120,-18.53500645450085,-1733.9199736497176
121,-17.683116535427434,-1753.2101674914738
122,-16.846780087775773,-1772.8634313860457
123,-16.031655338914693,-1792.4537406434647
124,-15.229762045905677,-1811.8295660655967
125,-14.451186524301097,-1831.4584278127804
126,-13.693436079140515,-1851.110574924609
127,-12.954773291950506,-1871.000566413426
128,-12.235902149034292,-1890.7770967880424
129,-11.537028680911266,-1910.7414206309368
130,-10.86131725493711,-1931.1354206382966
131,-10.20833756571658,-1951.642115541501
132,-9.575036370637992,-1972.2061571684353
133,-8.964184279751795,-1992.6887502960126
134,-8.383576630344624,-2013.6805354127391
135,-7.82087217645459,-2034.9325453043675
136,-7.283149692114724,-2056.059056582293
137,-6.770890562117008,-2077.3112908280273
138,-6.286081430629726,-2098.684793532233
139,-5.824162901169633,-2120.1634389408246
140,-5.388617653802403,-2141.7901423188887
141,-4.9833393866155875,-2162.9086910541264
142,-4.611343770801899,-2184.036760857831
143,-4.267556872760982,-2205.940245154685
144,-3.954745340170338,-2228.0794540462084
145,-3.67054231003893,-2250.1870149686
146,-3.4151659110400105,-2272.5279607833
147,-3.1951375014365526,-2294.9577671373554
148,-3.0047651364899837,-2317.414134626637
149,-2.8458893983209537,-2340.4297524103313
150,-2.719541407149184,-2363.632982494608
151,-2.6315107782684963,-2386.8870667253614
152,-2.576841214154048,-2410.0115260192797
153,-2.557334262106356,-2434.0487917195787
154,-2.578806580843197,-2458.432291461544
155,-2.634166588304244,-2481.892187925696
156,-2.7340170955666183,-2505.5169480142395
157,-2.873756142638844,-2529.598804289504
158,-3.056811189176263,-2553.6534914786425
159,-3.2911528831399623,-2576.754401586768
160,-3.5603851283118404,-2600.5147847834633
161,-3.8927915620593483,-2625.1831788736636
162,-4.2571242104756,-2649.7346941879514
163,-4.66576185684021,-2674.4057515371933
164,-5.129049949549445,-2698.899560835267
165,-5.639278960491841,-2723.6327329476408
166,-6.1826634326585195,-2748.9926737427268
167,-6.76176760077566,-2774.191746855584
168,-7.406808677346551,-2799.3199270498008
169,-8.102765119512885,-2824.612823318672
170,-8.857399585154486,-2849.499906930334
171,-9.682490879666108,-2874.7419620518194
172,-10.57115426051617,-2899.426490112939
173,-11.521637281885592,-2924.7340371716127
174,-12.524103945354586,-2949.616421676117
175,-13.589794456558895,-2975.866316458607
176,-14.736984358215938,-3001.5978005065263
177,-15.929991982722544,-3027.31065798863
178,-17.19789770344521,-3054.0316403120705
179,-18.52126943823824,-3079.718884144302
180,-19.92942117359009,-3105.57502483443
181,-21.40132170260289,-3131.257353471574
182,-22.934924326223484,-3158.6404189053865
183,-24.548100658641477,-3185.596037804611
184,-26.21607259971832,-3212.1663101383783
185,-27.947672161615078,-3239.0355117285544
186,-29.74267359607801,-3265.23620866039
187,-31.639121275697267,-3291.7136680933254
188,-33.63870751955175,-3317.001831392332
189,-35.708326139159105,-3342.5097311408936
190,-37.83273773627467,-3372.1508750357316
191,-40.01841200595637,-3399.8631179079275
192,-42.29327701176978,-3426.4425695055797
193,-44.683926194211175,-3454.3402889617464
194,-47.20157391604621,-3483.315370287739
195,-49.7803908107474,-3511.1983852871563
196,-52.441351005048595,-3538.9346796040663
197,-55.226200311555594,-3566.9642289440817
198,-58.101647006433744,-3592.199804281943
199,-61.0541227487981,-3616.8360573194113
200,-64.09747580561258,-3644.8454083336364
201,-67.17584134789341,-3670.6359321541204
202,-70.47648615286785,-3696.967794819793
203,-73.88007743015505,-3721.697701831152
204,-77.35755057849956,-3751.416272052029
205,-80.94423216185812,-3779.9855039241847
206,-84.71251765211728,-3805.823351298266
207,-88.5353918259623,-3833.2519089067573
208,-92.42908133284335,-3862.4834497969823
209,-96.40408380587671,-3890.598853673251
210,-100.60899615050668,-3916.791279148998
211,-104.8823198585623,-3948.8745918739987
212,-109.25625821580381,-3973.7788933279408
213,-113.77685999493183,-3999.2640601430394
214,-118.38762693338654,-4027.8885990858143
215,-123.2769974958592,-4055.461766450513
216,-128.13995881119706,-4081.471995298569
217,-133.2328195377578,-4110.511467314231
218,-138.68022520889352,-4128.970523295244
219,-143.87848980804088,-4164.858984394676
220,-149.2221555711141,-4203.58244010996
221,-154.69467277548952,-4230.015717427781
222,-160.37508507549515,-4253.593004251015
223,-166.05305250952526,-4278.898370668299
224,-172.1254626240869,-4303.134434877127
