N,lnPi(N),U(N)
0,-133.87540782727638,0.0
1,-128.9656809875139,-10.390949221953633
2,-124.74992565666031,-20.825234083848045
3,-120.93396083740775,-31.298463598795934
4,-117.40460256794475,-41.780151053706504
5,-114.09232957050304,-52.27220403747924
6,-110.96761178256867,-62.79258475143797
7,-107.99035778381433,-73.3843646158166
8,-105.14296012056018,-84.04205696959252
9,-102.41413189065297,-94.71550929263321
10,-99.78224600006732,-105.41099574941109
11,-97.24257689601805,-116.1984426360832
12,-94.7905286696606,-127.03427893464323
13,-92.41870019413541,-137.81828041123663
14,-90.12010471207029,-148.67975395770918
15,-87.88392688443514,-159.6530573067721
16,-85.71058943133716,-170.5462226009222
17,-83.59847378418846,-181.52835476445034
18,-81.54055902813603,-192.57112018157568
19,-79.53203209221925,-203.61519700838835
20,-77.57542785487041,-214.63141092051592
21,-75.66866657634435,-225.8214983882026
22,-73.80644709974072,-237.03434170115725
23,-71.98829050913349,-248.26576750232562
24,-70.20625001880165,-259.5429210684997
25,-68.46325057523008,-270.8710818749096
26,-66.76152248721542,-282.2598155757041
27,-65.09590356457068,-293.71939226688846
28,-63.46775019400437,-305.1354301666106
29,-61.87131921034414,-316.7013628996465
30,-60.31138790933515,-328.2273219862873
31,-58.77892518836515,-339.84233786325785
32,-57.27758196923688,-351.4045419803224
33,-55.80984398795215,-363.211216831769
34,-54.36289786457965,-374.9036981673198
35,-52.95185240378605,-386.7049584105516
36,-51.56593731049614,-398.65477589144575
37,-50.202914073438194,-410.7819343931951
38,-48.86248662696126,-422.8079343823665
39,-47.55092453315575,-434.8844737036052
40,-46.26533859406236,-447.0079952846063
41,-45.00757963264115,-459.1237105265027
42,-43.768200277462455,-471.4145785766341
43,-42.55275308978787,-483.69403974185116
44,-41.360424672665474,-495.94253517102334
45,-40.18923872123631,-508.30673837526047
46,-39.04158396809022,-520.9112827220451
47,-37.91427624994817,-533.5162002783181
48,-36.81047972107194,-545.8317711087257
49,-35.72387839262183,-558.3782143202734
50,-34.66236630428506,-571.0951108847512
51,-33.61928358793887,-584.0261162517818
52,-32.59038124023877,-597.03605383783
53,-31.58566367448732,-609.946829819979
54,-30.59718829534286,-622.8582227166698
55,-29.62939587949863,-635.813945971935
