N,lnPi(N),U(N)
0,-133.8608433142269,0.0
1,-128.95350623292273,-10.400828881265625
2,-124.73070049224152,-20.8393587618084
3,-120.90858069123934,-31.309830457361386
4,-117.37357818708335,-41.83163737011273
5,-114.0607317463413,-52.31769986620566
6,-110.9292807309972,-62.828714406321524
7,-107.95213799640952,-73.45267386180785
8,-105.10479374953651,-84.06329470054334
9,-102.37030852295213,-94.70545439107445
10,-99.7438049247872,-105.47489521675016
11,-97.20763221691051,-116.24628660967574
12,-94.75742446661417,-127.0114929547417
13,-92.38727574650004,-137.76879551276215
14,-90.08767782087698,-148.6166747780444
15,-87.85339353826055,-159.54389415755577
16,-85.68438807767903,-170.49178223487252
17,-83.57336020071536,-181.5037527039858
18,-81.51445612724682,-192.5417325164708
19,-79.514099005271,-203.61465132177545
20,-77.55435580208693,-214.67038526603937
21,-75.6483511713858,-225.782889834074
22,-73.78698994935338,-236.95863686372104
23,-71.96497412951221,-248.13202218938386
24,-70.18446776885573,-259.4365835977005
25,-68.45080814569796,-270.7511375037466
26,-66.75384750794741,-282.12730531163106
27,-65.08921451765006,-293.57583649263324
28,-63.461962296166966,-305.02073594943795
29,-61.86196865822311,-316.49399820830877
30,-60.30111892873499,-328.10704762654495
31,-58.76825651158128,-339.78649697098444
32,-57.267688685271075,-351.48474410931885
33,-55.798589509615816,-363.30563523328965
34,-54.354935208284,-375.03707060041415
35,-52.93910340753154,-386.8305626877518
36,-51.55032759150421,-398.6764807414802
37,-50.18912662232578,-410.6574145634113
38,-48.85116045379588,-422.6810072151311
39,-47.54328676129435,-434.7406134724006
40,-46.25790284457056,-446.81548985416157
41,-44.995930099964006,-459.11504236167093
42,-43.75969966721153,-471.311149575351
43,-42.5421235703402,-483.59430798045287
44,-41.34517469113624,-495.999070773556
45,-40.17548452754186,-508.3999255708004
46,-39.027205303050486,-520.9236544250671
47,-37.90030030798099,-533.3409963091544
48,-36.7968038235643,-545.9496386467545
49,-35.710301475814695,-558.4540923903114
50,-34.646274135331815,-571.1372147656366
51,-33.6060128166175,-583.923378979347
52,-32.58221015614425,-596.7079232618053
53,-31.576147681612316,-609.4639546793878
54,-30.59240915351238,-622.4138036513323
55,-29.6272134753352,-635.455390578707
56,-28.679974612012433,-648.5351393116398
57,-27.749921842117022,-661.761680421183
58,-26.839377048032706,-674.9154423103319
59,-25.948813549877233,-688.0800948915166
60,-25.081976422956078,-701.2337045052845
61,-24.22549505352109,-714.5907773482941
62,-23.385513227482836,-728.234619525887
63,-22.562960192460014,-741.891727417591
64,-21.757201401528437,-755.5367835328434
65,-20.966367077504817,-769.2451600837921
66,-20.198302171951003,-783.1190606865421
67,-19.440010939747058,-797.1704907108542
68,-18.70208446910998,-811.4604575547964
69,-17.98204785181257,-825.4429184835717
70,-17.27705487815479,-839.4616193203001
71,-16.58991600232051,-853.6783187747205
72,-15.917596474548509,-867.9058209831346
73,-15.263970813122546,-882.0111620655007
74,-14.626125850825266,-896.3707372150129
75,-14.001136928086813,-910.9101940241235
76,-13.391439705887796,-925.6965077088316
77,-12.797907172492932,-940.3886681325603
78,-12.221456802667552,-955.1953460663353
79,-11.66104933743579,-969.9194065920929
80,-11.117497841205198,-984.8736112148763
81,-10.59384991538804,-999.9891058640278
82,-10.085118536452077,-1014.9015276827558
83,-9.596149149540514,-1030.075625840509
84,-9.119166234170484,-1045.2286010324679
85,-8.657269870973925,-1060.438910406967
86,-8.213426959447096,-1075.7135175954827
87,-7.783598158626907,-1091.2867590861933
88,-7.3726080290586165,-1106.7374589408719
89,-6.982622232048433,-1122.3170734724117
90,-6.60757436049264,-1138.016421957589
91,-6.253923202644307,-1153.6638260772233
92,-5.910818871749077,-1169.6080461490747
93,-5.58645251018091,-1185.3328517083137
94,-5.280653215321129,-1201.4245899256784
95,-4.991893579408176,-1217.6394225076292
96,-4.722887590964481,-1233.7726549624967
97,-4.465950692341542,-1250.2193955857801
98,-4.23010283193627,-1266.6501110897625
99,-4.01127289212703,-1283.125864107431
100,-3.811791057405164,-1299.796152197472
101,-3.6302890243784893,-1316.5238627950675
102,-3.4699039439243413,-1333.355914503205
103,-3.3243138789610973,-1350.2466473399763
104,-3.197333363199751,-1367.3286212783387
105,-3.0941175408238926,-1384.6417727799344
106,-3.008718455686411,-1401.8760220599615
107,-2.9438344086168704,-1419.2639058987916
108,-2.895603866199527,-1436.740144792493
109,-2.8655917897375978,-1454.3555885249516
110,-2.8597246581203897,-1472.0263730493025
111,-2.871781478098361,-1489.9504095169832
112,-2.907424466896875,-1507.8606284483649
113,-2.964134449781928,-1525.8205538071052
114,-3.040015288683312,-1544.0765010128925
115,-3.1418598481490014,-1562.562355463051
116,-3.26246009498495,-1580.8589344142565
117,-3.4049513981641346,-1599.1486907410072
118,-3.572682552194768,-1617.648661407784
119,-3.760818613852441,-1636.2514814664246
120,-3.9789945112704195,-1654.9045347538304
121,-4.216539565184084,-1673.4765344975203
122,-4.481134004074866,-1692.2345154823342
123,-4.768696407072545,-1711.498628860787
124,-5.083444112641521,-1730.773019084194
125,-5.422576186075437,-1750.1765099835684
126,-5.790912395788373,-1769.7001492187555
127,-6.184951578943801,-1789.1442504274964
128,-6.604908988967358,-1808.7079908228188
129,-7.050382314835522,-1828.2679500706363
130,-7.527113780060381,-1848.1794698014019
131,-8.029614172643639,-1868.329828746133
132,-8.562261698452138,-1888.430681970829
133,-9.127402299799746,-1908.7555840275745
134,-9.7214508784916,-1929.5005972552462
135,-10.350787161444051,-1950.7409047013862
136,-11.009497098944243,-1971.2484521751358
137,-11.70402515760451,-1992.13079322442
138,-12.425097227173032,-2012.7073392906022
139,-13.18008798408909,-2033.4707268802777
140,-13.964644369839709,-2054.7832980029343
141,-14.785949939724082,-2076.283446574864
142,-15.640261317824814,-2097.6109678185458
143,-16.53096584840559,-2118.9743274463
144,-17.457619625673733,-2140.1804698659
145,-18.428317707592687,-2161.8967892267647
146,-19.436819938171784,-2183.6862125131556
147,-20.47915908841009,-2205.235653886768
148,-21.560509608918128,-2227.0318849089563
149,-22.67685332058885,-2249.1336517772397
150,-23.8460974053873,-2271.5008009566045
151,-25.052035735643717,-2294.188209594191
152,-26.30207465263833,-2316.2467840070713
153,-27.600037385905953,-2337.915060419542
154,-28.95402701360742,-2359.855208538189
155,-30.3570771258938,-2382.410157993563
156,-31.796787517697073,-2405.2434849818164
157,-33.28516581881396,-2428.188789503358
158,-34.825452099440774,-2451.501705147144
159,-36.412733416278776,-2474.706525229125
160,-38.04544624670152,-2498.2416987393262
161,-39.73068777552921,-2521.6661683505627
162,-41.466762029047395,-2545.1705094995013
163,-43.2526938246581,-2568.3406916277527
164,-45.09818566004298,-2591.809465464983
165,-47.00086877213078,-2616.594272890874
166,-48.94195699184281,-2641.0131145102932
167,-50.96059876916038,-2664.4377345919784
168,-53.02494916784715,-2688.494339488614
169,-55.13868309851454,-2712.465593642515
170,-57.32830973735633,-2736.569120161643
171,-59.57740662662943,-2760.3072415973984
172,-61.88072400127306,-2785.1876603388628
173,-64.24911482737704,-2809.569522031259
174,-66.68748195646108,-2833.7323266475832
175,-69.1880577044844,-2857.9629295505365
176,-71.75992954612737,-2882.656041570088
177,-74.40389163179915,-2906.8014153498516
178,-77.11398903355784,-2931.777917837622
179,-79.89263354105158,-2955.830234485369
180,-82.74388399825624,-2981.134662591612
181,-85.6629846819696,-3006.7738675674373
182,-88.67454077537788,-3031.133528358867
183,-91.7919666561677,-3053.842006629169
184,-94.9675749004437,-3079.1909735337613
185,-98.21264146532472,-3104.3580708834124
186,-101.55286970886596,-3129.980030086259
187,-104.95885419689215,-3154.669702474941
188,-108.46037510106869,-3179.0914526898305
189,-112.02267034212865,-3203.6481407237916
190,-115.69047297505045,-3229.1569908819547
191,-119.40487400536344,-3255.7129546649267
192,-123.21027030007866,-3281.9540030713288
193,-127.10965723693134,-3308.4054581098135
194,-131.132056243479,-3336.202008459273
195,-135.20626845753236,-3361.283541989782
196,-139.39650843468644,-3386.7384390076913
197,-143.65932615374862,-3412.42041276479
198,-148.0335624761919,-3435.3749088068034
199,-152.50187398067027,-3457.885326538737
200,-157.10415075685816,-3484.615746120373
201,-161.80391755324382,-3510.4694100651104
202,-166.5885056261299,-3536.097832250718
203,-171.49325984036125,-3561.16877837645
204,-176.45402009656846,-3589.161846140316
205,-181.54018421938304,-3612.706053579099
206,-186.74002652357012,-3638.1088293582106
207,-192.087101627648,-3664.9359642859345
208,-197.47380194223052,-3691.3523349119023
209,-202.99594859569572,-3713.176311114592
210,-208.6769224514846,-3740.276877509932
211,-214.45424899688567,-3767.2571755236313
212,-220.3122741208966,-3792.421043194314
213,-226.27684483650526,-3813.313466890828
214,-232.33786569953423,-3838.7425565769845
215,-238.65830830532826,-3861.5630454537313
216,-244.9857339739824,-3888.4166590094283
217,-251.538745761776,-3910.920691814077
218,-258.22854170385335,-3938.022998653316
219,-264.9529784670899,-3964.6930631752257
220,-271.80366807482335,-3993.679180950039
221,-278.74163643331076,-4020.431740891134
222,-285.96200675796297,-4039.6527218344563
223,-293.39485981696953,-4068.5362382181884
224,-300.79802734071484,-4092.075237206034
225,-308.2884231531576,-4125.0152357671395
226,-315.8691807178716,-4143.491176795742
227,-323.65258186932806,-4171.25742284393
228,-331.8197503893526,-4200.514581591669
229,-340.21574061376646,-4220.512475715215
