N,lnPi(N),U(N)
0,-853.3648767321024,0.0
1,-844.6122204330082,-20.542074791505
2,-836.5383507227234,-41.11872805777239
3,-828.8940477535957,-61.70391324243974
4,-821.5386339314666,-82.29024754249258
5,-814.4101793259711,-102.90647416893626
6,-807.5059404517639,-123.51812968519516
7,-800.7324443774684,-144.1811611285666
8,-794.0729874888036,-164.90377095888834
9,-787.5728475850105,-185.53134331596084
10,-781.1828369571175,-206.2360201374977
11,-774.8929191378104,-226.97626813407987
12,-768.6956142873001,-247.70338326261844
13,-762.5853726936562,-268.4514668720076
14,-756.5726123405722,-289.2755549188587
15,-750.6324005172423,-309.9647704089293
16,-744.7367342431317,-330.7889423239394
17,-738.9325481104078,-351.6059358678758
18,-733.1908926731076,-372.4637657155399
19,-727.5081192070451,-393.41950154007645
20,-721.8804282794353,-414.3192017713445
21,-716.295237930092,-435.31144913850585
22,-710.7837980956868,-456.21371244097827
23,-705.3309867364684,-477.2579554684344
24,-699.8916320758356,-498.26728394272504
25,-694.5088990158881,-519.2345211391221
26,-689.2042039717692,-540.1740457274136
27,-683.9359700727608,-561.2424327412155
28,-678.7007376548075,-582.1299875408295
29,-673.5118559021383,-603.119852740434
30,-668.3744416041123,-624.2265563053661
31,-663.2760963564305,-645.4056160123437
32,-658.2213674364161,-666.4424084802158
33,-653.1780584299239,-687.5405855763238
34,-648.1812343461229,-708.6606249733595
35,-643.233991473366,-730.009288811998
36,-638.3190529950632,-751.1303243797156
37,-633.4298161662243,-772.3083707353799
38,-628.5835831072094,-793.5510728353402
39,-623.765713566969,-814.9333939262433
40,-618.9947174760464,-836.0763401056756
41,-614.2363059159513,-857.2625129314838
42,-609.5108653640331,-878.7570220231428
43,-604.8187528937555,-900.1501384909498
44,-600.1599420344139,-921.533837812196
45,-595.5267532348909,-943.0615412506158
46,-590.9117254808613,-964.2302139286767
47,-586.3462620208287,-985.398703041079
48,-581.7819370493565,-1006.8626778937178
49,-577.2579448753871,-1028.2821441642009
50,-572.7570934706174,-1049.903794230544
51,-568.2884032853453,-1071.5993254831992
52,-563.8514961001582,-1092.8892438006587
53,-559.4296408828003,-1113.9957564467913
54,-555.0468136319522,-1135.3085138011957
55,-550.6952144751177,-1156.8438715530792
56,-546.3621973906282,-1178.261220241664
57,-542.0474708210561,-1199.8499344264856
58,-537.7731938656456,-1221.5390384962084
59,-533.5216218569162,-1243.4211100120447
60,-529.2864444213072,-1265.2558797776
61,-525.083324964328,-1286.5841229318758
62,-520.8949371608443,-1308.4186899936758
63,-516.73001016858,-1329.8482952413033
64,-512.6022535444264,-1351.241873142426
65,-508.48114083173573,-1372.7546438127756
66,-504.40035808835233,-1394.5162043630844
67,-500.3417912837133,-1416.234694971994
68,-496.2969554343168,-1437.9429997741827
69,-492.2714023961466,-1459.754254831234
70,-488.2626856880186,-1481.4123793506296
71,-484.29280233801995,-1503.0005330391577
72,-480.3305245910421,-1524.6944796215394
73,-476.3996391878193,-1546.623563558096
74,-472.47814096277926,-1568.2256979004014
75,-468.590614463719,-1590.3353852949222
76,-464.72094209631774,-1611.9776991817635
77,-460.86354926751324,-1633.85573418258
78,-457.04967866364865,-1655.9397184872068
79,-453.2380201837537,-1677.6909027069341
80,-449.4589897327851,-1699.3016387550742
81,-445.6990170797833,-1720.9099475653493
82,-441.9617251648798,-1742.595669283066
83,-438.2441714213317,-1764.7397648233455
84,-434.53901701438417,-1786.657894964097
85,-430.8480832389006,-1808.4895046130405
86,-427.18709084784314,-1830.3904088020208
87,-423.54187130248937,-1852.6601765469532
88,-419.918118598001,-1874.699445148406
89,-416.3107244986675,-1895.876020065276
90,-412.7351648832011,-1916.9661178273382
91,-409.1744317154916,-1939.1602354607312
92,-405.63588531667244,-1960.9746537816245
93,-402.0965278569284,-1982.7676332164556
94,-398.5999933781232,-2004.4376150443568
95,-395.1166659247136,-2026.2996211673599
96,-391.64275221032784,-2047.9479468574282
97,-388.1881748438747,-2070.97078566812
98,-384.75453158770455,-2093.9457914185477
99,-381.3430950814541,-2115.845425175852
100,-377.9433483547009,-2137.8743464307045
101,-374.56385945140755,-2159.7913771190797
102,-371.20569790778325,-2181.758534336521
103,-367.8613086267643,-2203.6055667762994
104,-364.53824154887434,-2225.6561448021093
105,-361.2292005989142,-2248.111125047668
106,-357.9367278109929,-2270.0476443904336
107,-354.6648000171108,-2292.017005984846
108,-351.4153882890346,-2314.1662764521316
109,-348.17972240198225,-2336.159193520376
110,-344.9644901913659,-2358.1140334464726
111,-341.7657807183972,-2380.1277667741524
112,-338.57787574869985,-2402.648725645733
113,-335.4087081817885,-2424.9509441301925
114,-332.2536059881015,-2447.0528919660137
115,-329.11250908372585,-2469.2323854810093
116,-325.98717899047574,-2491.5319684423157
117,-322.88275778143066,-2513.797241686436
118,-319.7918394057888,-2535.910387674754
119,-316.7257501068773,-2557.521055490419
120,-313.6814868810359,-2579.049582799198
121,-310.6515146318492,-2601.0025969036506
122,-307.63415786787596,-2623.0931242394145
123,-304.63485485243916,-2645.042122651066
124,-301.6498783428153,-2666.954269198701
125,-298.6840675206655,-2688.9717193517718
126,-295.7316346881372,-2711.210598779435
127,-292.79081815100835,-2733.4815424821572
128,-289.8711295858785,-2755.7005371287814
129,-286.9614386277666,-2778.0243999772356
130,-284.06729800902974,-2800.0900454425137
131,-281.19792453125365,-2822.3796403975575
132,-278.34328237355555,-2844.542980260332
133,-275.5031820563181,-2866.5746125765145
134,-272.67571453364644,-2888.6255036102375
135,-269.8652347633375,-2910.9026314616203
136,-267.06434244185664,-2933.0374634127948
137,-264.286900012416,-2955.079529399576
138,-261.5199846372416,-2977.1890602065832
139,-258.7656503611307,-2999.1112964088097
140,-256.03078100242055,-3021.1400267645367
141,-253.31488946755255,-3043.365153435152
142,-250.61316343013024,-3065.477290540701
143,-247.9285652812417,-3087.57210296049
144,-245.25827329831256,-3109.550148552924
145,-242.6035960763223,-3131.7505008047447
146,-239.96061378510748,-3153.9790984635474
147,-237.33696269238484,-3176.3129746147897
148,-234.72465829205507,-3198.4656167448265
149,-232.12920580059833,-3221.031879992748
150,-229.5409206403451,-3243.686457232863
151,-226.97304700642664,-3265.6711532308254
152,-224.41855995743717,-3287.6404237938696
153,-221.87616922875074,-3309.5095226065023
154,-219.3531169632033,-3331.6409599517356
155,-216.85205980654732,-3353.4778140866547
156,-214.35495327286762,-3375.6581760583213
157,-211.8773664357869,-3397.903825696034
158,-209.41134311802224,-3420.192381946079
159,-206.96033613296,-3442.346748570504
160,-204.53282180073833,-3464.575114027597
161,-202.11220963503567,-3486.762131055875
162,-199.70695968888842,-3508.977552961267
163,-197.31278314963592,-3531.101212019392
164,-194.93396803086816,-3553.0073412519996
165,-192.5722763076611,-3575.1174485591473
166,-190.22191780616023,-3597.36866476445
167,-187.88711655627546,-3619.560906816798
168,-185.56636318450998,-3641.797649832093
169,-183.25864198130213,-3664.20890987874
170,-180.96902340467042,-3686.2593132689362
171,-178.6868316965516,-3708.689625184459
172,-176.42325224836188,-3730.173936929088
173,-174.17855280101693,-3751.563559604052
174,-171.947570370355,-3773.8200873928145
175,-169.723497483116,-3795.85430201306
176,-167.51612298026814,-3817.971587250242
177,-165.3272644866299,-3840.310927968996
178,-163.1580799918307,-3862.4114928315394
179,-160.99311228100768,-3884.6149622155936
180,-158.844797343129,-3906.4817920778296
181,-156.710278170833,-3928.6690013583866
182,-154.5891942320752,-3950.6030189017765
183,-152.4822051457837,-3972.7430288225296
184,-150.3903859090776,-3994.7303594659315
185,-148.31806061103063,-4016.771784053475
186,-146.25275073218071,-4038.961771606293
187,-144.19989245974907,-4061.5224585710675
188,-142.15926751688093,-4084.3163774136337
189,-140.13444152227984,-4106.444382049609
190,-138.12138900900194,-4128.611181451182
191,-136.12444229308616,-4150.554929457547
192,-134.13720773521092,-4172.975824545312
193,-132.16776896357814,-4194.96159857203
194,-130.21411295403718,-4216.457104200323
195,-128.2721227640395,-4238.278624925762
196,-126.34981958546686,-4260.192158218531
197,-124.43751058465054,-4282.372992390068
198,-122.5397169960448,-4304.322092957271
199,-120.65874372856146,-4326.182306344737
200,-118.79288459000381,-4348.525635265338
201,-116.93755275920464,-4370.383936466649
202,-115.09479158483063,-4392.803551606601
203,-113.26815743538722,-4415.548543054552
204,-111.45845257913194,-4437.640011906449
205,-109.65558875975532,-4459.376204258588
206,-107.87285785236676,-4481.4735480284435
207,-106.10308817870279,-4503.721052242734
208,-104.35178072756784,-4525.819540305878
209,-102.61128153700847,-4547.595930395473
210,-100.88319543662791,-4569.615899086639
211,-99.16493378174025,-4591.396724858496
212,-97.4636169215008,-4613.2871487437515
213,-95.77670626966685,-4635.529917580076
214,-94.10184334845232,-4658.219733697129
215,-92.4433570937575,-4680.1842962394585
216,-90.80477051819443,-4701.972361397755
217,-89.17541580683732,-4725.706983413489
218,-87.55774041569995,-4749.659955630777
219,-85.95250320916043,-4772.091310095682
220,-84.35724696406075,-4795.028835116827
221,-82.77722012353078,-4817.388613407442
222,-81.210917740329,-4840.22361995955
223,-79.6606885526181,-4862.607928073965
