N,lnPi(N),U(N)
0,-1292.51387331184,0.0
1,-1282.4795759839128,-21.181895441783126
2,-1273.150634411159,-42.39687956630951
3,-1264.2913742880721,-63.62563121749554
4,-1255.723555729652,-84.86827954510227
5,-1247.3736289480942,-106.13190583599498
6,-1239.2632477996651,-127.49430742824916
7,-1231.2599703177539,-148.88231500255642
8,-1223.4017574303637,-170.2889566894737
9,-1215.7311459443151,-191.60865300835576
10,-1208.140311579816,-212.99267523433082
11,-1200.6302330643675,-234.46395838441094
12,-1193.2364790228125,-255.88285841973266
13,-1185.9397792720401,-277.43658253137255
14,-1178.6836167890272,-299.00480863644043
15,-1171.523046448365,-320.63223317370284
16,-1164.4173387063279,-342.2038806350902
17,-1157.3865997650532,-363.8018412674428
18,-1150.4017084736392,-385.5536407289328
19,-1143.4994976519013,-407.1404914249433
20,-1136.646593575403,-428.7658622962772
21,-1129.8151402594915,-450.44954479299486
22,-1123.070574471843,-472.2222002467024
23,-1116.3428765902054,-494.01846161321737
24,-1109.6938834718571,-515.928158267343
25,-1103.0809382594803,-537.7409580373787
26,-1096.5234279555805,-559.5032801499474
27,-1090.014834368636,-581.3789079705602
28,-1083.5335913518359,-603.3733534903731
29,-1077.1138812932743,-625.229722299031
30,-1070.7430108063074,-647.1293698218651
31,-1064.4130200104273,-668.9422736717388
32,-1058.094981276357,-690.958376847324
33,-1051.807232335032,-712.9669584542862
34,-1045.5736590207034,-734.970238142705
35,-1039.372012514174,-756.9111590082757
36,-1033.238831442288,-779.124287544575
37,-1027.101975630998,-801.3244784364942
38,-1021.0043004995674,-823.3331435996806
39,-1014.9325490369948,-845.5982231543167
40,-1008.9100878324232,-867.7693182781222
41,-1002.8958580391787,-890.0920207541203
42,-996.9292800279113,-912.4144353101146
43,-990.9994941292744,-934.6635804757825
44,-985.0979309520391,-957.0563924498274
45,-979.2143682964537,-979.5250200183946
46,-973.3454386727833,-1001.7958151528146
47,-967.494136676689,-1024.048163083673
48,-961.7133812212941,-1046.4247958164779
49,-955.9163985212,-1068.9785716878832
50,-950.1681875134454,-1091.4123987445491
51,-944.4472327228283,-1113.8468938408769
52,-938.7571222506404,-1136.0717250441085
53,-933.0973053228473,-1158.5020317790331
54,-927.4471871250611,-1181.1471251994953
55,-921.8273155252424,-1203.7116615828709
56,-916.2597599981401,-1226.282838341198
57,-910.701234258205,-1248.9939324661973
58,-905.1538202576227,-1271.6463649744983
59,-899.6193812833499,-1294.0444668025011
60,-894.1079745486869,-1316.2703520292998
61,-888.6456696721668,-1338.813142404717
62,-883.2009893501832,-1361.3597937652376
63,-877.7836962818208,-1384.0198273449787
64,-872.369553983893,-1406.893299449468
65,-867.002255880196,-1429.9133827168262
66,-861.6449788001308,-1452.7090670349426
67,-856.3091106109472,-1475.4829889560933
68,-850.9867500133751,-1498.2275351453573
69,-845.6946706396411,-1520.9489508522092
70,-840.4187230649554,-1543.8408339991583
71,-835.1777067925098,-1566.786605924135
72,-829.9534460907179,-1589.5975513507146
73,-824.7598122781711,-1612.5234378952882
74,-819.5689276712086,-1635.8383260149858
75,-814.4038271680153,-1659.0786127886386
76,-809.2479760442958,-1682.4196558471886
77,-804.1298151777994,-1705.5644899897743
78,-799.0237641417415,-1728.5055039749132
79,-793.917833255363,-1751.3469611341134
80,-788.8479292157039,-1774.3850478861132
81,-783.8045122484809,-1797.4047351205954
82,-778.7605584311596,-1820.2477183009614
83,-773.7600879645657,-1843.2763483693707
84,-768.7616063415664,-1866.391764575499
85,-763.8060316696873,-1889.5982306946535
86,-758.8415598896141,-1912.5268678459688
87,-753.9164013412658,-1935.5929262420977
88,-748.9886398606014,-1959.3371788580553
89,-744.1006329349635,-1982.0438771363697
90,-739.2120590365156,-2005.1526579311467
91,-734.3580551516513,-2028.4402866712771
92,-729.521305913729,-2051.6396525718737
93,-724.6962042082614,-2075.181916018657
94,-719.8897214541865,-2098.3536139902426
95,-715.0936927216997,-2121.9227493159706
96,-710.3281340531546,-2145.133839756192
97,-705.5715889458056,-2168.4804827268235
98,-700.8409064172295,-2191.80908574356
99,-696.1193622616212,-2215.2428593099467
100,-691.4355605452346,-2238.6041544742766
101,-686.7466571368187,-2262.1200080831186
102,-682.0833007438897,-2285.457608855504
103,-677.4310759733349,-2308.92760716693
104,-672.8032944579529,-2332.755144812865
105,-668.1950872326811,-2356.5110395333613
106,-663.5963988044133,-2379.954142258386
107,-659.0199894056907,-2403.436006142758
108,-654.4695286943789,-2426.884742388618
109,-649.9271346817644,-2450.546558562957
110,-645.4006170682911,-2474.0689939911827
111,-640.8929699477474,-2497.679153050878
112,-636.3977438847259,-2520.609811917937
113,-631.9205694345338,-2543.9026715733926
114,-627.4614421477894,-2567.405378335505
115,-623.0222836508937,-2590.9749650614685
116,-618.59144101163,-2614.543216739723
117,-614.1882029965859,-2638.0275566044147
118,-609.8015006768451,-2661.5486328416155
119,-605.4268466445051,-2685.0551477305125
120,-601.0748231600785,-2708.4448615143774
121,-596.7301448531589,-2731.895474386809
122,-592.4011665156454,-2755.2716700089513
123,-588.0952654229225,-2778.8382689112914
124,-583.7974273589184,-2802.3926742057083
125,-579.5211224748871,-2825.968236677465
126,-575.268404941101,-2849.3194186793407
127,-571.0230357447304,-2873.8701644326793
128,-566.7998882807948,-2898.4474700282444
129,-562.584802136457,-2922.060837006313
130,-558.377300945195,-2945.519091883267
131,-554.1969518933578,-2969.1335877400707
132,-550.022722033653,-2992.781429627619
133,-545.8739292510322,-3016.421840210329
134,-541.7352486599076,-3040.73120550398
135,-537.6187835243043,-3064.9193767583347
136,-533.513433120314,-3088.479353054543
137,-529.4205869031385,-3112.257090007188
138,-525.3462061701296,-3135.9254068164155
139,-521.2879504013298,-3159.5327283418155
140,-517.2459200860159,-3183.2678270225297
141,-513.2171559408164,-3206.733951242175
142,-509.2004801900052,-3229.413907109585
143,-505.2086799092062,-3252.322546973417
144,-501.2208410873763,-3275.88198936329
145,-497.25960235773204,-3299.529433148273
146,-493.31331800013066,-3322.999165244226
147,-489.3713349277776,-3346.6024482026114
148,-485.4485469578613,-3370.1845995270996
149,-481.5473716258071,-3395.0632861970807
150,-477.6526395776879,-3420.11041654757
151,-473.7756602951594,-3443.54123800213
152,-469.91099197180455,-3467.07166258269
153,-466.06161939651264,-3490.7297465404845
154,-462.2310469062176,-3514.194477817917
155,-458.41167285803687,-3537.757009766763
156,-454.60435542309716,-3561.570892654825
157,-450.8127626393851,-3585.0419008312747
158,-447.0429985147791,-3608.146564720897
159,-443.28647345625467,-3631.612146848289
160,-439.5473628680774,-3655.1254087458947
161,-435.8166527847247,-3678.684073673794
162,-432.10418852273864,-3702.2484696937026
163,-428.4016390144016,-3726.0866366424016
164,-424.7185794015243,-3748.7235216518748
165,-421.04746999574223,-3771.6859856080846
166,-417.392675743333,-3795.560103069758
167,-413.75473922283,-3819.3163114230265
168,-410.12957680444566,-3842.8129148600274
169,-406.5165612849891,-3866.4495447186055
170,-402.92229006168355,-3889.980293662986
171,-399.3410390811611,-3913.5207954840735
172,-395.7738307255568,-3937.538335896679
173,-392.21855883790323,-3961.6742721055634
174,-388.68355078092344,-3984.9953700357
175,-385.1558337428697,-4008.427302268916
176,-381.64386182173797,-4031.6519560009474
177,-378.1538651545649,-4055.010224287049
178,-374.67167131315176,-4078.214017199818
179,-371.2071730476567,-4103.103238820448
180,-367.7549598405364,-4128.076990786474
181,-364.3116840249143,-4151.211169543269
182,-360.87684702190865,-4174.485694639559
183,-357.46328121952257,-4197.630002276681
184,-354.0739915229074,-4220.740333423775
185,-350.70039336602866,-4243.96361800388
186,-347.3307432543724,-4267.094839919708
187,-343.9843716109712,-4290.165673369425
188,-340.64563480775195,-4313.367007876048
189,-337.32000997068013,-4336.589988358668
190,-334.0149625397974,-4360.179813109222
191,-330.7212703532252,-4383.564876065473
192,-327.43478843257714,-4407.102023734595
193,-324.1700888084102,-4430.40045323706
194,-320.91754378270724,-4453.102192925813
195,-317.6786777767201,-4475.630563836137
196,-314.4571514647591,-4498.795777704159
197,-311.25017975933673,-4522.057144201943
198,-308.05771517010345,-4545.2440725544
199,-304.87408044809916,-4568.453777513409
200,-301.7103945477168,-4591.609399910143
201,-298.55725654813995,-4614.2405584123335
202,-295.42307092372477,-4637.0553064646665
203,-292.30072145328876,-4660.282347705506
204,-289.18964752899836,-4683.873082322651
205,-286.0905912760932,-4706.96789962583
206,-283.00805978334216,-4730.207681502739
207,-279.9464603409696,-4753.597650101816
208,-276.89509458208437,-4776.752890882548
209,-273.85732533717845,-4800.506782239769
210,-270.828966745198,-4824.6510488360655
211,-267.82135514166447,-4847.865181883972
212,-264.8252390361101,-4870.868657099723
213,-261.8471475392411,-4894.096222475113
214,-258.874870186195,-4916.988883123035
