N,lnPi(N),U(N)
0,-1292.028709766593,0.0
1,-1282.0733116538966,-21.181125020666514
2,-1272.8842044766368,-42.38563510507811
3,-1264.048818160283,-63.65973645099439
4,-1255.5088884398315,-84.88926999521209
5,-1247.1994159749659,-106.18157998018432
6,-1239.0491768938891,-127.46499780827435
7,-1231.075268219207,-148.81379275367362
8,-1223.2620606600506,-170.22427669237368
9,-1215.5247825284675,-191.58226639649365
10,-1207.9150411137698,-213.04485625826055
11,-1200.4208927688276,-234.43619669310283
12,-1193.043462716352,-255.9315745262429
13,-1185.6990440571897,-277.5078951684991
14,-1178.4707942776395,-299.08307946647983
15,-1171.3266912081085,-320.65293980413117
16,-1164.2168048069548,-342.28496409923537
17,-1157.1809331302638,-363.78735367389163
18,-1150.1945825222429,-385.41632058867253
19,-1143.3048931572007,-407.01833947811974
20,-1136.4629292521981,-428.6877503099968
21,-1129.6565390328904,-450.46769191045314
22,-1122.9267484622121,-472.2173972877208
23,-1116.2277968956198,-493.86297966720304
24,-1109.5596403712018,-515.6824015203747
25,-1102.9674850311549,-537.377070573857
26,-1096.4029099029206,-559.2111902157194
27,-1089.9251478029457,-580.9734425120987
28,-1083.4743424307073,-602.9274108048994
29,-1077.0390811818625,-624.8426550824661
30,-1070.6458517858885,-646.8741333415965
31,-1064.312936788008,-668.9408347597346
32,-1058.009439224983,-690.9081861604936
33,-1051.737756917707,-712.980311462481
34,-1045.515376559464,-734.9390729428269
35,-1039.3206437653112,-757.0395931475214
36,-1033.170559554045,-779.1612993343733
37,-1027.051039481675,-801.3464086598833
38,-1020.9665517421515,-823.3734758392093
39,-1014.9160606011512,-845.5738498725113
40,-1008.8913593909174,-867.7831185928662
41,-1002.8819805259287,-889.9400668827584
42,-996.8948886135628,-912.1930024818284
43,-990.9570118882937,-934.4444101516274
44,-985.0455215861587,-956.7578514823108
45,-979.1856137212523,-979.0131244842778
46,-973.3334651958305,-1001.4250652379706
47,-967.4975223669053,-1023.7628584431368
48,-961.7310995712421,-1046.007374216977
49,-955.9626748917366,-1068.3396860492066
50,-950.2342505000124,-1090.7939406223595
51,-944.5143213623221,-1113.2353632888407
52,-938.8240020915714,-1135.9693147701328
53,-933.1463222450509,-1158.7203736291267
54,-927.5073015214471,-1181.1290348194307
55,-921.8961990649241,-1203.5634781886474
56,-916.3120937554514,-1226.206431518076
57,-910.7490933377785,-1248.740680833056
58,-905.1918327737126,-1271.51202463964
59,-899.6808787604878,-1293.7917443565093
60,-894.1672976345051,-1316.214008994808
61,-888.7049783052485,-1339.0577412390267
62,-883.2421811270397,-1362.0528932043235
63,-877.8052783173059,-1384.773117888777
64,-872.3950022890447,-1407.5054585754988
65,-867.0067087564764,-1430.145099200774
66,-861.6631797808016,-1452.9309588561882
67,-856.3287714946755,-1476.1963185295463
68,-851.0045391257332,-1499.6142100601573
69,-845.7045013129384,-1522.4130438957945
70,-840.4164376970559,-1545.1937254964141
71,-835.1591862149016,-1568.064533465018
72,-829.9137821750817,-1590.9469416531501
73,-824.7031020051618,-1613.9503667024546
74,-819.5109709550097,-1636.4929995631683
75,-814.3403609894481,-1658.9521375705372
76,-809.1851343554197,-1682.1680218209513
77,-804.0550286482528,-1705.2144886248861
78,-798.9382133456021,-1728.0754312241916
79,-793.851196218105,-1750.9978540724842
80,-788.7789738271479,-1773.7340253675939
81,-783.7258820052199,-1796.707621275331
82,-778.6893376594597,-1820.1544487268548
83,-773.67420629854,-1843.6711973670754
84,-768.6781117715324,-1866.6951499842107
85,-763.695506214328,-1889.6368769791443
86,-758.736118274941,-1912.7870319680078
87,-753.8059374192878,-1936.090958788176
88,-748.8888805062873,-1959.0196640629438
89,-743.9960629688013,-1982.4585114617366
90,-739.1228428593441,-2006.1967765970621
91,-734.2605183980958,-2029.4509285172098
92,-729.3986377620197,-2052.5480390926823
93,-724.5804524463479,-2075.9008607395226
94,-719.7810863166756,-2099.4617022370803
95,-714.9751290909044,-2122.9840538160643
96,-710.2131912256908,-2146.294300203852
97,-705.4612232852749,-2169.248534712242
98,-700.7245500551854,-2192.3814869867056
99,-696.0083704856512,-2215.873108115047
100,-691.306033528445,-2239.206937945448
101,-686.624349649903,-2262.6336152162985
102,-681.9613274146544,-2285.9403731001657
103,-677.3128969869636,-2309.366428415058
104,-672.6813936823293,-2332.28361010534
105,-668.0679413674342,-2355.518324753677
106,-663.47157682279,-2379.124498577148
107,-658.8951857044419,-2402.734146102215
108,-654.3311662218923,-2426.3554873532266
109,-649.7930970762027,-2449.8600050651003
110,-645.2681340627463,-2473.691503338574
111,-640.7533380125238,-2496.9757929755724
112,-636.2546773902519,-2520.5211440005223
113,-631.7760643794716,-2544.0859677474946
114,-627.3110967092122,-2567.651781606837
115,-622.876186471173,-2591.1701997421915
116,-618.4483965629428,-2614.672886277549
117,-614.0385232283257,-2638.469163629925
118,-609.6502140305531,-2662.142132169043
119,-605.2673052222475,-2685.684467851359
120,-600.905767934197,-2708.929586515529
121,-596.5643792127381,-2732.3322755780537
122,-592.2380580977133,-2755.6140482164337
123,-587.9269746774197,-2779.149614994996
124,-583.6267303632204,-2802.940570171457
125,-579.3501815375968,-2826.6089356589946
126,-575.088314994063,-2850.3362907898263
127,-570.8424749116248,-2874.194082285918
128,-566.6106337695998,-2897.8045805965667
129,-562.389407805484,-2921.2050950618577
130,-558.1932746637118,-2944.669998713478
131,-554.0103814306233,-2968.3663473169436
132,-549.8445391581001,-2991.9935722689843
133,-545.6979183542798,-3015.710592559364
134,-541.5570778184879,-3039.086812636873
135,-537.435627564112,-3062.674559261417
136,-533.3281132663699,-3086.2688233664376
137,-529.2382770541084,-3109.9850678246003
138,-525.1663374342293,-3133.8834895590553
139,-521.1120201675512,-3157.6296819499694
140,-517.0685896970865,-3181.467808116635
141,-513.0272184628271,-3205.194540548895
142,-509.01436878473703,-3228.9075852087117
143,-505.01854144360175,-3252.872363793256
144,-501.0364093175532,-3276.671402571432
145,-497.064934952307,-3300.485566371237
146,-493.11061531014036,-3324.24726068211
147,-489.1773842606144,-3348.0628405617317
148,-485.2529959655724,-3371.983525223506
149,-481.3432259141265,-3395.1562132906984
150,-477.4598627755331,-3418.163342892658
151,-473.5808897277283,-3441.72088259703
152,-469.72258002328806,-3465.406192587863
153,-465.87531895104746,-3489.398763116449
154,-462.04426024048485,-3512.9263446089462
155,-458.2232088875419,-3536.3718671170063
156,-454.4237769959028,-3559.8899576788535
157,-450.63475132611313,-3583.9584101479268
158,-446.87202871404804,-3608.282992794295
159,-443.1135194276145,-3631.9377030987525
160,-439.3695202362926,-3655.83798198984
161,-435.6401491282418,-3679.5687511345022
162,-431.92275782285583,-3703.364679231192
163,-428.22356795801966,-3727.363831021881
164,-424.53732075167,-3750.2498728839564
165,-420.8647709567417,-3773.238512673008
166,-417.2183851268329,-3796.718121691083
167,-413.5772397168864,-3820.3283106852905
168,-409.9530636907007,-3843.7990685848636
169,-406.33767269171665,-3867.5626286758343
170,-402.7388813053973,-3891.271325040376
171,-399.15592336590544,-3914.871139545692
172,-395.5857951736159,-3937.26759743772
173,-392.0325770095068,-3960.264494244184
174,-388.4933453823172,-3983.841934257478
175,-384.96883546648246,-4007.4255296108313
176,-381.4593891691478,-4030.887314243475
177,-377.96528859211503,-4054.770271373214
178,-374.4833537553434,-4078.261613895418
179,-371.008233602263,-4103.417735323252
180,-367.5534330908647,-4127.838474049291
181,-364.1125834966791,-4151.164736048086
182,-360.6879721499299,-4174.304537526681
183,-357.2801975445167,-4197.320419698837
184,-353.88127242276823,-4220.581831027579
185,-350.5033572526447,-4243.5843989530695
186,-347.14257421761215,-4266.540725281637
187,-343.79405422771174,-4289.571246760024
188,-340.45368382750496,-4313.405496148276
189,-337.1359334751286,-4337.035316790512
190,-333.82869021169995,-4360.873950744979
191,-330.5287130243528,-4384.458003379637
192,-327.2467195632453,-4407.944105026778
193,-323.9825282699659,-4431.427408524847
194,-320.7315018644059,-4454.876918808033
195,-317.49748191648575,-4478.182335452933
196,-314.2708629615038,-4501.494682152115
197,-311.0576007807366,-4524.55169028946
198,-307.86438071051225,-4547.60609804478
199,-304.67967949127194,-4570.589520168607
200,-301.5129439235636,-4594.029127202462
201,-298.37046145774764,-4616.943099967146
202,-295.2338296312107,-4638.999880952877
203,-292.1087361690586,-4661.493009695027
204,-288.99595250704874,-4684.686563592113
205,-285.90162615334975,-4707.863813818258
206,-282.8249555091045,-4731.167758329248
207,-279.76233471529827,-4753.945534445113
208,-276.71340913168046,-4777.280079801858
209,-273.67810434547243,-4802.037986038777
210,-270.6469802095146,-4826.724297203764
211,-267.6412181722212,-4849.65393290465
212,-264.6408788850117,-4872.533546348044
213,-261.6613807189158,-4895.80298222159
214,-258.6915092915997,-4918.741483090736
215,-255.73747011797352,-4942.221783355519
216,-252.7967203182777,-4965.529206868843
217,-249.8678201934599,-4987.66122646787
218,-246.9595272260776,-5009.470888883225
219,-244.06134475217524,-5032.566775584652
220,-241.1788178419076,-5055.653842618398
221,-238.30811414206366,-5078.820587254479
222,-235.4532806381828,-5101.856549161428
223,-232.6061485735854,-5124.965773419244
224,-229.775464542271,-5146.774680287694
225,-226.959822189106,-5168.032790304394
226,-224.16419872114872,-5191.124468024762
227,-221.3781717813724,-5213.470417444827
228,-218.6124765211998,-5236.469250979833
229,-215.8645622754086,-5259.302126214723
230,-213.12661356295777,-5281.986815036682
231,-210.40362468014038,-5304.631879799243
232,-207.69372316512792,-5330.142108966946
233,-204.9883970828541,-5355.593010634941
234,-202.30160860582166,-5378.168639714713
235,-199.62944287721095,-5401.051769099955
236,-196.9748829656223,-5423.879490921216
237,-194.33119690460123,-5446.728524934733
238,-191.69985907157204,-5469.77881700499
239,-189.08946079424706,-5492.892401994555
240,-186.49063702212513,-5515.770286712854
241,-183.9091510886569,-5539.296081602399
242,-181.3339999680786,-5562.6196588263265
243,-178.78088950123103,-5585.4241327433265
244,-176.2414258547751,-5608.629224965873
245,-173.71807721407706,-5631.663483656885
246,-171.20627774151896,-5654.589281179535
247,-168.71346094380576,-5675.199661074497
248,-166.2297215781543,-5696.324306810682
249,-163.7675474227244,-5718.992614414252
250,-161.31562820379688,-5741.774387447804
251,-158.88580049043023,-5764.215373287036
252,-156.46057662494965,-5786.838845202292
253,-154.06251104873738,-5810.097639586427
254,-151.67295629560655,-5831.982111028512
255,-149.29258280588826,-5853.480506663327
256,-146.93567835212954,-5876.456684299163
257,-144.59252802204148,-5899.545406281366
258,-142.26942047834083,-5922.132522680215
259,-139.95985608143152,-5944.441133204731
260,-137.66893289190213,-5967.106754690292
261,-135.38514590257589,-5989.370339473535
262,-133.11996101946872,-6010.975327661086
263,-130.87470897881937,-6032.915175014641
264,-128.65133060375362,-6055.556335499859
265,-126.43254695241806,-6078.705359456013
266,-124.23675664245842,-6101.00062338257
267,-122.04951895467251,-6123.594242186053
268,-119.88388561453142,-6146.131257843808
269,-117.73785440306936,-6168.626993151731
270,-115.59906086361,-6190.523025716073
271,-113.4770633362791,-6212.854927127366
272,-111.3702677707988,-6235.0668489563395
273,-109.28140482958268,-6256.97592132393
274,-107.21394496506012,-6279.059300852241
275,-105.1538055297617,-6301.429409105505
276,-103.12521701951367,-6323.511175180844
277,-101.10532164000573,-6348.78040992032
278,-99.10097436354884,-6373.815048653632
279,-97.10739327467557,-6396.28798205551
280,-95.14015426148875,-6418.611497376929
281,-93.17869751318925,-6440.349473811977
282,-91.24071010931674,-6462.401446793927
283,-89.32548832946553,-6484.390311557625
284,-87.42386866191235,-6506.73819136672
285,-85.533879844422,-6529.7870448502945
286,-83.65906496540468,-6551.598702294461
287,-81.80394694153163,-6574.005793974269
288,-79.97033154510449,-6596.310748952965
289,-78.15706784087364,-6618.433449829812
290,-76.34999658581408,-6640.59982540668
291,-74.56911234773723,-6662.474366429204
292,-72.80973120616953,-6685.413161649776
293,-71.06790107865639,-6707.911953399249
294,-69.34720907003087,-6730.040562901704
295,-67.63205228113837,-6751.80607443949
296,-65.94040670832054,-6773.748477238405
297,-64.26967752008703,-6795.6256588588585
298,-62.619143595017,-6817.095028708165
299,-60.991221613930726,-6841.517846485192
300,-59.38723499118121,-6865.681489033392
301,-57.79822601485555,-6888.068217699241
302,-56.22875081871573,-6910.606912606861
303,-54.676475609024216,-6932.228065232979
304,-53.13463031036097,-6954.619219386019
305,-51.624063278179825,-6976.50008620118
306,-50.1216412853016,-6998.615173700382
307,-48.64478719059341,-7020.697560134577
308,-47.191256751190146,-7042.745620198606
309,-45.75872368030648,-7064.6717923313845
310,-44.339626308192216,-7087.158979761996
311,-42.953884630280506,-7110.0529382361565
312,-41.582718211567204,-7132.921195907111
313,-40.22985826949455,-7155.775662088534
314,-38.90545497667811,-7178.405013029638
315,-37.5952039290896,-7200.267073780415
316,-36.30437061897121,-7222.877749281295
317,-35.04524558833098,-7244.958686691534
318,-33.79647154321194,-7267.226186390326
319,-32.5698365131095,-7288.938601857983
320,-31.37015422484522,-7311.048800036544
321,-30.182672286989582,-7332.982452079072
322,-29.03507038250312,-7355.956023528881
323,-27.89710016492266,-7379.317213380593
324,-26.787476332481884,-7400.951182075834
325,-25.69782929847882,-7423.332207441737
326,-24.638042552443476,-7445.245388133626
327,-23.604521694810256,-7467.541481461783
328,-22.58989073427595,-7489.183720066445
329,-21.600653259647498,-7510.203688931535
330,-20.63760795752135,-7531.530740603281
331,-19.689291710994876,-7553.138283819135
332,-18.76589129322836,-7574.957527601568
333,-17.866948674317864,-7597.2065256067435
334,-16.991403405436795,-7619.123364244821
335,-16.144891062835296,-7641.009325016581
336,-15.324474581982239,-7662.923027336132
337,-14.52584587216368,-7684.529757065757
338,-13.754285809185129,-7707.358532177168
339,-13.006745152886632,-7729.464035537094
340,-12.289710959169023,-7751.72082795226
341,-11.587407005158846,-7774.334615662927
342,-10.91974627627017,-7797.063340105
343,-10.278244745116561,-7818.801238102256
344,-9.663370942792634,-7840.826377266669
345,-9.0636393946538,-7861.633030007302
346,-8.496130924700973,-7883.262798156065
347,-7.947862335142853,-7905.775033742131
348,-7.430361918446787,-7928.747533567424
349,-6.9350514597531205,-7950.876157791994
350,-6.468450276460979,-7971.9875774307875
351,-6.019819533523767,-7994.631204351084
352,-5.606628826503746,-8015.576051096723
353,-5.227927782249461,-8036.547846482252
354,-4.871358985611531,-8059.790759622701
355,-4.539804430204848,-8081.805452801986
