N,lnPi(N),U(N)
0,-853.2903619889103,0.0
1,-844.4953439868723,-20.544451725378167
2,-836.3871944056249,-41.12031874520471
3,-828.7431052756273,-61.68936821212992
4,-821.379608788099,-82.29733478632988
5,-814.2507726070043,-102.90838036796777
6,-807.3540814685724,-123.54913850419689
7,-800.5729519879412,-144.19035899819573
8,-793.9221488176987,-164.86327073397115
9,-787.4417490023985,-185.57318085385486
10,-781.0759555082122,-206.29194689163705
11,-774.7760001964901,-226.95324635511497
12,-768.5859253529611,-247.61745008581784
13,-762.4670765686695,-268.46782759722555
14,-756.4490315007109,-289.29818588495255
15,-750.5054118869996,-310.17440587247256
16,-744.6052024955768,-331.0207485286519
17,-738.797694847891,-351.8364249273436
18,-733.0414042142214,-372.64637058757944
19,-727.3463455824192,-393.4829850013484
20,-721.7249689941104,-414.23389442136977
21,-716.1487596390529,-435.0829418594367
22,-710.6325886501132,-456.12693831691286
23,-705.1700559307719,-477.19458839762956
24,-699.7558217602821,-498.13400080706924
25,-694.4046676650495,-519.0402376519633
26,-689.0745367179782,-540.0506662646658
27,-683.8031621869999,-561.1112716458738
28,-678.569434403186,-582.0688072169432
29,-673.3720628338433,-603.1855663800379
30,-668.2166913761316,-624.3157093377667
31,-663.1095356484436,-645.33967564255
32,-658.0537454083999,-666.5534861498745
33,-653.0282387979976,-687.650444985833
34,-648.0326063033251,-708.8221448577242
35,-643.0687924047601,-730.1059679939644
36,-638.1331801657528,-751.3761687280494
37,-633.2457220878302,-772.4648936639423
38,-628.3902105381126,-793.6471122156945
39,-623.5749552490169,-814.8943011723459
40,-618.7962545050234,-836.1580130793154
41,-614.032693894212,-857.380804150831
42,-609.3177643136723,-878.5816260786378
43,-604.6248061077127,-899.8482224049512
44,-599.9577575540116,-921.2590019727359
45,-595.3257176869388,-942.7641295754584
46,-590.7144150175507,-964.2354201966664
47,-586.1453293098718,-985.6437913986738
48,-581.5999927553995,-1007.0288194452296
49,-577.0811449324061,-1028.3708050381392
50,-572.5891099077235,-1049.7804075806635
51,-568.1112482721801,-1071.2065773514332
52,-563.6699840084696,-1092.7337578200968
53,-559.2564815969179,-1114.0595874983119
54,-554.8738702978906,-1135.7928750714054
55,-550.5068922770794,-1157.2182162881363
56,-546.1782044379094,-1178.7467523000669
57,-541.8714990862345,-1200.141125523136
58,-537.5975617062543,-1221.5215407645446
59,-533.3394464766485,-1243.3870668400195
60,-529.1045806972568,-1265.5034944743384
61,-524.9010531969692,-1287.218527695164
62,-520.7214492678115,-1308.5673632072867
63,-516.5641454115695,-1330.0029367393581
64,-512.4398646988789,-1351.5330333100283
65,-508.32167162392983,-1373.3175929716672
66,-504.22928741693926,-1395.1594933901215
67,-500.16334183363483,-1416.8645043547149
68,-496.10505570157875,-1438.525771961955
69,-492.0861965317747,-1460.0293211932294
70,-488.0892340539771,-1481.5974366709124
71,-484.1081302067373,-1503.2993040070287
72,-480.16421636255274,-1525.172021352686
73,-476.2317717145151,-1546.8810916472576
74,-472.323894509619,-1568.825643152697
75,-468.4395205972857,-1590.7834035938722
76,-464.5905193215945,-1612.5862626115559
77,-460.7468229038306,-1634.2927644515876
78,-456.9287777607863,-1655.6523106190143
79,-453.129210865815,-1677.4354519882472
80,-449.35036520317004,-1699.0501019163057
81,-445.583546224581,-1720.928415019298
82,-441.8409943799468,-1743.0372714854311
83,-438.1202992025349,-1765.3435277160606
84,-434.4258983964096,-1787.0930219325237
85,-430.7394746793589,-1808.913038063678
86,-427.08244579587006,-1830.936395440658
87,-423.4292678385248,-1852.5826049501193
