N,lnPi(N),U(N)
0,-853.3162992387754,0.0
1,-844.5679870374523,-20.556535905285273
2,-836.4954328986353,-41.11560852045659
3,-828.8720707750298,-61.70798104675487
4,-821.5388638419349,-82.31864291935926
5,-814.3956197705743,-102.9807628292474
6,-807.4814045066905,-123.6284506751108
7,-800.7139438341505,-144.23015201749513
8,-794.0813960289919,-164.79368206328945
9,-787.5718021530031,-185.5585004647146
10,-781.1858010152741,-206.26273756852606
11,-774.8895304681946,-227.0327298757038
12,-768.6918619642189,-247.69978866685415
13,-762.6080537450373,-268.4787358067697
14,-756.5866572450087,-289.3037034783629
15,-750.6265342924651,-310.05822692334186
16,-744.7374914302324,-330.89065290550934
17,-738.9210065901708,-351.79856616968755
18,-733.1901629840187,-372.7086296022171
19,-727.4934816608295,-393.62898545205826
20,-721.858228886515,-414.6096753861639
21,-716.2627818235843,-435.47870936454274
22,-710.7367242378497,-456.277275343542
23,-705.2806672395193,-477.22883430932416
24,-699.8647562283543,-498.17616941890446
25,-694.4866830065912,-519.233270309458
26,-689.1687986564035,-540.2417575899744
27,-683.8912197252557,-561.2495409466792
28,-678.6562261957622,-582.2351355081773
29,-673.4514187222433,-603.4039794004057
30,-668.2851170054455,-624.5367683721706
31,-663.1788610139024,-645.643285210419
32,-658.1108074823538,-666.7715606972924
33,-653.0730044360836,-688.0657821815694
34,-648.0818560864037,-709.0669611109188
35,-643.1135680449831,-730.2840465892805
36,-638.1925505708955,-751.5679373238818
37,-633.3009289806689,-772.4866452618735
38,-628.4401060897643,-793.6058151621255
39,-623.6131853454004,-814.8984447186813
40,-618.8191072256021,-836.1439016400254
41,-614.0687683079796,-857.4627158824005
42,-609.3429539040649,-878.6165747438208
43,-604.6476854663867,-899.9354137990158
44,-599.9751704668297,-921.514667651034
45,-595.3333973742955,-943.2819735807134
46,-590.7281957059645,-964.5934507896309
47,-586.1393879694872,-985.8658456517733
48,-581.5768649371746,-1007.221834974247
49,-577.0642919923199,-1028.635960772226
50,-572.5670267429044,-1050.343532649742
51,-568.0980635619483,-1071.8780548390932
52,-563.6567977544303,-1093.0760927716037
53,-559.246148965113,-1114.0636010139715
54,-554.8687399819223,-1135.3729553375742
55,-550.5145759458973,-1156.8424695168505
56,-546.1927024670545,-1178.3180230650469
57,-541.8952053004888,-1199.7137521654367
58,-537.6144137041724,-1221.2988581263344
59,-533.3558153375975,-1243.2616148075904
60,-529.1245198425196,-1264.7876771201845
61,-524.9128677252909,-1286.348002295359
62,-520.7315159926872,-1307.9986753897392
63,-516.580503145987,-1329.4879316273727
64,-512.4368859351829,-1351.0316088487743
65,-508.32072869320996,-1372.7478606111254
66,-504.23188640730444,-1394.5141649019788
67,-500.1690876319813,-1416.1451536808163
68,-496.11927878214544,-1437.7874462644104
69,-492.10206686513993,-1459.5724855927983
70,-488.09304354409113,-1481.4944698804175
71,-484.1148716030733,-1503.2894935100921
72,-480.1553009583864,-1525.2167598935775
73,-476.21809208381876,-1547.1913958195946
74,-472.30259565548783,-1568.9317179524805
75,-468.41263119974906,-1590.6768453547265
76,-464.54926826398236,-1612.557472159504
77,-460.7010426746191,-1634.1693572198856
78,-456.8680406738156,-1655.9736010063207
79,-453.0545918258176,-1677.8218771070824
80,-449.26110240421286,-1699.551586358226
81,-445.4919372555678,-1721.611080573406
82,-441.74713461522657,-1743.6604747481178
83,-438.0144202991737,-1765.4970983320964
84,-434.3098214521746,-1787.2892642973457
85,-430.61681009273934,-1808.9238145953277
86,-426.9573710536946,-1830.9109358930145
87,-423.2982089129679,-1852.516631713661
88,-419.6707847550743,-1873.9596846782952
89,-416.064641432623,-1896.4015215401887
90,-412.4766952357407,-1918.3561744048493
91,-408.90966642908535,-1940.2946118641994
92,-405.36710810312053,-1961.9765249398188
93,-401.83706058318626,-1983.888878636586
94,-398.33251682439885,-2005.743773722148
95,-394.8432779519695,-2027.889339821646
96,-391.38182422949006,-2050.0447637886973
97,-387.9319735297243,-2071.694278519484
98,-384.49808758497306,-2093.3442748893867
99,-381.08269986701583,-2115.2898006603355
100,-377.6831165412041,-2137.5248713335022
101,-374.3035563879351,-2159.519937056699
102,-370.9453322296092,-2181.3566551076947
103,-367.59941632527995,-2203.4034420324024
104,-364.27083921762085,-2225.8342063347227
105,-360.96064472146026,-2248.3326188702486
106,-357.6703448521168,-2270.3817567510996
