N,lnPi(N),U(N)
0,-460.2026544346443,0.0
1,-451.6825332238426,-14.677930116759315
2,-443.8631568650292,-28.97640222660554
3,-436.51834084606696,-43.000251879867584
4,-429.5034996572747,-56.63333975980546
5,-422.7345633260593,-69.93149871113089
6,-416.1753683094666,-82.95907018346766
7,-409.80111241532046,-95.67691070435384
8,-403.5907099438589,-108.07279106619161
9,-397.5165044161014,-120.07005121442073
10,-391.5794691513852,-131.96358010397248
11,-385.7662476304555,-143.6673441582471
12,-380.0727107502754,-155.22860508205946
13,-374.4615397113104,-166.52377049518518
14,-368.9622979307283,-177.8353927146534
15,-363.54657072695665,-188.82191435196023
16,-358.2213821368148,-199.75066772422144
17,-352.9713377350886,-210.5593908812997
18,-347.79984899910085,-221.3528565623737
19,-342.70728460264223,-232.0882345491273
20,-337.6702661995414,-242.8175096616013
21,-332.6931728693834,-253.47080076125016
22,-327.7877468660745,-264.0140789362422
23,-322.9420403698289,-274.5503547530588
24,-318.15498883187524,-285.0837355656007
25,-313.4193807970291,-295.4312385512626
26,-308.74106459112136,-305.79971734270634
27,-304.10966039170546,-316.1931068919759
28,-299.5401508399967,-326.5626170576249
29,-295.0101443272339,-336.9343223699613
30,-290.529382456046,-347.254535595809
31,-286.08182127467114,-357.7403761884685
32,-281.6866409036097,-368.03326228543943
33,-277.33791351592356,-378.2769613306898
34,-273.02893519295833,-388.53919226739526
35,-268.7640597350271,-398.9283024657979
36,-264.5434344159862,-409.30291879281805
37,-260.35615893533935,-419.67353873138546
38,-256.2148513165253,-430.11411714457114
39,-252.10748771708893,-440.5281380384196
40,-248.03828202238645,-451.02585339911747
41,-244.0103757479339,-461.4118923430654
42,-240.0121259732859,-471.82666131602224
43,-236.05403254173729,-482.2784184370181
44,-232.13929625344346,-492.72531920896796
45,-228.24882336883832,-503.31705662859366
46,-224.40126135296399,-513.8822931035978
47,-220.58404516565355,-524.4134521708504
48,-216.79731791532626,-535.0308277799404
49,-213.04706036027463,-545.5548659735865
50,-209.33300541168026,-556.1260905666838
51,-205.6459716816103,-566.8487237653356
52,-201.99494874480598,-577.5073432259652
53,-198.37714219452607,-588.280359891902
54,-194.79131237868637,-599.0608134122164
55,-191.23625034052276,-609.7741781206921
56,-187.7157178263828,-620.4306483076258
57,-184.2174676675465,-631.1861182849971
58,-180.7559608698113,-641.9564403678798
59,-177.31768604469636,-652.7731957117329
60,-173.91688119136967,-663.5263765672438
61,-170.5462392738453,-674.4075252610996
62,-167.20706217331985,-685.3503450923973
63,-163.89815117803937,-696.2298353497719
64,-160.61917301456685,-707.209209154754
65,-157.3744656086369,-718.1267176906485
66,-154.15393083929894,-729.2516541192216
67,-150.97046122782427,-740.3300963247095
68,-147.81631811775748,-751.4820435635247
69,-144.6801123137961,-762.5333217897095
70,-141.5831004309053,-773.5207665466736
71,-138.5142146136377,-784.5258791028767
72,-135.4752633878477,-795.8258742950533
73,-132.46620815418618,-807.0176903219823
74,-129.48794296719592,-818.3451516901525
75,-126.54408994760729,-829.5644596470023
76,-123.63122271029448,-841.0076234608296
77,-120.75067913125855,-852.3697880108913
78,-117.89225728696618,-863.6695514128767
79,-115.07060907002108,-875.239231220789
80,-112.27221979863515,-886.7991601673741
81,-109.51279761600972,-898.3367254724941
82,-106.7779612742815,-909.8103124625436
83,-104.06766728802319,-921.4440436409774
84,-101.39266825684797,-933.0776478772019
85,-98.750294715206,-944.700682550954
86,-96.13766447763663,-956.2162825202524
87,-93.55960840882625,-967.8204317234478
88,-91.00294810423242,-979.5476374321399
89,-88.48461831094176,-991.3192597320354
90,-85.99202102425505,-1003.1318140019642
91,-83.54086633130908,-1015.046453722464
92,-81.11351401123909,-1026.9152377010591
93,-78.7231455279234,-1038.770819227475
94,-76.36114881744186,-1050.606463273659
95,-74.03080432218985,-1062.6063828484268
96,-71.73881537559532,-1074.6512419915812
97,-69.4718343037394,-1086.848186284196
98,-67.23751562212709,-1098.9632315835875
99,-65.03742562970962,-1111.0184236642144
100,-62.871321668270696,-1123.0896743581936
101,-60.73077196806656,-1135.2846926103855
102,-58.634819884206195,-1147.5351626973413
103,-56.56461769144846,-1159.6913556996712
