N,lnPi(N),U(N)
82,-162.78540801820446,-944.8410706075156
83,-159.41007816182434,-956.6327323995166
84,-156.06001020296384,-968.4305148578154
85,-152.74392539171293,-980.2334221822354
86,-149.45740645818637,-992.3864827613988
87,-146.19940728771587,-1004.4297947831875
88,-142.95492702261964,-1016.34115651
89,-139.74435908805583,-1028.3489254056074
90,-136.57689122470975,-1040.2902933382156
91,-133.43583489943978,-1052.2906475272787
92,-130.32131434203063,-1064.3772357340106
93,-127.24126708406352,-1076.3502752430861
94,-124.19105485059613,-1088.2439627568167
95,-121.17191108999585,-1100.5081021091949
96,-118.18359469013645,-1112.7096979354496
97,-115.2260036622687,-1124.9796962686996
98,-112.29821055646484,-1137.2423530740086
99,-109.39998076174943,-1149.7654609118445
100,-106.52901052864543,-1162.2362166628848
101,-103.69167457279146,-1174.5748089156402
102,-100.88358853757627,-1187.1699031169087
103,-98.10994603719895,-1199.596818051843
104,-95.37045058615554,-1212.109353783529
105,-92.66064988252789,-1224.7173225577546
106,-89.97987145304224,-1237.0455205356116
107,-87.33316332831937,-1249.6215705044726
108,-84.72553928374448,-1262.2062252303408
109,-82.1459946715254,-1274.8486494074327
110,-79.5988891219546,-1287.426386410951
111,-77.0881083286774,-1299.7697251863976
112,-74.6143504400796,-1312.3038293713053
113,-72.17641671029618,-1325.2086312184647
114,-69.76508018328305,-1337.9458658163564
115,-67.39067246454347,-1350.845256957563
116,-65.05521551057764,-1363.603522317384
117,-62.75032091580319,-1376.6628257838968
118,-60.48531211256234,-1389.9546082228107
119,-58.250858863431986,-1402.9760610978476
120,-56.05199875928629,-1416.2422849733944
121,-53.884392360750056,-1429.5018815063197
122,-51.76210568418419,-1442.0383254774213
123,-49.67018744142963,-1454.787934467359
124,-47.62714983283554,-1467.943854651172
125,-45.623440843003735,-1481.4009208484886
126,-43.6498233516739,-1494.6291764462017
127,-41.71393659513406,-1507.5810563791795
128,-39.8167150658639,-1520.7925858356314
129,-37.959061022890026,-1534.1826472309624
130,-36.14097096473729,-1547.542270451722
131,-34.370856139536,-1561.1560812806088
132,-32.637521687180495,-1574.4617790441805
133,-30.940353428345656,-1587.746421881463
134,-29.277567547237094,-1601.3911224119365
135,-27.656951038017905,-1614.9243424858191
136,-26.086492142246424,-1628.3104999163636
137,-24.56436858693969,-1641.352829428923
138,-23.099268316388656,-1654.5531787012135
139,-21.671220377882218,-1668.0339674183742
140,-20.292510230057655,-1681.6248906080614
141,-18.954610227835428,-1695.6847192837783
142,-17.65403468477866,-1709.6536881051893
143,-16.39482168219565,-1723.3720444780927
144,-15.183396150792031,-1736.8994994583984
145,-14.023427202946731,-1750.7179990148913
146,-12.910356193601569,-1764.0990665788656
147,-11.852127260570636,-1777.6594122427007
148,-10.84526048248581,-1791.3063076403575
149,-9.893202484395328,-1805.0830895040435
150,-8.982792641638593,-1819.117718774608
151,-8.132366252228234,-1832.987288143089
152,-7.326571645877106,-1846.7437702118973
153,-6.573260957674005,-1860.895813507381
154,-5.872079627478751,-1874.862115038732
155,-5.235818722642602,-1888.7555231775102
156,-4.6574872882183165,-1902.6734369216001
157,-4.131941839523346,-1916.6228425379488
158,-3.670069334853064,-1930.8874796559992
159,-3.2574070834003344,-1944.697417065435
160,-2.910497993798071,-1958.6038916071982
161,-2.6239417135358956,-1972.541110383409
162,-2.4224188240480764,-1985.9663647649197
163,-2.2981705210805323,-1999.2114443088417
164,-2.2449813075075546,-2013.0406330859794
165,-2.241492762190841,-2026.684016187512
166,-2.32961284385949,-2040.3195892947483
167,-2.4893586675810404,-2055.010178610033
168,-2.7196748941002618,-2068.214625368184
169,-3.011386391316318,-2082.1814591614993
170,-3.4121116661872968,-2095.4398995643023
171,-3.8862821763426147,-2109.007859449317
172,-4.444494391340481,-2122.6780732192638
173,-5.103916145356788,-2134.8425860147386
174,-5.866867403001333,-2146.8633904668973
175,-6.724250296438935,-2159.713586190469
176,-7.678651548963739,-2171.519160379366
177,-8.712196236149406,-2184.569959120116
178,-9.862249606483783,-2197.167679206979
179,-11.1231623638899,-2209.5373164983844
180,-12.503522183244694,-2221.5144812121857
181,-14.013713955791513,-2233.3221367313495
182,-15.642887514478229,-2244.6811988172094
183,-17.41310278786018,-2256.075384397584
184,-19.27967020925639,-2266.891496067637
185,-21.309266982256144,-2277.285766282858
186,-23.420741573493,-2288.7880113997644
187,-25.68441836175857,-2298.808255597949
188,-28.03218223907488,-2308.598825519508
189,-30.527087744646064,-2318.4461013901723
190,-33.20357197839549,-2328.0272159725123
191,-35.97244783479523,-2337.621806008496
192,-38.90579438518519,-2347.7464192142556
193,-41.94980377770396,-2355.9269571311943
194,-45.15035698906793,-2365.292351939617
195,-48.518025283721116,-2371.2115614003696
196,-51.95814774957417,-2382.66422500126
197,-55.61012614086526,-2389.6063989951867
198,-59.368530843747706,-2397.1780946488025
199,-63.31586836772745,-2406.4185630947045
200,-67.3687013177326,-2413.934228302685
201,-71.58626234713599,-2423.5473941846544
202,-75.95899067137925,-2428.6147258299743
203,-80.51373235012711,-2434.4944171263514
204,-85.24502718617039,-2441.6083272048763
205,-90.04882922820401,-2449.0986700617505
206,-95.07712527941818,-2455.581766779828
207,-100.28542101096873,-2463.027625783898
208,-105.61116536130955,-2469.9163299256047
209,-111.13061597892592,-2474.331851962828
210,-116.84430490178018,-2481.157381359651
211,-122.60007099505442,-2488.6342329827535
212,-128.4401053883368,-2493.643739698303
213,-134.82106459943242,-2494.49058021979
214,-141.20690202910959,-2498.361872874908
215,-147.77403123502887,-2500.664220327638
