N,lnPi(N),U(N)
0,-569.4575345807984,0.0
1,-560.0256416944869,-16.52959457825191
2,-551.3604168304537,-32.70087764577131
3,-543.1336637993601,-48.32958513974682
4,-535.3117575223168,-63.56855056370531
5,-527.7381922139592,-78.4288522580409
6,-520.3946452363148,-92.77715500725265
7,-513.2542451261082,-106.66910018124142
8,-506.3021715080229,-120.04020080003885
9,-499.52095604198496,-132.95568471961292
10,-492.88016679798585,-145.67551748257938
11,-486.37527129428275,-157.94247487980897
12,-479.9810738041716,-169.87099936139245
13,-473.7232825587707,-181.648704069973
14,-467.56797646170884,-193.21868324399796
15,-461.50171818853676,-204.6661822011807
16,-455.52830273360206,-215.88219262464264
17,-449.6470998635944,-227.18127019160366
18,-443.85006365233914,-238.2628508382314
19,-438.1376211210234,-249.15763124343368
20,-432.4995614619385,-259.9610725901557
21,-426.9172075202486,-270.74533196410584
22,-421.40433176637185,-281.4540830031597
23,-415.94923311759254,-292.17710035427893
24,-410.55393433226976,-302.83021861014856
25,-405.2028644629627,-313.50375950286383
26,-399.92869285542207,-324.09833650426424
27,-394.6834191856412,-334.75560114495084
28,-389.5013613771021,-345.4748079237854
29,-384.36575178987334,-356.19126220706465
30,-379.2917150394907,-366.831803606414
31,-374.2617666734199,-377.53132746403855
32,-369.2666820175772,-388.13942990875904
33,-364.31579339760657,-398.7304096670077
34,-359.3995986058048,-409.4264215286261
35,-354.53190925345007,-419.86728439023943
36,-349.7101195422385,-430.53189299616633
37,-344.92202188505854,-441.2507456539949
38,-340.18011414206586,-451.9757079066406
39,-335.46492240103055,-462.63166417461053
40,-330.78463749368876,-473.41085419800123
41,-326.15264578252317,-484.21068615075797
42,-321.5491917405704,-494.9694798570833
43,-316.9840087610779,-505.750818191625
44,-312.44968664272227,-516.510037765988
45,-307.9555661838615,-527.2846109739576
46,-303.4929521166007,-538.125229748068
47,-299.0681584225499,-548.9450960466995
48,-294.67160980061635,-559.8936556929484
49,-290.3067522784066,-570.7576411946778
50,-285.97179820747135,-581.6815968218062
51,-281.66683730273456,-592.6746997044565
52,-277.40005483544775,-603.52348088827
53,-273.15560072572276,-614.5031382978567
54,-268.9439832945436,-625.4864080304694
55,-264.7727926755655,-636.425263037544
56,-260.6263505693943,-647.3857792695353
57,-256.5072766419092,-658.4991994362236
58,-252.41427125366232,-669.5043202996568
59,-248.35249817870766,-680.6445088503106
60,-244.32097035673866,-691.9192833194372
61,-240.320774053906,-703.2293746910816
62,-236.35061893879464,-714.4838398739174
63,-232.40558435995018,-725.7483817355636
64,-228.48774691385285,-737.113139463192
65,-224.59788680097478,-748.4141969769768
66,-220.73528037400564,-759.7953312805596
67,-216.9016799519452,-771.1438485009844
68,-213.0951858471268,-782.5567199314912
69,-209.32971712859398,-793.9769502082665
70,-205.58595248991855,-805.3832742474248
71,-201.8716491807101,-816.9444687463697
72,-198.1752936083907,-828.4568630928568
73,-194.51642150616368,-839.9228330674107
74,-190.8846411191654,-851.5147600717929
75,-187.28418982038448,-863.0481432771594
76,-183.7105567734547,-874.6102876586459
77,-180.16961362741586,-886.177888644585
78,-176.6473545012836,-897.806674903053
79,-173.15733912303392,-909.4320484886857
80,-169.69544059379945,-921.2225411849788
81,-166.25846190913688,-932.9376113427194
82,-162.85950999103096,-944.6032920796911
83,-159.48684743687141,-956.3007474065193
84,-156.14480400465618,-968.0959597965139
85,-152.83308322465746,-979.9998996201421
86,-149.54546199752406,-991.9227531071078
87,-146.28872678032246,-1003.8775900479606
88,-143.0631352274201,-1015.8935866390673
89,-139.86363300017086,-1027.8419360210494
90,-136.6933100083353,-1039.9076454534245
91,-133.55484455796568,-1051.9930466465978
92,-130.43784296355358,-1064.2036511850117
93,-127.35364593680345,-1076.344359052457
94,-124.30377616928769,-1088.2574018768044
95,-121.28635024509452,-1100.5685549454101
96,-118.29546006980934,-1112.9669139894597
97,-115.33668815060224,-1125.2902922312817
98,-112.40453984970031,-1137.7205648598656
99,-109.50358366565752,-1150.0227736300558
100,-106.63219599606822,-1161.981391519542
101,-103.79455814205454,-1174.0069504280577
102,-101.00042111266345,-1186.3478766970507
103,-98.22969091379622,-1198.876878818768
104,-95.48986713556184,-1211.4375922892145
105,-92.78631431907729,-1223.9895047669788
106,-90.11137548980463,-1237.079032679461
107,-87.46190874674699,-1250.046636955667
108,-84.8456780919849,-1262.7648717339139
109,-82.2668636311169,-1275.3494792082902
110,-79.71228683337978,-1288.0353939838744
111,-77.19725827033125,-1300.1194645647765
112,-74.71090084186795,-1312.4943607004416
113,-72.27273165076173,-1325.154672309503
114,-69.85860596090271,-1337.9895656762403
