N,lnPi(N),U(N)
0,-569.4044113887994,0.0
1,-560.013959674225,-16.586455628140154
2,-551.3349743104516,-32.78720491228634
3,-543.1193849294018,-48.51066800198223
4,-535.26734692461,-63.84095887524394
5,-527.6664649587011,-78.578663065253
6,-520.3224737619263,-92.84968846638405
7,-513.1894857524605,-106.70017784216651
8,-506.23030959900217,-120.12846226276406
9,-499.4203714477291,-133.0968448558492
10,-492.77638285161623,-145.6430558677715
11,-486.27137958419354,-157.92670993770858
12,-479.889820244079,-169.90943295093598
13,-473.6130287326892,-181.64261020188175
14,-467.45715317353245,-193.0874259904852
15,-461.3994610716674,-204.5022939700709
16,-455.4505265894482,-215.80989859002298
17,-449.58760004139975,-227.04924147154816
18,-443.7868107034042,-238.1742325169493
19,-438.05151218886266,-249.07963769532358
20,-432.3985444822969,-259.91093677395014
21,-426.81007829163406,-270.6798574932005
22,-421.29757486373575,-281.49908502294625
23,-415.8428855541801,-292.2556982825461
24,-410.44889941614,-303.003528524551
25,-405.10237862477965,-313.6426235611927
26,-399.80747609630686,-324.3465587099601
27,-394.5850499856073,-334.9989471800526
28,-389.4046321006163,-345.7243760656153
29,-384.27806847199867,-356.40162772351715
30,-379.18447555111146,-367.0501812943679
31,-374.1470974899932,-377.59178323048343
32,-369.160627263058,-388.1481617647523
33,-364.21597031971993,-398.8144450566534
34,-359.3123416965146,-409.3870790314251
35,-354.4450336328003,-420.1538251639375
36,-349.6282267547188,-430.8964034590105
37,-344.83813261120184,-441.5343718005862
38,-340.09005671831414,-452.26227605912726
39,-335.38390371640196,-462.97891867111076
40,-330.70663100059727,-473.7134505502111
41,-326.06864513516774,-484.49300658750684
42,-321.46399240620167,-495.2976592532658
43,-316.90016477920466,-506.1197512873505
44,-312.3724727970158,-516.8877155617656
45,-307.8757550870821,-527.6839380554628
46,-303.40976703805876,-538.4892221068276
47,-298.9725018316115,-549.3092744553637
48,-294.5735063365206,-560.2049461208671
49,-290.2091074864262,-571.0170874798416
50,-285.8790633383779,-581.7803290523924
51,-281.57482122403957,-592.6916247472227
52,-277.29291183756925,-603.5918764073996
53,-273.0516165331087,-614.6047382548228
54,-268.8475711295919,-625.5916755061826
55,-264.6711516580246,-636.5921402384222
56,-260.52513597598613,-647.6325162625271
57,-256.4130751544873,-658.6752506883123
58,-252.3294863531228,-669.8489533060607
59,-248.27327180823946,-680.9359967447655
60,-244.2441191905597,-692.1122745367697
61,-240.24258384845834,-703.4427613096586
62,-236.27084513889335,-714.7042197229003
63,-232.32939726118653,-725.9638792776349
