N,lnPi(N),U(N)
0,-460.4010212519971,0.0
1,-451.85360624983895,-14.671903738488654
2,-444.06063636209774,-28.963235093851484
3,-436.6985294527818,-42.84747630661682
4,-429.65598343787246,-56.5080973725583
5,-422.88075931062684,-69.86949210709878
6,-416.3118577715452,-82.9955642202556
7,-409.93054015272435,-95.76268963016511
8,-403.7267470835078,-108.173064642788
9,-397.6637075129921,-120.3217953994417
10,-391.7285997334397,-132.246617882384
11,-385.9116625453017,-143.96955499901097
12,-380.21140568576385,-155.42129019591007
13,-374.5933818524364,-166.76658194280887
14,-369.0865464005811,-178.04134265827398
15,-363.67273598282105,-189.05018409259628
16,-358.3382234079267,-199.92452577302066
17,-353.0897094310452,-210.7445221066033
18,-347.90880468801976,-221.51576148478094
19,-342.8082916202276,-232.10856340582976
20,-337.772245865216,-242.71981836435083
21,-332.8031661816485,-253.36845117857092
22,-327.8914337425114,-264.00308821628994
23,-323.04254656383034,-274.5440671404106
24,-318.2625493125194,-285.0568336157525
25,-313.53427955418357,-295.46227293605045
26,-308.8577119276566,-305.9810630697596
27,-304.224470541871,-316.4290548324453
28,-299.6509732863733,-326.8880731161387
29,-295.12300580066864,-337.1640450395705
30,-290.6433115377954,-347.5377967153652
31,-286.2052283713131,-357.7314619885535
32,-281.8135403427317,-368.18033716620073
33,-277.4571370207121,-378.6653925156385
34,-273.1445715887474,-388.95116857453985
35,-268.87882307691365,-399.33863578077774
36,-264.6516682659287,-409.6416556034625
37,-260.4669102111139,-419.9595067239081
38,-256.3199898166189,-430.3696941895074
39,-252.21269644401661,-440.68910548664104
40,-248.14418510536262,-451.1266214942626
41,-244.11483972534776,-461.65014464127677
42,-240.1220174619197,-472.0030411114912
43,-236.1691386217192,-482.37962915243173
44,-232.2453805175132,-492.84516628042394
45,-228.35806052849594,-503.3357406770254
46,-224.50215559733434,-513.8443914141523
47,-220.68009560289283,-524.5501555272408
48,-216.89883244084268,-535.1041240079617
49,-213.14736835126615,-545.5068428145503
50,-209.42912028881028,-555.9837084725907
51,-205.744589226895,-566.7043686754513
52,-202.09397357247872,-577.4203581352479
53,-198.4741500397053,-588.176748165015
54,-194.88838587391785,-598.8603429311479
55,-191.3321034118652,-609.6070931567758
56,-187.8075156884251,-620.3086268281853
57,-184.3208344613492,-631.0583945353688
58,-180.85905226919192,-641.9227253073054
59,-177.43001933863275,-652.756716705031
60,-174.02655297634584,-663.7373420003157
61,-170.65855171837745,-674.6558636795412
62,-167.32154657129252,-685.4875874826923
63,-164.01833635989686,-696.3657998554089
64,-160.735255662751,-707.3055784107648
65,-157.49094993578115,-718.2477148854741
66,-154.27331195423034,-729.2790588495603
67,-151.07969796356764,-740.1641765938577
68,-147.9267244382632,-751.191550817105
69,-144.80028349911305,-762.2620265456771
70,-141.69990348657598,-773.728586587508
71,-138.63099800050554,-785.3167868925951
72,-135.59331359105317,-796.3740034293946
73,-132.58702207848597,-807.500256322678
74,-129.61082934617406,-818.7218173885625
75,-126.66053142524197,-830.0494187750097
76,-123.74496974977228,-841.4935676525618
77,-120.85627646362315,-852.8127752475143
78,-118.00005856631242,-864.1944871436901
79,-115.17309023094543,-875.4661936353156
80,-112.37585863886545,-886.8128172006797
81,-109.60914623238904,-898.3479422913247
82,-106.8734243015025,-909.926152268825
83,-104.16607689555036,-921.4872027437192
84,-101.48887287945706,-933.1854849836584
85,-98.84102598652856,-944.7866546874367
86,-96.2267321709075,-956.5076425960872
87,-93.64070081594178,-968.1070329172901
88,-91.08579120313976,-979.9984745976943
