N,lnPi(N),U(N)
0,-256.01437778701546,0.0
1,-249.5593260616927,-19.70279166250839
2,-243.83724328122904,-39.169030909833964
3,-238.53135711853585,-58.714001635882596
4,-233.5214855299822,-78.19156211987138
5,-228.7391628662148,-97.67283383684116
6,-224.16210453289372,-116.86998919674079
7,-219.75747056985972,-136.04015625430475
8,-215.49554894525596,-155.13702896956966
9,-211.36559499527445,-173.9579390462386
10,-207.35791320854972,-192.89957613596926
11,-203.46010330844922,-211.75363015467883
12,-199.6690399395287,-230.46580388928123
13,-195.96607510120074,-249.06641452525946
14,-192.34431696183898,-267.6564959624229
15,-188.8139921238864,-286.1095301749374
16,-185.35489791147546,-304.64629912666715
17,-181.96266499074167,-323.0394035522986
18,-178.6409661084403,-341.42768880958465
19,-175.37432259928246,-359.7003569835142
20,-172.18137447776837,-377.8283864529949
21,-169.04420896954022,-396.0271032237288
22,-165.96178125042567,-414.23963698018633
23,-162.93169296055189,-432.2573694098246
24,-159.9598272488879,-450.2451473729816
25,-157.03069427780466,-468.3845874743638
26,-154.15134905328466,-486.48965810614754
27,-151.31193543067724,-504.6732667317192
28,-148.51785296006736,-522.8271327039329
29,-145.76868284180253,-540.7821721929649
30,-143.05750734550665,-558.8670169712932
31,-140.3804473361989,-576.8294297190077
32,-137.74748100856786,-594.5611706813143
33,-135.15548498432616,-612.3047124195073
34,-132.6001645466325,-630.2295278210004
35,-130.07669453864438,-648.2366503005687
36,-127.58425664026578,-666.175882313175
37,-125.13090182057502,-684.0446959869078
38,-122.70416703016167,-702.1169401146399
39,-120.3138996665871,-720.1239635179809
40,-117.9540511655766,-738.3782730915409
41,-115.62485702176915,-756.4303651665541
42,-113.32244327149954,-774.2977512581565
43,-111.04464920024705,-792.1900888304008
44,-108.8112808095805,-810.3080482335281
45,-106.59826636119286,-828.5852236816936
46,-104.40592110759067,-846.7023135386189
47,-102.24921221259078,-865.0171664618101
48,-100.11307412054899,-883.3614864317278
49,-98.00029625194244,-901.6652506717219
50,-95.91820648106292,-919.7710950513501
51,-93.85809325190851,-937.9643956654327
52,-91.81985976300734,-956.1805567900592
53,-89.80750029520198,-974.6774585627936
54,-87.82785006999936,-992.795092899767
55,-85.86634531509148,-1011.1451059328319
56,-83.93332686974597,-1029.6090382544935
57,-82.02081801123859,-1048.2583091879715
58,-80.12859248236072,-1066.9264662702553
59,-78.2604657898705,-1085.434788908613
60,-76.4158124397305,-1103.7713393074519
61,-74.59697607261029,-1122.2183039579977
62,-72.80112972868298,-1141.0356212489642
63,-71.02453347132277,-1159.8032357968405
64,-69.26453948961728,-1178.7177681747853
65,-67.52975615147946,-1197.6147568042288
66,-65.81163244489949,-1216.5441183949806
67,-64.11989498155748,-1235.914540351514
68,-62.448346136339666,-1255.4410786548178
69,-60.80111879884069,-1274.646447505329
70,-59.1697861283144,-1294.2454799840561
71,-57.565674261122126,-1313.29320444919
72,-55.98407947795002,-1332.7524966237324
73,-54.420558477172136,-1352.1190420446364
74,-52.86806525425837,-1371.6317645807358
75,-51.34111312869149,-1391.0463896034562
76,-49.833697183307095,-1410.3136190670484
77,-48.34841417236757,-1430.1239894543905
78,-46.88423673653298,-1449.9343279557652
79,-45.442722829077155,-1470.038295896462
80,-44.01609146021477,-1490.312749049117
81,-42.61056931309244,-1510.274572175571
82,-41.22737422995215,-1530.8362797970549
83,-39.863727542980286,-1551.6445452002808
84,-38.52263312474403,-1571.7532607550238
85,-37.195826995991894,-1591.8878850750261
86,-35.90116474584795,-1612.1426836837054
87,-34.62483126133222,-1632.6149714540225
88,-33.366334050640745,-1653.34870384456
89,-32.124847169039754,-1673.4494589909664
90,-30.909988984650138,-1693.4535794092808
91,-29.716417296697582,-1714.4315328705925
92,-28.541321779343715,-1735.2809361813343
93,-27.391307285106503,-1756.228903818017
94,-26.264153475787904,-1777.1304434956037
95,-25.156792365023787,-1798.0444909462385
96,-24.07685505316044,-1819.079597684875
97,-23.01698125076467,-1840.4757352847737
98,-21.98166810260025,-1861.8091681711085
99,-20.973989406991986,-1883.1918638755596
100,-19.98723328322384,-1904.6865446763331
101,-19.021237870933643,-1926.273590417899
102,-18.081070657783837,-1947.8859389327117
103,-17.16254486536121,-1969.608704505452
104,-16.26894321373305,-1991.5548623803916
105,-15.403667213749227,-2013.4728169551163
106,-14.55921041297071,-2035.3655371907662
107,-13.741472173886532,-2057.8401814007884
108,-12.940923740538121,-2080.3946431610966
109,-12.171531229288146,-2102.981961770536
110,-11.425194446229082,-2125.460582322092
111,-10.703672812506195,-2147.9316169201047
112,-10.011742135229351,-2170.525939855477
113,-9.343631867198692,-2193.3871449078215
114,-8.710656126976371,-2215.7759614761744
115,-8.108185116385695,-2238.302389301258
116,-7.534994864441612,-2261.707021843162
117,-6.986782094177184,-2285.094939762952
118,-6.467091966477679,-2308.6871497735337
119,-5.977299406482982,-2332.3847955507226
120,-5.518523724291694,-2355.6562967713544
121,-5.083753273409227,-2379.059629254014
