N,lnPi(N),U(N)
0,-256.0717440329721,0.0
1,-249.61694941864206,-19.704291379828646
2,-243.8820798991196,-39.25389598651236
3,-238.57743050190032,-58.79928570564516
4,-233.5663437933909,-78.18881903500005
5,-228.7878601059757,-97.52695548723568
6,-224.2181310962643,-116.61011025905464
7,-219.8204909767291,-135.70000944803905
8,-215.57664183238236,-154.73636558969156
9,-211.45602727817453,-173.8069918481997
10,-207.4443514074548,-192.77007275617507
11,-203.54771559891464,-211.60232883846766
12,-199.7583756689705,-230.3058662360272
13,-196.05232422925906,-248.82534346423927
14,-192.43518655271163,-267.43068417345785
15,-188.9046438017805,-285.812551786461
16,-185.45701619948352,-304.28352639623336
17,-182.07475183802106,-322.8027956286023
18,-178.7547681870095,-341.1848390602099
19,-175.49060590719566,-359.66095641363063
20,-172.30065690598457,-377.8651428066296
21,-169.16646921797647,-396.16581947210216
22,-166.08282177501275,-414.4304025333695
23,-163.05015765327738,-432.6212144656529
24,-160.06935229591645,-450.8603143713335
25,-157.12981133967918,-468.94466837392247
26,-154.2506862574603,-486.7891284860889
27,-151.4165687174349,-504.6674549470554
28,-148.61871538209988,-522.5561680379324
29,-145.86526147290576,-540.5762971642907
30,-143.1522532200664,-558.6596127508383
31,-140.48025351548944,-576.7034871698634
32,-137.84863406030047,-594.452069418141
33,-135.2476059858938,-612.367822605338
34,-132.68992398929421,-630.3358303804343
35,-130.1636861841564,-648.3907188245284
36,-127.67374117426836,-666.335267485716
37,-125.21659888522755,-684.4404182037688
38,-122.79093862450726,-702.5557013197904
39,-120.3971295386588,-720.4571339459799
40,-118.0347781081529,-738.4501483516797
41,-115.69643503778956,-756.3182137798867
42,-113.39621959732916,-774.3487488790415
43,-111.12395700687638,-792.2179886116646
44,-108.88063117769188,-810.2360346558344
45,-106.66578074501753,-828.2949979520781
46,-104.47221435201605,-846.4126286608443
47,-102.31048799359984,-864.6993198190321
48,-100.17565970117603,-882.8587919021738
49,-98.068693181933,-901.1568248947224
50,-95.98688969965697,-919.2914465078356
51,-93.92715971981478,-937.6211381635076
52,-91.89492729208384,-955.8899166622505
53,-89.88579311788233,-974.1435303515464
54,-87.89986332467315,-992.3227037648176
55,-85.93701813374564,-1010.7466410278212
56,-84.00129393264784,-1029.2787863243211
57,-82.08773043849688,-1047.8017427967206
58,-80.19738185979709,-1066.2518932334497
59,-78.32892668955343,-1084.7263485723233
60,-76.48333463122229,-1104.1468116181568
61,-74.65193577255054,-1123.4940796035517
62,-72.84720312886198,-1141.9942282429838
63,-71.0651348465107,-1160.607827897984
64,-69.30216536203635,-1179.351069211014
65,-67.57068848979107,-1198.3312094487628
66,-65.86237561275762,-1217.2028237632185
67,-64.16729388683022,-1236.0722287317258
68,-62.49272998180446,-1255.6654314512416
69,-60.835614772218335,-1275.2026300233847
70,-59.20562375562308,-1294.2751161191554
71,-57.59828538316786,-1313.7862106071843
72,-56.0082637114934,-1332.8751222640858
73,-54.43774840781366,-1352.4445984444683
74,-52.89138633978156,-1372.103381308203
75,-51.36303723470938,-1391.399328548854
76,-49.85284001629593,-1411.2462711768167
77,-48.36581970336651,-1430.833988661936
78,-46.9039842060905,-1450.4253576225747
79,-45.456201318262984,-1470.1023988070447
80,-44.02784603253299,-1489.8327410571583
81,-42.63183912817185,-1509.5306425901
82,-41.25259946737843,-1529.6823788956099
83,-39.892912172090305,-1550.180943911866
84,-38.5481030008968,-1570.0624063320865
85,-37.229520387415974,-1590.6892285826325
86,-35.93355812866646,-1610.8537330208637
87,-34.65648120926805,-1631.2811593355873
88,-33.4013519226247,-1651.6894571505545
89,-32.162135125085584,-1672.9204939683332
90,-30.947802142689355,-1694.159857553066
91,-29.752938347892425,-1714.8772173096513
92,-28.58516917950392,-1735.5948744315974
93,-27.435915485111437,-1756.3207037361062
94,-26.305353331063387,-1777.3509984061893
