N,lnPi(N),U(N)
0,-436.80487245113864,0.0
1,-429.15094614384935,-21.435594775881327
2,-422.2423983554622,-42.732104557726416
3,-415.75261551304936,-64.20918876129144
4,-409.5603444163634,-85.63372449451708
5,-403.5984759841316,-106.92619919253048
6,-397.864057591898,-128.18466144804552
7,-392.2969545592985,-149.34349960635882
8,-386.8714526515711,-170.462817978565
9,-381.60528792656254,-191.36921765139414
10,-376.470214283833,-212.1544603032744
11,-371.45731432210283,-232.83649654506007
12,-366.5515575036635,-253.50143980814755
13,-361.7289911835543,-274.446006438171
14,-357.007905381151,-295.29884726453747
15,-352.34387675154517,-315.9277359391999
16,-347.7611007734263,-336.53506119645317
17,-343.25531958138686,-356.8140442009171
18,-338.8174722373119,-377.1620984445908
19,-334.44785871039744,-397.2668504641988
20,-330.15036576527825,-417.15335539706575
21,-325.9269233207341,-436.5635322181188
22,-321.7529061356346,-456.24434798784205
23,-317.63385873167135,-475.9151448027478
24,-313.58180039407637,-495.3284905555629
25,-309.56828149194075,-514.9939230364398
26,-305.6099929893005,-534.4920308307483
27,-301.69275547952014,-554.0367601308899
28,-297.8332272570783,-573.6267959307079
29,-294.0152300282814,-592.9552273874942
30,-290.2326249606296,-612.301525752111
31,-286.4974239672466,-631.831412831023
32,-282.7930735910149,-651.6514302638898
33,-279.1271207693422,-671.2654769348592
34,-275.5076248068833,-690.3007136591914
35,-271.90772176523825,-709.4758999536352
36,-268.3529670757244,-728.6062779475033
37,-264.8320330652854,-747.66926204427
38,-261.34075834523867,-766.764526717212
39,-257.878704997208,-785.8850041034821
40,-254.459348642209,-805.0919986160297
41,-251.06379782306973,-824.1485040267944
42,-247.69633216114062,-843.1941229382137
43,-244.35684195359514,-862.0906048445104
44,-241.0432653264649,-881.1087957390482
45,-237.76187774396456,-900.249891440013
46,-234.5076600783648,-919.3951408513894
47,-231.2650496485716,-938.6914218071033
48,-228.05579324132634,-957.8897460165681
49,-224.87365667491295,-977.1747673495993
50,-221.71540568203682,-996.4090496948556
51,-218.57691493848873,-1015.4424889918446
52,-215.45686153139727,-1034.6270146984461
53,-212.3652072331557,-1054.042830800412
54,-209.29991266930944,-1073.3438807077764
55,-206.2522520340911,-1092.6113282345832
56,-203.22526650825415,-1112.077435715415
57,-200.22479929569582,-1131.7261942981931
58,-197.24794551925416,-1151.282453226071
59,-194.2909399661647,-1170.919036114079
60,-191.35180495529178,-1190.2218133121642
61,-188.4389408588895,-1209.4658747974972
62,-185.53677400586326,-1228.8843727549684
63,-182.64694260278512,-1248.7110694844887
64,-179.77573237245883,-1268.242853720716
65,-176.9269535914317,-1287.9739161613397
66,-174.1019678038639,-1307.66622267809
67,-171.2932001219782,-1327.573492036856
68,-168.5016782399852,-1347.455576231252
69,-165.72920120343696,-1368.239651417185
70,-162.97302034676454,-1388.6475094906637
71,-160.2430110103902,-1408.9341394562143
72,-157.52326397565662,-1429.115338778698
73,-154.81780557595198,-1449.1175610088103
74,-152.12898024693698,-1469.2697132282774
75,-149.4559912353197,-1489.3645658765745
76,-146.806244691826,-1509.6840878642179
77,-144.17420523164208,-1530.3013071261157
78,-141.55258423531643,-1550.6989766066108
79,-138.94815529384414,-1571.2999903587042
80,-136.3543304749129,-1591.7746579466475
81,-133.77760785790997,-1612.4405031093047
82,-131.22347386009847,-1633.5971475659462
83,-128.68274879137596,-1655.1376479581522
84,-126.16291428403964,-1675.8629187819897
85,-123.65789626474323,-1696.7109965115014
86,-121.17881568175052,-1717.627436278577
87,-118.7079223385223,-1739.0356833643382
88,-116.25207342862764,-1760.1176799908062
89,-113.81234365408172,-1780.6965633130167
90,-111.39264788826087,-1801.624903885473
91,-108.99454062754053,-1822.9242230613017
92,-106.60218775768278,-1844.4756493521709
93,-104.23830015106445,-1866.1084385836366
94,-101.8931327685756,-1887.6626287536274
95,-99.5673243389174,-1909.2352994485555
96,-97.24975192038052,-1932.130508763723
97,-94.95152009336557,-1954.4616303320436
98,-92.67360763180552,-1976.240369268664
99,-90.41253656938933,-1998.1043118321759
100,-88.17057880376622,-2020.2659000248896
101,-85.94603928023027,-2042.5588100398454
102,-83.7412923766695,-2064.6233795834996
103,-81.55466194355678,-2086.7381439591627
104,-79.38459599807722,-2109.1565319707806
105,-77.23261014822067,-2131.6321790420916
106,-75.10049163920975,-2154.270425976705
107,-72.98728152155361,-2176.8451478296993
108,-70.89967283848331,-2198.8481070609923
109,-68.83968279379935,-2220.836578763352
110,-66.79441615825108,-2243.6608201074923
111,-64.77643879043019,-2266.777903762093
112,-62.78117445131984,-2289.877414376999
113,-60.80152889137425,-2313.121036816694
114,-58.84147358138388,-2337.7849198773765
115,-56.90201797235319,-2362.50724959583
116,-54.9865226840126,-2386.1757098146554
117,-53.093047953207886,-2409.926223707167
118,-51.22051981487279,-2433.9400093959484
119,-49.37315467974851,-2457.764515663177
120,-47.549266206575524,-2481.55647017742
121,-45.75511376995554,-2505.4028879973557
122,-43.98183438442,-2529.6177129228017
123,-42.24055601905157,-2553.8626696184947
124,-40.52631342281707,-2578.067589148668
125,-38.836191483533085,-2602.7839176531998
126,-37.17352369718397,-2627.443374079514
127,-35.5307139978225,-2652.37831896689
128,-33.92428795238676,-2677.38019440481
129,-32.33912624780312,-2702.535835586248
130,-30.780536715408925,-2727.9773535838976
131,-29.24960732136618,-2753.8725008206384
132,-27.75253964219696,-2779.6169135451273
133,-26.28898569233986,-2804.798182053026
134,-24.862554773008082,-2830.636255818892
135,-23.46368668662286,-2856.3347451619993
136,-22.10316847225182,-2881.958927778229
137,-20.78219668240639,-2908.108412248046
138,-19.49738998654824,-2934.3660638079527
139,-18.24422070633285,-2960.671288592268
140,-17.038417161092536,-2986.9411658302633
141,-15.85678491514592,-3013.265173377724
142,-14.728010525770355,-3039.134120485098
143,-13.649889105609656,-3065.54113162218
144,-12.594911771985618,-3093.0028387842904
145,-11.592154729723074,-3119.738260800019
146,-10.631749876009348,-3146.7482301192504
147,-9.722032855620238,-3172.9528762258924
148,-8.853450330339694,-3199.6992952518485
149,-8.023453810352304,-3227.14503302097
150,-7.258515054236749,-3254.6626287894687
151,-6.53714169295689,-3281.969922192882
152,-5.871376295373306,-3309.487123177656
153,-5.260265483368027,-3336.9108312126773
154,-4.685343074774959,-3364.7715615002453
155,-4.16764529873684,-3392.7263709097388
156,-3.7152650839123673,-3421.29154485913
157,-3.318606799946064,-3449.523582642447
158,-2.9873453925866436,-3477.6767485167074
159,-2.722043109153514,-3505.669120428458
160,-2.507272373614523,-3533.92658855857
161,-2.359324504725418,-3562.7243072335114
162,-2.2682862064587646,-3590.4323315133224
163,-2.2579109794031744,-3618.686129435184
164,-2.318361168868261,-3647.5880266603053
165,-2.4460366777068536,-3676.368337828477
166,-2.6382864172743545,-3704.853106047347
167,-2.909608773725221,-3734.6852404041347
168,-3.269223553748599,-3761.656627394128
169,-3.7068404439624594,-3791.028692327185
170,-4.209615796376351,-3820.5999450100717
171,-4.80580426493351,-3850.4524413836116
172,-5.497956671029225,-3879.993152595198
173,-6.301188000077115,-3909.0297579150865
174,-7.183483320176787,-3939.5608582476198
175,-8.152266506623231,-3967.481081714155
176,-9.185257288784737,-3997.156815735216
177,-10.332848143684384,-4025.7000140707023
178,-11.561142493108616,-4053.888649511464
179,-12.912207867937934,-4082.7483687650238
180,-14.363001444127132,-4111.99867806345
181,-15.933841705611496,-4143.0928513008475
182,-17.60661846213328,-4173.89574197324
183,-19.381246696064476,-4200.440048542136
184,-21.25079809933926,-4231.637256618713
185,-23.22941229507587,-4259.450994246115
186,-25.364891231657918,-4289.425780508085
187,-27.59836237604129,-4320.7258479469165
188,-29.918488999583598,-4352.328698432488
189,-32.36967240862903,-4380.656585150064
190,-34.97180965322447,-4412.4938635925355
191,-37.78625758238071,-4438.057010523815
192,-40.677499530870435,-4461.5640003606895
193,-43.66333928005908,-4490.723772633202
194,-46.88081171084794,-4521.300632020422
195,-50.265888085056716,-4551.501032021719
196,-53.7860904334719,-4578.050267767459
197,-57.58123787014382,-4605.893214792261
198,-61.42881583237018,-4639.348733477687
199,-65.40369453252119,-4669.065343308801
200,-69.60754487380224,-4689.464498218644
201,-74.03109757481043,-4721.499859488089
202,-78.73549398279972,-4762.42367502884
203,-83.8383952779824,-4780.820554497375
204,-88.78160516669864,-4820.934780810756
205,-93.87321439491167,-4849.2545729899575
