N,lnPi(N),U(N)
0,-255.99831283377657,0.0
1,-249.54927003540664,-19.61788068534952
2,-243.80561847773683,-39.23107092262944
3,-238.48527987463584,-58.765260927692
4,-233.46157186831894,-78.15111148176948
5,-228.6900223489569,-97.5143134697064
6,-224.1199390336166,-116.76740988097299
7,-219.7154694237338,-135.89730294095352
8,-215.46410064154304,-154.95544879322551
9,-211.34386488879846,-173.82360725805484
10,-207.34337241362007,-192.85219425895048
11,-203.4544233059051,-211.6537658514644
12,-199.65996084548723,-230.36465139397478
13,-195.9577333927746,-249.05748359590507
14,-192.34513886565597,-267.58544705459644
15,-188.80708050127103,-286.30120938982145
16,-185.34779504833375,-304.7218878103522
17,-181.9630251651524,-323.25756640012696
18,-178.63276055006784,-341.6241178242126
19,-175.37432716165645,-359.9027134602511
20,-172.17829727336064,-377.98902774230373
21,-169.03918556725526,-396.1040554502906
22,-165.96021730344964,-414.204471070414
23,-162.93175156957906,-432.3775495866721
24,-159.94593269727832,-450.48396041529486
25,-157.01625833705893,-468.4202958763344
26,-154.13246093841315,-486.6297377870287
27,-151.29069998352574,-504.7170338681826
28,-148.49799801533104,-522.6108303430665
29,-145.74800122316162,-540.4006239775044
30,-143.04246866007512,-558.2059844750183
31,-140.37416422884846,-576.0763150465136
32,-137.74549116628813,-594.1846936839793
33,-135.14962715674213,-612.2584613878789
34,-132.58718290536405,-630.3256332935998
35,-130.0615711536324,-648.2782849245268
36,-127.56731926457074,-666.2568184498014
37,-125.11121605221261,-684.0924410642401
38,-122.69232849921163,-701.8796272729087
39,-120.29900732492989,-719.7241954879646
40,-117.93440106801005,-738.0903023267092
41,-115.60039338497604,-756.2685312592512
42,-113.29711630172152,-773.9921481867859
43,-111.03053001793735,-791.7365073303808
44,-108.79023660411771,-809.8026556741752
45,-106.57786636019232,-828.1895367096586
46,-104.3907806877667,-846.3194809085035
47,-102.22743144043933,-864.5229303251908
48,-100.09211165663986,-882.9439704057222
49,-97.97549552473701,-901.1874759993807
50,-95.88804056400191,-919.2662276626579
51,-93.82737895465284,-937.9037658831803
52,-91.79625732589683,-956.3662364679112
53,-89.7825263753647,-974.5377225353659
54,-87.79408469652266,-992.8900992821582
55,-85.83349877976808,-1011.2152671569638
56,-83.89676865861306,-1029.443825236398
57,-81.9840991612282,-1048.0647272104761
58,-80.09430306208095,-1066.491306876458
59,-78.22751457825719,-1085.0860824264892
60,-76.38468877224851,-1103.9277511861947
61,-74.56219160682453,-1122.7713916867215
62,-72.76079805509873,-1141.2703975311233
63,-70.98731541457262,-1160.3117708354403
64,-69.23271389573786,-1179.3467802960877
65,-67.49915186960733,-1198.353418345141
66,-65.78094066337216,-1217.2911076020464
67,-64.08555309980757,-1236.1108208532241
68,-62.41262697206766,-1255.2793137372792
69,-60.76733873734519,-1274.3593003952556
70,-59.14230418609744,-1293.7453719411496
71,-57.535546574634445,-1313.1702345399244
72,-55.950492409758844,-1332.549035169468
73,-54.378834659656654,-1352.1678809793011
