N,lnPi(N),U(N)
298,-186.3865269817813,-2625.5307979805875
299,-190.41056140755575,-2629.2273032262747
300,-194.51677670733125,-2633.2320246340605
301,-198.54831771915838,-2639.4715655814143
302,-202.70009895984833,-2647.554373431718
303,-206.92819139083207,-2655.4088102043897
304,-211.19168244640406,-2661.8171818213013
305,-215.42402455942607,-2669.971888848937
306,-219.762105026222,-2676.972494289177
307,-224.16221726287034,-2684.475387574079
308,-228.70025548006618,-2689.969009453518
309,-233.25700660616837,-2694.273687688241
310,-237.85874530415077,-2700.586465901528
311,-242.49952772904197,-2705.736162452362
312,-247.23695185785567,-2710.5260918290005
313,-251.9856362386726,-2716.2650498690855
314,-256.79529985037,-2723.380768827141
315,-261.589282396729,-2727.1700257624616
316,-266.5382131272829,-2734.105032569518
317,-271.5166705378754,-2738.2943489299796
318,-276.5901964001824,-2741.701452382047
319,-281.72418273590034,-2744.550492780283
320,-286.9006724072973,-2751.6907177892936
321,-292.1472321888743,-2754.828332907462
322,-297.4806455134541,-2760.8816507426964
323,-302.7624570304694,-2764.905505617775
324,-308.15262782791547,-2770.855557464507
325,-313.58819747820337,-2775.39215835691
326,-319.1252019424423,-2778.798854919558
327,-324.7389255997836,-2781.8381136807366
328,-330.42667211413885,-2786.1388620132348
329,-336.24637087946854,-2791.495543265475
330,-341.98718316225074,-2796.294109400369
331,-347.8358576282014,-2796.548557347989
332,-353.76125093843467,-2799.200335764217
333,-359.75270210713114,-2805.246550264863
334,-365.78639532036453,-2808.99704215589
335,-371.88542859813316,-2810.4933454417696
336,-377.92901391278934,-2815.5638740268405
337,-384.23503213185165,-2816.9866350394077
338,-390.60819971844575,-2818.601229648404
339,-396.87791788214327,-2819.7147597118383
340,-403.311954957643,-2825.8792862423143
341,-409.66695150991995,-2830.058884890379
342,-416.3731927000251,-2831.6753633715853
343,-423.0660242630527,-2832.562331142879
344,-429.65571813167975,-2837.797807495197
345,-436.4353596699061,-2846.8775029371973
346,-443.2467016650029,-2850.6707580531584
347,-450.16398484876237,-2848.4638112298635
348,-457.06379602782664,-2847.6708251146556
349,-464.130416197109,-2848.0440876802604
350,-471.31775132346104,-2845.9583940465163
351,-478.49742972389714,-2848.3884613667033
352,-485.726029103517,-2844.0311733846174
353,-493.10276980246203,-2849.840709715434
354,-500.4646341380963,-2860.6727317121404
355,-507.7541659361695,-2860.480110794655
356,-515.4482525362033,-2860.4678708022548
357,-522.9695820551725,-2857.4994904242485
358,-530.6191231546101,-2858.2216009961558
359,-538.269726592985,-2857.149300204401
360,-545.9198175459609,-2858.2067023830023
361,-553.8240413157635,-2856.4087214255196
362,-561.6192306008218,-2856.314648369771
363,-569.4486645258343,-2856.155327519489
364,-577.5900142150081,-2860.1968225064193
365,-585.6608758251615,-2858.8208311774797
366,-593.7436605555552,-2859.7147365544442
367,-601.8246536561213,-2860.609046212172
368,-610.1348747437576,-2858.233294456375
369,-618.3138251977358,-2860.639527977546
370,-626.6571549626823,-2855.8818631055037
371,-634.8972748158657,-2853.5053305285182
372,-643.5598102116079,-2857.600701258809
373,-652.0056090493307,-2863.8376562428894
374,-660.427148745484,-2858.3574536741944
