N,lnPi(N),U(N)
0,-586.9885103434918,0.0
1,-578.8497716064347,-7.689480900866329
2,-571.43123096306,-15.388582821862656
3,-564.3654340628888,-23.09096356165537
4,-557.6043730056701,-30.825168154551648
5,-551.0726290873424,-38.568161788956786
6,-544.7332992825238,-46.35119869562186
7,-538.5575709936263,-54.12222982360254
8,-532.504912941549,-61.895916630390275
9,-526.5832728585967,-69.67977342087397
10,-520.7731825787749,-77.473721795257
11,-515.053720129115,-85.2981678358774
12,-509.4417118943515,-93.11891795958218
13,-503.89912033438424,-100.96981846181006
14,-498.4423865161778,-108.85188809872488
15,-493.0603622232664,-116.72966668503796
16,-487.75250420540664,-124.64646836181055
17,-482.5081670458471,-132.54086565330363
18,-477.3307601283814,-140.4546792218316
19,-472.2038376816269,-148.3497989663665
20,-467.13897291687346,-156.34835033548006
21,-462.12794343668577,-164.2866802253775
22,-457.1651673893228,-172.28997882834665
23,-452.2592910961902,-180.35154499021155
24,-447.3985270349122,-188.38126651008497
25,-442.5846525223345,-196.3857847675681
26,-437.81728841572175,-204.39319175573473
27,-433.09685096976006,-212.3701874312901
28,-428.4183414993829,-220.41403295881173
29,-423.7880469181186,-228.48422675284382
30,-419.19367448624183,-236.63499931253318
31,-414.63995677355666,-244.75271451581648
32,-410.11412963034576,-252.89055207507772
33,-405.6335717085083,-260.97738829385344
34,-401.1855982798461,-269.12163689513545
35,-396.77157313228724,-277.30978706551105
36,-392.40522815567857,-285.54241434371215
37,-388.06291611952935,-293.7047148073616
38,-383.756522973492,-301.895927241967
39,-379.4808805742236,-310.1040290857345
40,-375.223337894587,-318.34622100128036
41,-371.02708373945535,-326.5148130013695
42,-366.845631757518,-334.80010519550706
43,-362.69371926739825,-343.0362004180206
44,-358.5842444057924,-351.3639509192217
45,-354.4898620205594,-359.62497182336665
46,-350.4340842669248,-367.87641336614615
47,-346.4056919987809,-376.3458412177133
48,-342.40135839101833,-384.82362954757264
49,-338.4291939859334,-393.1263730841383
50,-334.4856886285598,-401.4814730861981
51,-330.5690047223817,-409.9275591427795
52,-326.6766772702205,-418.3550402239998
53,-322.8165956046735,-426.7574113970768
54,-318.9783307392644,-435.1793849920432
55,-315.16853112777994,-443.6099640210159
56,-311.3791235703883,-452.1237965586479
57,-307.6207356019577,-460.5688989669143
58,-303.8916052177375,-469.0547222824971
59,-300.18350760491796,-477.53792659202736
60,-296.5011056690782,-486.1093503493976
61,-292.8417416694342,-494.7472070242802
62,-289.21032608039206,-503.32877907916554
63,-285.60226147384003,-511.9295099883748
64,-282.01971349803307,-520.4358913715769
65,-278.46064879025363,-528.9989461233636
66,-274.92462770072933,-537.6462316916732
67,-271.4125133062516,-546.2932504457713
68,-267.9258946465199,-554.9451149251181
69,-264.45512837024035,-563.7665884961243
70,-261.00945869765013,-572.3828918407016
71,-257.58541431072393,-581.0620812541092
72,-254.18930269774,-589.6854126583712
73,-250.80982093841249,-598.4721969405728
74,-247.45928771331648,-607.1352328064386
75,-244.13844080680167,-615.8516669136734
76,-240.82689660199838,-624.5932981660007
77,-237.5404853075621,-633.3810934684589
78,-234.2822398677037,-642.1698703717775
79,-231.04153006056896,-650.9347939004365
80,-227.8250057404104,-659.7304578363619
81,-224.6323502060124,-668.6191299610291
82,-221.45779302398745,-677.5059372782853
83,-218.3108421546881,-686.1626301209253
84,-215.18331657624356,-694.9821526898522
85,-212.07508684578954,-703.8002603552086
86,-208.99932988691182,-712.655562289001
87,-205.9455265565971,-721.6314587211455
88,-202.90909489527115,-730.577265421678
89,-199.89556698169446,-739.5054259958779
90,-196.9068433376326,-748.6904760331527
91,-193.9390596179573,-757.9753603692952
92,-190.99037662493782,-766.947233195955
93,-188.0610542726415,-775.9792216677233
94,-185.152984996231,-785.052937103108
95,-182.26675921144204,-793.9912195559664
96,-179.40267376024684,-803.0419718198536
97,-176.55591263525395,-812.2167098530481
98,-173.73444627554517,-821.1064027965185
99,-170.93626156368356,-830.0296092344142
100,-168.15421097036642,-839.0409002450251
101,-165.39374487036292,-848.0785491599163
102,-162.6598288879232,-857.2753939991962
103,-159.9474770700307,-866.4407698716313
104,-157.25595020046745,-875.7620368037387
105,-154.5905027048862,-885.1684638868755
106,-151.93980356113423,-894.5871588614391
107,-149.31518756357622,-903.778144145952
108,-146.70931875041072,-912.9849178919903
109,-144.13145302734426,-922.2934993952294
110,-141.56807542528207,-931.6666894749505
111,-139.02417985178124,-940.8767855188125
112,-136.50454965965804,-949.951882988018
113,-134.01206339386522,-958.9380542443469
114,-131.54285686653668,-968.2510635517683
115,-129.0907267861691,-977.7000712444424
116,-126.66285381991344,-987.0892500059417
117,-124.24624164042046,-996.4860648456961
118,-121.85812623906014,-1005.8777482368241
119,-119.49175924204366,-1015.5740761312118
120,-117.15122417962112,-1025.1427887067985
121,-114.83138408100143,-1034.6358256675085
122,-112.5278306957307,-1044.1215148286428
123,-110.25055348103842,-1053.4392171618747
124,-107.98670287986357,-1063.0156389555414
125,-105.75346382489687,-1072.2726267071412
126,-103.53595202145692,-1081.4694832648674
127,-101.33919945303421,-1090.86384233048
128,-99.16785695719574,-1100.267682051075
