N,lnPi(N),U(N)
0,-483.0925995671752,0.0
1,-475.3735570663569,-7.41666942237498
2,-468.3416245926388,-14.840033114873222
3,-461.71007156578986,-22.283716455174726
4,-455.39199122343996,-29.73388892172079
5,-449.2880567879071,-37.230415056154015
6,-443.36535377713165,-44.689068454899825
7,-437.60424800962653,-52.211546295649896
8,-431.99723981984147,-59.73249324695644
9,-426.50147078660706,-67.21505927276303
10,-421.1235736405732,-74.75920617859083
11,-415.8401689396636,-82.34018228399509
12,-410.66533790240055,-89.84817946531984
13,-405.5659339791735,-97.46202824499778
14,-400.5382919382247,-105.105653143175
15,-395.60227482648054,-112.68222006678843
16,-390.7333475166901,-120.32735048033646
17,-385.9298661957682,-128.01178917527432
18,-381.18829131428004,-135.64168104769487
19,-376.50350776728567,-143.30508863637078
20,-371.8869038241276,-150.9999489235779
21,-367.31775765669533,-158.70732184719236
22,-362.7970436345654,-166.34878923770157
23,-358.3365875703102,-174.13267491247097
24,-353.929536903143,-181.95661089416535
25,-349.5644801859335,-189.69136451642407
26,-345.24751876042166,-197.4367024246967
27,-340.98089963017014,-205.179176558544
28,-336.75261545183014,-212.95652787961444
29,-332.5776044704271,-220.74270239891484
30,-328.42935683771475,-228.5998216233711
31,-324.3240192852801,-236.44782446618774
32,-320.2692860092537,-244.28014822101977
33,-316.250899348703,-252.1504668060079
34,-312.2651980426681,-260.00475034750707
35,-308.31031609326897,-267.9317853495377
36,-304.3938725768629,-275.83633831311454
37,-300.52141556623576,-283.75656670241005
38,-296.677704330589,-291.7571144246758
39,-292.8595517699783,-299.74442254502355
40,-289.07715173273095,-307.7771030178992
41,-285.32384373486957,-315.77860250791855
42,-281.6083710666109,-323.6957158911391
43,-277.9284264638793,-331.75247413135367
44,-274.2824641606526,-339.7881393104399
45,-270.65976710098283,-347.7840061300594
46,-267.07191986824154,-355.835345335865
47,-263.5053006765255,-363.91116794248956
48,-259.9777978067665,-372.039951647188
49,-256.47467065216495,-380.2019927572401
50,-252.99893105922376,-388.3352702821867
51,-249.5577644152585,-396.5033998349609
52,-246.1463979474946,-404.5932390639937
53,-242.75721089369998,-412.77860407254775
54,-239.40386906436123,-420.9216592117882
55,-236.07198861441455,-429.11267402347585
56,-232.7564551636728,-437.2585621182079
57,-229.4779104695236,-445.4735331312768
58,-226.22518982037863,-453.69081832055963
59,-222.99160649901128,-461.9766761868377
60,-219.79112393763464,-470.24749829571374
61,-216.6173747578375,-478.56667131961876
62,-213.464451406692,-486.9573874044654
63,-210.33608597433707,-495.2487380406965
64,-207.22790840634732,-503.57709935161256
65,-204.14739100428054,-511.94623126460647
66,-201.0944255248729,-520.2457863374584
67,-198.07437261470974,-528.7125699685275
68,-195.07180863255897,-537.0057830597798
69,-192.08592608724726,-545.5027279415517
70,-189.1378075147109,-553.9342610847962
71,-186.2065457487685,-562.2753697778753
72,-183.30377285827493,-570.5757863372273
73,-180.42903001029813,-579.0773792371328
74,-177.57590932968245,-587.5823468481685
75,-174.74428737667083,-596.0566381635945
76,-171.92845121061478,-604.7101298518828
77,-169.1366678067744,-613.1972548625636
78,-166.3695893219939,-621.8028572849362
79,-163.62552394321986,-630.2981258020372
80,-160.905959833001,-638.761237601444
81,-158.21659477169325,-647.2709586962228
82,-155.54669047222794,-655.9000379886274
83,-152.90708651499287,-664.581859278107
84,-150.283518146945,-673.2721431080136
85,-147.67744156397887,-682.0037779579798
86,-145.09643602071506,-690.5248523231421
87,-142.54071378711708,-699.1867738688816
88,-140.00688762183538,-707.8166412280916
89,-137.49723605534464,-716.4879137136231
90,-135.01496177454223,-725.2818520012661
91,-132.5471777045611,-734.1220886138981
92,-130.10860975877912,-742.6999880892181
93,-127.69159015449854,-751.4814031484566
94,-125.29402354510101,-760.2734866814426
95,-122.92307482414462,-769.0755930686646
96,-120.57590081821722,-777.7993724246044
97,-118.24964120591885,-786.6143696734798
98,-115.94371551081478,-795.5099060959838
99,-113.65611324951486,-804.2883064968555
100,-111.39366951177156,-813.1300096368795
101,-109.1483580500017,-821.9317556898677
102,-106.92703588236547,-830.7185082072101
103,-104.72581558037005,-839.6236033057721
104,-102.55456471009744,-848.4859469347139
105,-100.4069730854316,-857.4179277397197
106,-98.26958239866842,-866.401357771887
107,-96.16689648127418,-875.513793794591
108,-94.08619688577237,-884.3847339478671
109,-92.0238442068982,-893.395202031541
110,-89.98021679196317,-902.2920115786037
111,-87.97057565638214,-911.2816407349019
112,-85.97829457524095,-920.0856367948945
113,-84.01241807270894,-929.0512478192031
114,-82.06883400517033,-937.8486664575175
115,-80.14933623697156,-946.9914752762998
116,-78.24849088815334,-956.231778567766
117,-76.36814308915096,-965.3513484803552
118,-74.50299658301735,-974.352013042495
119,-72.66743055718983,-983.4836680974622
120,-70.85170037615931,-992.8664963780757
121,-69.06015699660985,-1002.2313094729325
122,-67.28764453401526,-1011.4535454468714
123,-65.54388599483359,-1020.5474050972407
124,-63.816397436240706,-1029.8550141035957
125,-62.108800669838715,-1039.0293831488234
126,-60.42395649067974,-1048.0739970510404
127,-58.773142811015404,-1056.963185499153
128,-57.14724121632098,-1065.6675256604867
129,-55.538223808111454,-1074.7780848342372
130,-53.950396737879075,-1084.1687797028571
131,-52.387138317538174,-1093.3344158105465
132,-50.84712194493942,-1102.4239580497597
133,-49.32741860769049,-1111.6040164069782
134,-47.833886859106244,-1120.9345607975047
135,-46.36812553618914,-1130.292325853763
136,-44.924361770854475,-1139.6818127042716
137,-43.499027344470946,-1149.138002694468
138,-42.10212219021024,-1158.268943087729
139,-40.72951204097619,-1167.3451517026988
140,-39.37052949709083,-1176.5746388569096
141,-38.042438847176,-1186.2212873671378
142,-36.73744636288676,-1196.22348994216
143,-35.44994723763794,-1205.682783288561
144,-34.181631966940856,-1215.2454505822898
145,-32.94727306559831,-1224.629327105169
146,-31.7362030837496,-1234.096360225296
147,-30.54267713474188,-1243.6590066723002
148,-29.38418705095522,-1252.6274339162774
149,-28.243508514337677,-1261.6179476954712
150,-27.13488530795216,-1270.9488947414575
151,-26.05115389240693,-1280.4859160288906
152,-24.98712484125592,-1289.9426009521412
153,-23.939589220809964,-1299.5438625823153
154,-22.922816727077745,-1309.0873617337274
155,-21.928405948594715,-1318.9462392499845
156,-20.955483142491275,-1328.3048682175286
157,-20.00520311849452,-1337.544816778165
158,-19.073344325288573,-1346.9359891323693
159,-18.17693103764502,-1356.292847820514
160,-17.309432497998714,-1366.0271710844172
161,-16.464926912380108,-1376.1486226484994
162,-15.6395167028151,-1386.6287914778513
163,-14.842347492068242,-1396.1786435044924
164,-14.071988413134804,-1405.7809752772446
165,-13.326943270649153,-1415.2980584558027
166,-12.605008228137748,-1424.8480674088569
167,-11.906927653186855,-1434.8151425520482
168,-11.224407442089088,-1444.7397798482998
169,-10.576993539387487,-1454.410452768374
170,-9.948602199215586,-1463.9453539839524
171,-9.347379994161017,-1473.5274262425737
172,-8.767846612724313,-1483.0583382546974
173,-8.22531199451781,-1492.1358266004972
174,-7.697822068470415,-1501.036252296355
175,-7.204073466594692,-1510.731991681867
176,-6.734341407204552,-1520.2394470953732
177,-6.2942471582748984,-1529.756204896672
178,-5.881837456549916,-1539.6867180205445
179,-5.483853567178058,-1549.2028175413652
180,-5.122035887452156,-1559.14635049559
181,-4.781683926833337,-1568.9038458693249
182,-4.451123572256718,-1578.665107566485
183,-4.151943881670305,-1588.11627179051
184,-3.8971024628528275,-1597.8311042374626
185,-3.6530742410205184,-1607.3718232038882
186,-3.4503837667243564,-1616.537014512105
187,-3.2670102340372145,-1626.369593947209
188,-3.106176626815553,-1636.6008165882304
189,-2.9757683118076974,-1646.5729738355658
190,-2.870653257596458,-1656.1978566791804
191,-2.7878248836375255,-1666.3356984810525
192,-2.7436241195120337,-1675.6156137518046
193,-2.719106736622151,-1685.5110979577003
194,-2.719007762040163,-1695.1659914188058
195,-2.750199725053718,-1704.6141680089859
196,-2.8121989401152367,-1714.3065008861304
197,-2.8969973377650566,-1723.8779011529696
198,-3.010639306354604,-1733.9937463444003
199,-3.159887996573544,-1743.8011245376692
200,-3.3410158394641902,-1753.7991571178063
201,-3.538465446690778,-1763.9186344916598
202,-3.763889146597008,-1773.6899176268707
203,-4.020295189949009,-1782.7296866841134
204,-4.311605507792634,-1792.1565531431916
205,-4.614708671746185,-1802.5051543137524
206,-4.961525544264176,-1812.4443129581996
207,-5.3310587110232595,-1821.9031089126365
208,-5.729362992383797,-1831.0597668886257
209,-6.158813557091192,-1840.8482017602946
210,-6.63111005479412,-1850.998493013707
211,-7.125111607711559,-1860.0279187490523
212,-7.646645609949231,-1869.7421847682635
213,-8.191998046863247,-1880.1039248022935
214,-8.767449459594602,-1888.6678848353622
215,-9.389419588026314,-1897.4691634729606
216,-10.018655986802841,-1908.258275041073
217,-10.695172314741043,-1917.8877736334398
218,-11.39147233593404,-1927.8695084525607
219,-12.12137495022101,-1937.8882760273482
220,-12.886001874320456,-1947.5968151498382
221,-13.680832970386788,-1956.7843415818425
222,-14.506307470317083,-1966.5864343615467
223,-15.352254028490435,-1976.6430159764277
224,-16.22550155586508,-1985.2050934043073
225,-17.149632461052292,-1995.0811802885655
226,-18.097002321194665,-2004.8833030094393
227,-19.074814112917963,-2014.9023204623518
228,-20.082642700746234,-2024.8712262930858
229,-21.11489460530059,-2033.9842421400608
230,-22.185237560351922,-2043.7478687277107
231,-23.294770268868817,-2053.17975512438
232,-24.44975299169748,-2062.5054853109614
233,-25.63228054825099,-2072.302065189848
234,-26.83594368789862,-2081.6197102766528
235,-28.07578927829671,-2090.3628202069667
236,-29.35840796062955,-2099.5004774048793
237,-30.682653848379843,-2108.8222432780094
238,-32.04705520133773,-2118.525705897824
239,-33.43327025739437,-2127.367460452726
240,-34.86126022616291,-2137.4538669873145
241,-36.30732047638229,-2146.907825919261
242,-37.8077327029349,-2156.5522137113658
243,-39.338182378963936,-2166.1445972224537
244,-40.893277768654386,-2175.1764205109575
245,-42.49997195854364,-2184.0425198189478
246,-44.13690004834369,-2193.446076376611
247,-45.83170609807188,-2203.062114708817
248,-47.557762322698224,-2213.0841541298214
249,-49.31957492604646,-2222.0162325571655
250,-51.10717922236459,-2231.088376128362
251,-52.938233002058425,-2240.676381129553
252,-54.80602092731975,-2249.5246180378526
253,-56.70107532816813,-2258.2033502383565
254,-58.6519502043336,-2266.88743550433
255,-60.61251191727375,-2277.465680387315
256,-62.62016958470598,-2285.3859939807226
257,-64.68195553835317,-2293.792103753447
258,-66.80157199037312,-2302.932342948181
259,-68.92717490932777,-2312.1115193283767
260,-71.10115426970661,-2321.2934041715926
261,-73.30738020397273,-2330.4487617163977
262,-75.56517166181816,-2339.760794789516
263,-77.84498543567854,-2349.4002737404517
264,-80.17393294777501,-2357.2280138809947
265,-82.54271390022352,-2366.5684120357546
266,-84.956330458914,-2374.625278686246
267,-87.37818662367827,-2384.0627420554447
268,-89.88218677924952,-2394.383680172745
269,-92.42167184684182,-2402.6982314224297
270,-95.02546133696335,-2410.6037797040117
271,-97.6598261712703,-2418.142152460234
272,-100.37408291297156,-2425.5154340525332
273,-103.1119746390301,-2435.245080802757
274,-105.89185571925525,-2443.5499635425585
275,-108.71408828675935,-2450.7947407054235
276,-111.5839230188548,-2456.949036580052
277,-114.48140595545202,-2462.825432104255
278,-117.44820988807878,-2471.4997052865147
279,-120.44410661385301,-2480.063932431214
280,-123.50517600487045,-2488.4512259716867
281,-126.58871423771346,-2498.741400382627
282,-129.71918785490934,-2506.468908005845
283,-132.87363648721882,-2514.657197249624
284,-136.08522381293758,-2521.7341074280557
285,-139.39100061969216,-2528.321222771716
286,-142.7718026022841,-2533.698372284365
287,-146.18015041790406,-2541.575071684907
288,-149.6437004852256,-2548.6664836674754
289,-153.12458458393886,-2557.1032591882904
290,-156.6265473986716,-2566.18504018573
291,-160.17417599123158,-2573.7042323024725
292,-163.81393211068857,-2581.7142517061875
293,-167.5010726077746,-2588.23204069466
294,-171.19926837544264,-2594.2617000790633
295,-174.94051288537938,-2601.9275279157373
