N,lnPi(N),U(N)
0,-587.2613385902973,0.0
1,-579.0847685561279,-7.689464293762285
2,-571.6308589370202,-15.39091912820004
3,-564.5670909204688,-23.1072755155692
4,-557.8204549637618,-30.832691103190882
5,-551.2874003117322,-38.58683385909535
6,-544.9316448747946,-46.34779931086814
7,-538.7396037023899,-54.11681547651824
8,-532.6802796629294,-61.880724615606596
9,-526.7540203344591,-69.6545540504303
10,-520.9218768980006,-77.45707999248407
11,-515.2177317710712,-85.31525397912628
12,-509.59533746763117,-93.12900663292385
13,-504.05596471566554,-100.9430312873883
14,-498.60505027160997,-108.80857611713873
15,-493.22778338840527,-116.70075758688472
16,-487.92252803466226,-124.61568332473689
17,-482.67823505252244,-132.55116730633017
18,-477.48684239852565,-140.50424534457125
19,-472.36724593233714,-148.399224968387
20,-467.2952312696778,-156.33467124991876
21,-462.2854065942475,-164.33658157511672
22,-457.32382462809113,-172.36130783586123
23,-452.41407863075,-180.42007134472078
24,-447.55620657990545,-188.42079708931124
25,-442.73922089232144,-196.43685964169708
26,-437.97685888834786,-204.45582032373932
27,-433.25593415020893,-212.41937746135227
28,-428.5828511070783,-220.51124296404305
29,-423.95247485720495,-228.61363704354153
30,-419.35237901108843,-236.7197830508012
31,-414.78990113937925,-244.8154256313137
32,-410.27128315391224,-252.8999248118198
33,-405.78502076670895,-261.0264562324228
34,-401.33982593122727,-269.1765775122403
35,-396.9301971391247,-277.37404619780136
36,-392.55467035696864,-285.63262931844656
37,-388.21254787310846,-293.8091939601727
38,-383.8995504592046,-301.9997600578863
39,-379.6245759247366,-310.25919745958527
40,-375.37382772985376,-318.5377658227517
41,-371.1546886138371,-326.71612009903765
42,-366.9716866564359,-334.9902243040924
43,-362.8207586552798,-343.2561254213433
44,-358.7011884411688,-351.49134012605646
45,-354.61168299470233,-359.7554692452977
46,-350.5583287648612,-368.01713983462105
47,-346.5244545790966,-376.40602717116417
48,-342.5220875055284,-384.80493172488787
49,-338.54446632714377,-393.1311615951854
50,-334.5966598744889,-401.55645774296863
51,-330.6768246465251,-409.9659979510034
52,-326.78511064889335,-418.3222085532325
53,-322.9204372814275,-426.7502636342979
54,-319.0816984265753,-435.2169120086546
55,-315.28113630799305,-443.62331272719894
56,-311.49208296506146,-452.15376468756585
57,-307.7309922096828,-460.64875389831286
58,-303.99174458344277,-469.21072452206135
59,-300.28301216624857,-477.7139341282091
60,-296.59681286469396,-486.210539021522
61,-292.9377944557145,-494.6744261497661
62,-289.30315747257913,-503.18387382642686
63,-285.6929719482126,-511.6867281195373
64,-282.1064465736252,-520.2442310493207
65,-278.53621276696487,-528.8776222735833
66,-274.9946142886555,-537.6436994044707
67,-271.4729759447493,-546.4223761800895
68,-267.9811161714795,-555.1107125654162
69,-264.5178119795569,-563.6882870431509
70,-261.0750486244508,-572.3620612673476
71,-257.65066849449846,-581.0160911348939
72,-254.25877704680235,-589.6373932444912
73,-250.88153426751288,-598.2856918229882
74,-247.5296992554328,-607.0884454947372
75,-244.20821934350292,-615.9826346535119
76,-240.9003964498743,-624.6834185089829
77,-237.61375292420277,-633.479973533038
78,-234.35462873507421,-642.284585723879
79,-231.11898642465067,-651.0715579764292
80,-227.89665952510856,-659.8884874756332
81,-224.69877567457374,-668.6761426984522
82,-221.52758899630194,-677.5040941318512
83,-218.38126335883916,-686.4109727220639
84,-215.25177171325524,-695.4236986985634
85,-212.14446875641792,-704.3456593240771
86,-209.05741813541104,-713.3412695210791
87,-205.9948210218611,-722.2245361365785
88,-202.95486689518142,-731.1143035723944
89,-199.93441330644177,-740.0468079809434
90,-196.9420383759173,-749.1061031945064
91,-193.96743093265596,-758.2174786828618
92,-191.01909336897322,-767.2110244435607
93,-188.08412764675333,-776.2635065254726
94,-185.17911057408602,-785.2479978877236
95,-182.29487761215424,-794.2411497025314
96,-179.43174933246937,-803.1242510161974
97,-176.59310763301963,-812.2686843011688
98,-173.77464213231875,-821.1127615186997
99,-170.98072938932555,-830.233329448718
100,-168.20137831582585,-839.2914846337226
101,-165.45276251630597,-848.4331667219958
102,-162.7167944936074,-857.5609985791525
103,-160.00378960451715,-866.8233717543917
104,-157.31508954052262,-875.9726308313184
105,-154.6407328657077,-885.1125874164863
106,-151.99450080983152,-894.2610329001327
107,-149.36631656028052,-903.4380292642745
108,-146.76332377743225,-912.6835370492627
109,-144.18367980153837,-921.8284085613486
110,-141.62609770071336,-931.0790578086962
111,-139.0894573878318,-940.4734755426762
112,-136.5722937253653,-950.005891100358
113,-134.07724780623514,-959.3541168252777
114,-131.60634015071068,-968.5762251958004
115,-129.15248505340148,-977.9062687600454
116,-126.7205734353593,-987.3129742917517
117,-124.30365406471229,-996.6882671781714
118,-121.91908534346236,-1006.0146024241913
119,-119.54822259580276,-1015.507464176233
120,-117.20290805010761,-1025.1796060948109
121,-114.88147791105955,-1034.7016791372662
122,-112.57984906182661,-1044.1435521723106
123,-110.30371272250697,-1053.6493959189756
124,-108.05451997867935,-1062.9041745372306
125,-105.82015937312035,-1072.4130807374022
126,-103.6130752451708,-1081.6597579595764
127,-101.42431078995115,-1091.1821197970203
128,-99.2542227610666,-1100.815322702576
129,-97.1043529925954,-1110.3746238461827
130,-94.9813206942598,-1119.9756000291018
131,-92.87757237690953,-1129.4849484589868
132,-90.7991908022505,-1139.037156197388
133,-88.74711036253295,-1148.6010229957028
134,-86.71498495508204,-1158.229088098633
135,-84.69628460827106,-1167.8578652085198
136,-82.71202224713635,-1177.4732925741773
137,-80.747736205213,-1187.0286043697488
138,-78.80380305453711,-1197.007102677504
139,-76.8834961434441,-1206.9237371104682
140,-74.98113057423329,-1216.3419001608854
141,-73.10558465854255,-1225.9217602958306
142,-71.26009360995083,-1235.4217411388163
143,-69.43106716323489,-1245.093485831254
144,-67.61992824023723,-1255.0223584457708
145,-65.8360527318229,-1265.1105737243051
146,-64.07430934017923,-1274.693902107705
147,-62.33360537386061,-1284.4229052488154
148,-60.614504344282565,-1294.3945888659728
149,-58.921317194583864,-1304.2482448294904
150,-57.258506931738836,-1314.4233949647096
