N,lnPi(N),U(N)
0,-346.58401686961975,0.0
1,-339.4274635061751,-5.283329528087052
2,-332.9741051971393,-10.579451204721408
3,-326.9336966898054,-15.879443160592928
4,-321.1837150559585,-21.206439904904983
5,-315.6657109216567,-26.519601417290687
6,-310.3325966069389,-31.86050364545008
7,-305.15867700004515,-37.2270241764636
8,-300.1267361020118,-42.59824813477826
9,-295.2110512046201,-47.95718249827041
10,-290.4090970164625,-53.364992889983114
11,-285.70433148212675,-58.786909547179675
12,-281.09935704505455,-64.20141595863242
13,-276.58055583083853,-69.63623325522713
14,-272.14006654536337,-75.08775452319242
15,-267.7802963638953,-80.54882442494272
16,-263.48518908558685,-86.04656546019032
17,-259.2609850733349,-91.55080359033673
18,-255.1020628426701,-97.03045237864717
19,-250.99423755958534,-102.50829194034668
20,-246.94871778833723,-108.0066182398732
21,-242.96358233334414,-113.49605023230833
22,-239.0295653308632,-119.02381452799455
23,-235.150408936357,-124.73682245120654
24,-231.32281588932577,-130.40291667170095
25,-227.54247823803937,-135.98435312238507
26,-223.8092944988127,-141.61080672862954
27,-220.12173417138072,-147.24425806863292
28,-216.47961465133264,-152.86697422334692
29,-212.87858668648803,-158.5299722075506
30,-209.32391913148032,-164.16801448361366
31,-205.80743527589252,-169.8511783574868
32,-202.32994710870832,-175.56340597333838
33,-198.89226053008343,-181.31148578209832
34,-195.48842016816283,-187.00997072812243
35,-192.12796443800175,-192.74070483295145
36,-188.80283382341523,-198.55088247569074
37,-185.51211238308505,-204.39675590775732
38,-182.25857100240867,-210.25302625452605
39,-179.03936203488075,-216.09400326669493
40,-175.8540012346066,-221.88749017639566
41,-172.69818268397117,-227.72326679589605
42,-169.58307443474098,-233.5423326494165
43,-166.4987144018882,-239.4091620685067
44,-163.4496874987332,-245.2485976913449
45,-160.42887268861972,-251.1811642177745
46,-157.440508768815,-257.0699260824258
47,-154.48127375623702,-263.05542918058563
48,-151.55255067827133,-269.0143749067938
49,-148.65566613028503,-274.9966858357693
50,-145.78669377059396,-281.06252923522334
51,-142.95025881443945,-287.05831986188423
