N,lnPi(N),U(N)
0,-795.4626480586455,0.0
1,-785.5818875149832,-4.944303491443861
2,-776.4084649685249,-9.905366862396477
3,-767.6526281399947,-14.873367345830047
4,-759.1926715589128,-19.861518053639884
5,-750.9559223404611,-24.88661942662293
6,-742.9200852535467,-29.90849279649774
7,-735.0356099323519,-34.94934627130715
8,-727.304306485649,-39.99004539535599
9,-719.6803611150701,-45.094918784125184
10,-712.176761818021,-50.187425078253
11,-704.7793538585998,-55.265798372573045
12,-697.4794463481853,-60.40340851010478
13,-690.2455253766652,-65.51807558563814
14,-683.1158413955902,-70.63213383531911
15,-676.064946745294,-75.82900473557311
16,-669.0924558369147,-81.01113184493079
17,-662.1663323570325,-86.22071963048074
18,-655.3086679347156,-91.42152846618774
19,-648.5133705340639,-96.64857859519907
20,-641.7717650575645,-101.90190217399868
21,-635.0906965690962,-107.23400641918124
22,-628.4589446789386,-112.51829629738495
23,-621.8974876929981,-117.76990338510586
24,-615.3803194388864,-123.05396164464037
25,-608.9173860536108,-128.37018926163
26,-602.4972102007996,-133.73692645880146
27,-596.1267320813358,-139.13198716618354
28,-589.7958510585403,-144.56202952094463
29,-583.5109216995862,-149.94666877374402
30,-577.270219539599,-155.39060957651236
31,-571.0674386657475,-160.84599835310655
32,-564.9046894496535,-166.250404399736
33,-558.7838213615976,-171.68950696339743
34,-552.7056697291285,-177.21968640528576
35,-546.6639040008153,-182.76170660982825
36,-540.6651909811851,-188.28806090783473
37,-534.708012882237,-193.77196973024547
38,-528.7827371617733,-199.35106824397735
39,-522.8865539765216,-204.96593118142846
40,-517.0344184326223,-210.60256512255728
41,-511.2070348968706,-216.20889257382805
42,-505.42138861560466,-221.80559391919815
43,-499.6665301817787,-227.46768209550282
44,-493.93545102350333,-233.1637644402108
45,-488.25846538583335,-238.87771447634805
46,-482.5950465222403,-244.59074528822384
47,-476.9791176535407,-250.3219929727602
48,-471.3937567027212,-256.0646958407997
49,-465.8378576089149,-261.8567701383363
50,-460.30875808072113,-267.6480220896701
51,-454.81063952747206,-273.5302421493943
52,-449.3319282555025,-279.394078191126
53,-443.89717891495087,-285.2204073839275
54,-438.48774970323433,-291.10601875865177
55,-433.1072411101931,-296.98575120427995
56,-427.7550946402778,-302.87868875536515
57,-422.4405479870296,-308.7941852535405
58,-417.14673065283796,-314.8216899176441
59,-411.89232343986544,-320.8789007777559
60,-406.6542216980496,-326.82369292333897
61,-401.45738361574115,-332.74157383329657
62,-396.2885415457045,-338.79765778037836
63,-391.1494962856296,-344.8108733925801
64,-386.03576659414176,-350.86062814451725
65,-380.9489505442009,-356.9529856650188
66,-375.8894066883856,-363.1141674962237
67,-370.8555489208992,-369.25297679659707
68,-365.8531285748882,-375.4428910761526
69,-360.8861882491355,-381.58379274792605
70,-355.9362966069212,-387.79571495993514
71,-351.02258809729744,-394.03996815784194
72,-346.12717072753003,-400.26585900250575
73,-341.2541068267959,-406.5362932214448
74,-336.4252548804031,-412.83030165883974
75,-331.6131495148703,-419.1182437601492
76,-326.82775350543665,-425.4137160724058
77,-322.07310405587214,-431.893688379525
78,-317.3506936221919,-438.3085573227909
79,-312.6542836608289,-444.70401546257926
80,-307.9886646287826,-451.06568700972275
81,-303.3449418900164,-457.5063888863151
82,-298.7350334051637,-464.0172451500257
83,-294.14315094054825,-470.48685014495277
84,-289.5883020216849,-476.9971968635873
85,-285.0597826075031,-483.57244993633503
86,-280.5606697365416,-490.1547634447488
87,-276.0917394195411,-496.5939644137652
88,-271.65199405980366,-503.1522978599205
89,-267.2355134465656,-509.8055092349314
90,-262.8557712243314,-516.4160392071208
91,-258.5019043575694,-523.0221543066218
92,-254.17361841575564,-529.7917528436628
93,-249.87364438069346,-536.3017863154855
94,-245.5935227705878,-542.72441624169
95,-241.35478914081648,-549.5424747188299
96,-237.14286892321547,-556.4010615320112
97,-232.96647859719917,-563.0653719708571
98,-228.80834603989092,-569.895732978217
99,-224.67723502231422,-576.605006131118
100,-220.57862431721412,-583.3585361425467
101,-216.50656339070997,-590.4746062546401
102,-212.4704439721645,-597.435924491383
103,-208.46348357349098,-604.2993971187097
104,-204.48561847125893,-611.2365580131191
105,-200.5334175502859,-617.9909688131156
106,-196.60965791864703,-624.8636420142611
107,-192.71254779893718,-631.7076655122728
108,-188.84554114392256,-638.797221943787
109,-185.01942848338695,-646.1023334815327
110,-181.22200179990398,-653.0002661383587
111,-177.45031785333845,-660.2198952065555
112,-173.7134867384085,-667.1134838952203
113,-170.00851641843485,-674.2868427845278
114,-166.3421750303637,-681.3453549840269
115,-162.70149612188618,-688.2936809114108
116,-159.10932722485006,-695.3402109765811
117,-155.53751541053316,-702.5024967026984
118,-151.99599324380154,-709.7028667488266
119,-148.4782497174176,-716.6560148190038
120,-144.99965656314885,-723.8488585880041
121,-141.5570403328876,-731.0922607931025
122,-138.15893665766328,-738.6313877064931
123,-134.78265017383103,-746.0272105563017
124,-131.4455552691477,-753.296576672943
125,-128.13387961417163,-760.311777445906
126,-124.86063229588773,-767.6902611070254
127,-121.62673863518533,-774.9273792978638
128,-118.4197404950671,-782.115394438264
129,-115.24723899108675,-789.7352856650759
130,-112.11124858527056,-797.1661413037218
131,-109.01463333203286,-804.6354084710983
132,-105.95308862750345,-812.2815828194834
133,-102.91291546355158,-819.6158976832849
134,-99.91033901953504,-827.0308621885088
135,-96.96990762175948,-834.1882460541237
136,-94.05333522672025,-841.146582087782
137,-91.18193847989515,-848.5003450002077
138,-88.34496095723419,-855.9364118694684
139,-85.54145523916701,-863.3081100666677
140,-82.7815847376746,-870.9420556797595
141,-80.06215708633361,-878.4427928353543
142,-77.38039283975353,-886.3241465779247
143,-74.73428943703412,-893.8978282717617
144,-72.12391394115842,-901.0643202522369
145,-69.55036723210763,-908.4296166894856
146,-67.01679492025924,-915.8053797384782
147,-64.53981513368181,-923.0880200774518
148,-62.09633606216663,-930.5058576919218
149,-59.680738327881485,-938.0728227752916
150,-57.32936799312107,-945.5444255646726
151,-55.014214944046884,-952.8643630700099
152,-52.74864542261615,-960.4605292562519
153,-50.53933473568428,-967.5440950997618
154,-48.35533403681596,-975.7852498479442
155,-46.20548986206107,-984.3430271582911
156,-44.115982165269074,-991.6206176273699
157,-42.07279638726901,-999.3895771830721
158,-40.065195968273756,-1006.8422523556583
159,-38.08732939105617,-1014.267880406991
160,-36.17976527170832,-1021.2834482675316
161,-34.309630261193306,-1028.5049829191012
162,-32.48134687751836,-1036.3974776261384
163,-30.709152941185142,-1043.7007274143689
164,-28.980442912320417,-1051.0796610406214
165,-27.308377326802077,-1058.013594725926
166,-25.680679653298615,-1065.081486260693
167,-24.13502314133267,-1072.0294378181788
168,-22.61631012136967,-1079.50886748817
169,-21.151096513659798,-1087.0190596521097
170,-19.724700930290954,-1094.2664896395872
171,-18.350251914584067,-1101.5975464759067
172,-17.037103964422943,-1109.029731482231
173,-15.770441250865577,-1116.936224957215
174,-14.570533254097757,-1123.7581016189106
175,-13.411133501056828,-1130.969386625362
176,-12.305290975810397,-1137.9670666699058
177,-11.26119082363947,-1144.7769233056752
178,-10.27549164251933,-1151.7352483244758
179,-9.340888843958954,-1159.0236420323054
180,-8.466258178025544,-1165.9107262568177
181,-7.64870149726595,-1173.1800663319482
182,-6.852670511770942,-1180.5332206909807
183,-6.147842287432457,-1186.941382389883
184,-5.496657518842984,-1194.5770406779338
185,-4.895873383961419,-1201.3962079039302
186,-4.356210079213373,-1208.5524163358023
187,-3.887011506637453,-1215.571638621106
188,-3.4827924021170595,-1221.2755693366635
189,-3.126813097614548,-1227.9236825443659
190,-2.8261452483650267,-1235.6910965587122
191,-2.5889502340402153,-1241.6060845399988
192,-2.4158129351283044,-1247.9043087829632
193,-2.314072350017671,-1255.190419019189
194,-2.2814787448258933,-1262.6562110441992
195,-2.3012718836717916,-1268.5814812559765
196,-2.3889675852038756,-1275.004316652732
197,-2.5494051913151345,-1281.5361456018945
198,-2.7893074479804802,-1287.4327318357791
199,-3.1073234668996186,-1293.8914854682262
200,-3.4713678209810617,-1300.4499892842978
201,-3.915836683392616,-1305.9287589711093
202,-4.440183792375922,-1312.7224899862158
203,-5.02956118696078,-1318.740998569181
204,-5.686610722751983,-1324.151199857628
205,-6.392429981026442,-1330.9420695759836
206,-7.1715413072428085,-1337.7112406161832
207,-8.033860992307371,-1344.2886877197743
208,-8.950322208403339,-1349.1207846518773
209,-9.936079441879304,-1353.981719901607
210,-11.026671334592937,-1360.548313823896
211,-12.199528599932695,-1365.3494948099797
212,-13.423094901253524,-1371.206949172869
213,-14.72735536653055,-1376.7162108295706
