N,lnPi(N),U(N)
0,-795.3233795711042,0.0
1,-785.4621343026934,-4.9406648797375965
2,-776.3069339293589,-9.901933276418276
3,-767.5744027890694,-14.88665465899976
4,-759.1251557661396,-19.87457169057234
5,-750.8796640616157,-24.87047464839634
6,-742.8488803601725,-29.883545138076443
7,-734.9492355908181,-34.9385916985957
8,-727.215750268594,-39.988908058643574
9,-719.6104316624702,-45.06281999699422
10,-712.1212712573669,-50.16224404676905
11,-704.7101701279834,-55.26282450418148
12,-697.4280721744327,-60.37292795199028
13,-690.2051063608784,-65.51940221787663
14,-683.0670823888994,-70.67345660678984
15,-676.0295770081465,-75.82342409737612
16,-669.039264786637,-80.96274636675298
17,-662.1368422362082,-86.14671287860256
18,-655.2792929245566,-91.35845000546033
19,-648.4874508945607,-96.60379763990204
20,-641.7705673247094,-101.87439867234207
21,-635.0958964767515,-107.13610953672105
22,-628.4773157563483,-112.41109041265736
23,-621.9061818590588,-117.81220427004519
24,-615.3893130226326,-123.15921830906518
25,-608.9193550451413,-128.48557764286306
26,-602.5033655906672,-133.80036609586386
27,-596.1274593867353,-139.1761460209018
28,-589.8028851575003,-144.57442801089928
29,-583.517029996438,-149.98104692470952
30,-577.2723120546722,-155.46757924865597
31,-571.0588564768636,-160.91553485673285
32,-564.9031945185733,-166.35758578584864
33,-558.7786408671341,-171.80783976402745
34,-552.7006197155436,-177.29548110086398
35,-546.6563324219773,-182.77025878327913
36,-540.6504609247385,-188.35457119926286
37,-534.6838618177163,-193.91817885195633
38,-528.7599283562187,-199.48595474542526
39,-522.8657659348183,-205.03018125482777
40,-517.0027212003423,-210.56024745344985
41,-511.1737507082699,-216.17437685652476
42,-505.3874083981368,-221.79318163355856
43,-499.6337272143686,-227.47121373665505
44,-493.91944585399784,-233.13046902221322
45,-488.2324662196751,-238.8084007808684
46,-482.57505078146613,-244.47570218859983
47,-476.95439641413054,-250.22343818761874
48,-471.36291839274924,-256.18332879792433
49,-465.7974211474853,-262.09939416088673
50,-460.2763404746937,-267.84229173447966
51,-454.7765383539564,-273.66705149896006
52,-449.30738051195965,-279.5110993618182
53,-443.8681407575469,-285.3493913138991
54,-438.46065121897414,-291.14369559252737
55,-433.08460670843414,-297.02671271100917
56,-427.73979377241216,-302.85682286481097
57,-422.42954819134025,-308.82895330493557
